,club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_from_name,year,season,country_from_name,league_to_name,country_to_name
2832,VfB Admira Wacker Mödling,Pascal Ortner,23.0,Right Midfield,LASK,free transfer,in,Winter,0.0,Bundesliga,2003,2003/2004,Austria,Bundesliga,Austria
2836,VfB Admira Wacker Mödling,Sebastian Olszar,22.0,Centre-Forward,Portsmouth FC,€200k,out,Winter,0.2,Bundesliga,2003,2003/2004,Austria,Premier League,England
2837,VfB Admira Wacker Mödling,Daniel Wolf,18.0,Central Midfield,LASK,loan transfer,out,Winter,,Bundesliga,2003,2003/2004,Austria,Bundesliga,Austria
2838,VfB Admira Wacker Mödling,Joachim Parapatits,22.0,Centre-Forward,Austria Vienna,"End of loanJan 7, 2004",out,Winter,,Bundesliga,2003,2003/2004,Austria,Bundesliga,Austria
2839,FC Kärnten (- 2009),Benedict Akwuegbu,29.0,Centre-Forward,Grazer AK,free transfer,in,Winter,0.0,Bundesliga,2003,2003/2004,Austria,Bundesliga,Austria
2840,FC Kärnten (- 2009),Zeljko Pavlovic,32.0,Goalkeeper,SV Austria Salzburg,free transfer,in,Winter,0.0,Bundesliga,2003,2003/2004,Austria,Bundesliga,Austria
2844,FC Kärnten (- 2009),Jerzy Brzeczek,32.0,Central Midfield,SK Sturm Graz,?,in,Winter,,Bundesliga,2003,2003/2004,Austria,Bundesliga,Austria
2853,Casino Schwarz-Weiss Bregenz,Axel Lawarée,30.0,Centre-Forward,Rapid Vienna,€150k,out,Winter,0.15,Bundesliga,2003,2003/2004,Austria,Bundesliga,Austria
2859,Grazer AK,Gernot Plassnegger,26.0,Right-Back,FC Hansa Rostock,€500k,in,Summer,0.5,Bundesliga,2004,2004/2005,Austria,1 Bundesliga,Germany
2864,Grazer AK,Emanuel Pogatetz,22.0,Centre-Back,Spartak Moscow,"End of loanMay 31, 2005",in,Summer,,Bundesliga,2004,2004/2005,Austria,Premier Liga,Russia
2865,Grazer AK,Michael Liendl,18.0,Attacking Midfield,SV Kapfenberg,"End of loanJun 30, 2004",in,Summer,,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
2867,Grazer AK,Michaël Goossens,30.0,Centre-Forward,Sint-Truidense VV,free transfer,out,Summer,0.0,Bundesliga,2004,2004/2005,Austria,Juliper Pro League,Belgium
2868,Grazer AK,Michael Liendl,18.0,Attacking Midfield,SV Kapfenberg,free transfer,out,Summer,0.0,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
2869,Grazer AK,Mario Sonnleitner,17.0,Centre-Back,SV Kapfenberg,loan transfer,out,Summer,,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
2870,Grazer AK,Libor Sionko,27.0,Right Winger,Austria Vienna,?,out,Summer,,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
2871,Grazer AK,David Sencar,20.0,Defensive Midfield,SV Kapfenberg,loan transfer,out,Summer,,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
2872,Grazer AK,Ilco Naumoski,21.0,Centre-Forward,Malatyaspor,loan transfer,out,Summer,,Bundesliga,2004,2004/2005,Austria,Super Lig,Turkey
2874,Austria Vienna,Tosin Dosunmu,24.0,Right Winger,KVC Westerlo,€1.35m,in,Summer,1.35,Bundesliga,2004,2004/2005,Austria,Juliper Pro League,Belgium
2875,Austria Vienna,Mikael Antonsson,23.0,Centre-Back,IFK Göteborg,€450k,in,Summer,0.45,Bundesliga,2004,2004/2005,Austria,Allsvenskan,Sweden
2876,Austria Vienna,Fernando,24.0,Centre-Back,TSV 1860 Munich,free transfer,in,Summer,0.0,Bundesliga,2004,2004/2005,Austria,1 Bundesliga,Germany
2877,Austria Vienna,Sasa Papac,24.0,Left-Back,FC Kärnten (- 2009),loan transfer,in,Summer,,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
2878,Austria Vienna,Libor Sionko,27.0,Right Winger,Grazer AK,?,in,Summer,,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
2879,Austria Vienna,Stepan Vachousek,24.0,Left Midfield,Olympique Marseille,loan transfer,in,Summer,,Bundesliga,2004,2004/2005,Austria,Ligue 1,France
2883,Austria Vienna,Marc Ziegler,28.0,Goalkeeper,Hannover 96,"End of loanJun 30, 2004",in,Summer,,Bundesliga,2004,2004/2005,Austria,1 Bundesliga,Germany
2884,Austria Vienna,Robert Almer,20.0,Goalkeeper,SCR Altach,"End of loanJun 30, 2004",in,Summer,,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
2885,Austria Vienna,Roland Linz,22.0,Centre-Forward,VfB Admira Wacker Mödling,"End of loanJun 30, 2004",in,Summer,,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
2886,Austria Vienna,Thomas Mandl,25.0,Goalkeeper,SK Sturm Graz,"End of loanJun 30, 2004",in,Summer,,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
2887,Austria Vienna,Patrick Pircher,22.0,Centre-Back,FC Pasching,"End of loanJun 30, 2004",in,Summer,,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
2888,Austria Vienna,Markus Kiesenebner,25.0,Defensive Midfield,FC Pasching,"End of loanJun 30, 2004",in,Summer,,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
2889,Austria Vienna,Thorstein Helstad,27.0,Centre-Forward,Rosenborg BK,€650k,out,Summer,0.65,Bundesliga,2004,2004/2005,Austria,Eliteserien,Norway
2891,Austria Vienna,Michael Koller,21.0,Right Midfield,SV Mattersburg,free transfer,out,Summer,0.0,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
2892,Austria Vienna,Sean Dundee,31.0,Centre-Forward,Karlsruher SC,free transfer,out,Summer,0.0,Bundesliga,2004,2004/2005,Austria,1 Bundesliga,Germany
2893,Austria Vienna,Thomas Mandl,25.0,Goalkeeper,FC Basel 1893,free transfer,out,Summer,0.0,Bundesliga,2004,2004/2005,Austria,Super League,Switzerland
2894,Austria Vienna,Thomas Flögel,33.0,Central Midfield,FC Pasching,free transfer,out,Summer,0.0,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
2895,Austria Vienna,Patrick Pircher,22.0,Centre-Back,Casino Schwarz-Weiss Bregenz,loan transfer,out,Summer,,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
2897,Austria Vienna,Frank Verlaat,36.0,Centre-Back,SK Sturm Graz,loan transfer,out,Summer,,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
2898,Austria Vienna,Andreas Schicker,17.0,Left-Back,SV Ried,loan transfer,out,Summer,,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
2899,Austria Vienna,Roland Linz,22.0,Centre-Forward,OGC Nice,loan transfer,out,Summer,,Bundesliga,2004,2004/2005,Austria,Ligue 1,France
2901,Austria Vienna,Halil Akaslan,20.0,Centre-Forward,SV Ried,loan transfer,out,Summer,,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
2904,FC Pasching,Manuel Ortlechner,24.0,Centre-Back,SV Ried,free transfer,in,Summer,0.0,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
2906,FC Pasching,Thomas Flögel,33.0,Central Midfield,Austria Vienna,free transfer,in,Summer,0.0,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
2909,FC Pasching,Yüksel Sariyar,24.0,Central Midfield,Kocaelispor,?,in,Summer,,Bundesliga,2004,2004/2005,Austria,Super Lig,Turkey
2910,FC Pasching,Álex von Schwedler,24.0,Centre-Back,AS Bari,loan transfer,in,Summer,,Bundesliga,2004,2004/2005,Austria,Serie A,Italy
2912,FC Pasching,Eduard Glieder,35.0,Centre-Forward,FC Schalke 04,"End of loanJun 30, 2004",in,Summer,,Bundesliga,2004,2004/2005,Austria,1 Bundesliga,Germany
2913,FC Pasching,Wolfgang Mair,24.0,Right Winger,FC Wacker Tirol,"End of loanJun 30, 2004",in,Summer,,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
2914,FC Pasching,Wolfgang Mair,24.0,Right Winger,FC Wacker Tirol,€100k,out,Summer,0.1,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
2918,FC Pasching,Tolunay Kafkas,36.0,Defensive Midfield,LASK,-,out,Summer,,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
2922,FC Pasching,Helmut Riegler,27.0,Midfield,LASK,-,out,Summer,,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
2923,FC Pasching,Markus Kiesenebner,25.0,Defensive Midfield,Austria Vienna,"End of loanJun 30, 2004",out,Summer,,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
2924,FC Pasching,Kai Schoppitsch,24.0,Left Midfield,SV Austria Salzburg,"End of loanJun 30, 2004",out,Summer,,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
2925,FC Pasching,Patrick Pircher,22.0,Centre-Back,Austria Vienna,"End of loanJun 30, 2004",out,Summer,,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
2927,Rapid Vienna,György Korsós,27.0,Centre-Back,SK Sturm Graz,free transfer,in,Summer,0.0,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
2928,Rapid Vienna,Markus Katzer,24.0,Centre-Back,VfB Admira Wacker Mödling,free transfer,in,Summer,0.0,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
2929,Rapid Vienna,Peter Hlinka,25.0,Defensive Midfield,Casino Schwarz-Weiss Bregenz,free transfer,in,Summer,0.0,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
2931,Rapid Vienna,Jürgen Macho,26.0,Goalkeeper,Chelsea FC,free transfer,in,Summer,0.0,Bundesliga,2004,2004/2005,Austria,Premier League,England
2932,Rapid Vienna,Marek Kincl,31.0,Centre-Forward,Zenit St. Petersburg,loan transfer,in,Summer,,Bundesliga,2004,2004/2005,Austria,Premier Liga,Russia
2933,Rapid Vienna,Roman Wallner,22.0,Centre-Forward,Hannover 96,€430k,out,Summer,0.43,Bundesliga,2004,2004/2005,Austria,1 Bundesliga,Germany
2934,Rapid Vienna,Mehdi Pashazadeh,30.0,Centre-Back,SK Sturm Graz,€360k,out,Summer,0.36,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
2935,Rapid Vienna,Rene Wagner,31.0,Centre-Forward,SV Mattersburg,free transfer,out,Summer,0.0,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
2936,Rapid Vienna,Ante Jazic,28.0,Left-Back,Kuban Krasnodar (-2018),free transfer,out,Summer,0.0,Bundesliga,2004,2004/2005,Austria,Premier Liga,Russia
2940,Rapid Vienna,Roman Kienast,20.0,Centre-Forward,SCR Altach,loan transfer,out,Summer,,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
2941,Casino Schwarz-Weiss Bregenz,Thomas Höller,28.0,Left Midfield,FC Kärnten (- 2009),free transfer,in,Summer,0.0,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
2945,Casino Schwarz-Weiss Bregenz,Markus Krautberger,27.0,Left Midfield,SV Kapfenberg,free transfer,in,Summer,0.0,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
2947,Casino Schwarz-Weiss Bregenz,Stefan Jansen,31.0,Centre-Forward,FC Den Bosch,free transfer,in,Summer,0.0,Bundesliga,2004,2004/2005,Austria,Eredivisie,Netherlands
2948,Casino Schwarz-Weiss Bregenz,Jürgen Kauz,29.0,Attacking Midfield,SCR Altach,free transfer,in,Summer,0.0,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
2949,Casino Schwarz-Weiss Bregenz,Patrick Pircher,22.0,Centre-Back,Austria Vienna,loan transfer,in,Summer,,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
2950,Casino Schwarz-Weiss Bregenz,Gunter Verjans,30.0,Defensive Midfield,Sint-Truidense VV,?,in,Summer,,Bundesliga,2004,2004/2005,Austria,Juliper Pro League,Belgium
2955,Casino Schwarz-Weiss Bregenz,Mario Konrad,21.0,Centre-Forward,SV Kapfenberg,free transfer,out,Summer,0.0,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
2958,Casino Schwarz-Weiss Bregenz,Dietmar Berchtold,29.0,Central Midfield,SV Ried,free transfer,out,Summer,0.0,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
2959,Casino Schwarz-Weiss Bregenz,Peter Hlinka,25.0,Defensive Midfield,Rapid Vienna,free transfer,out,Summer,0.0,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
2970,VfB Admira Wacker Mödling,Nenad Bjelica,32.0,Central Midfield,1.FC Kaiserslautern,free transfer,in,Summer,0.0,Bundesliga,2004,2004/2005,Austria,1 Bundesliga,Germany
2979,VfB Admira Wacker Mödling,Patrick Wunderbaldinger,21.0,Left Midfield,LASK,"End of loanJun 30, 2004",in,Summer,,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
2980,VfB Admira Wacker Mödling,Daniel Wolf,19.0,Central Midfield,LASK,"End of loanJun 30, 2004",in,Summer,,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
2981,VfB Admira Wacker Mödling,Vitalijs Astafjevs,33.0,Defensive Midfield,Rubin Kazan,€100k,out,Summer,0.1,Bundesliga,2004,2004/2005,Austria,Premier Liga,Russia
2983,VfB Admira Wacker Mödling,Wolfgang Knaller,42.0,Goalkeeper,LASK,free transfer,out,Summer,0.0,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
2990,VfB Admira Wacker Mödling,Markus Katzer,24.0,Centre-Back,Rapid Vienna,free transfer,out,Summer,0.0,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
2993,VfB Admira Wacker Mödling,Roland Linz,22.0,Centre-Forward,Austria Vienna,"End of loanJun 30, 2004",out,Summer,,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
3001,SV Austria Salzburg,Ernst Öbster,20.0,Attacking Midfield,LASK,"End of loanJun 30, 2004",in,Summer,,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
3003,SV Austria Salzburg,Kai Schoppitsch,24.0,Left Midfield,FC Pasching,"End of loanJun 30, 2004",in,Summer,,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
3004,SV Austria Salzburg,René Schicker,19.0,Centre-Forward,SV Kapfenberg,"End of loanJun 30, 2004",in,Summer,,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
3005,SV Austria Salzburg,Paul Scharner,24.0,Defensive Midfield,SK Brann,€650k,out,Summer,0.65,Bundesliga,2004,2004/2005,Austria,Eliteserien,Norway
3006,SV Austria Salzburg,Harald Unverdorben,23.0,Centre-Forward,SV Kapfenberg,free transfer,out,Summer,0.0,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
3007,SV Austria Salzburg,Ewald Brenner,29.0,Right Winger,SV Ried,free transfer,out,Summer,0.0,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
3011,SV Austria Salzburg,René Schicker,19.0,Centre-Forward,FC St. Gallen 1879,?,out,Summer,,Bundesliga,2004,2004/2005,Austria,Super League,Switzerland
3014,SV Austria Salzburg,Juliano Spadacio,23.0,Attacking Midfield,Sport Club Corinthians Paulista,"End of loanJun 30, 2004",out,Summer,,Bundesliga,2004,2004/2005,Austria,Campeonato Brasileiro Serie A,Brazil
3015,SV Austria Salzburg,Mario Salgado,23.0,Centre-Forward,Brescia Calcio,"End of loanJun 30, 2004",out,Summer,,Bundesliga,2004,2004/2005,Austria,Serie A,Italy
3016,SV Austria Salzburg,Selim Teber,23.0,Central Midfield,1.FC Kaiserslautern,"End of loanJul 1, 2004",out,Summer,,Bundesliga,2004,2004/2005,Austria,1 Bundesliga,Germany
3017,SV Mattersburg,Jürgen Patocka,26.0,Centre-Back,SC Austria Lustenau,free transfer,in,Summer,0.0,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
3020,SV Mattersburg,Michael Koller,21.0,Right Midfield,Austria Vienna,free transfer,in,Summer,0.0,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
3021,SV Mattersburg,Rene Wagner,31.0,Centre-Forward,Rapid Vienna,free transfer,in,Summer,0.0,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
3026,SV Mattersburg,Wolfgang Hopfer,29.0,Right Midfield,SV Kapfenberg,free transfer,out,Summer,0.0,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
3029,SV Mattersburg,Jan Koziak,25.0,Centre-Forward,SC Austria Lustenau,free transfer,out,Summer,0.0,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
3034,SK Sturm Graz,Mehdi Pashazadeh,30.0,Centre-Back,Rapid Vienna,€360k,in,Summer,0.36,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
3035,SK Sturm Graz,Frank Verlaat,36.0,Centre-Back,Austria Vienna,loan transfer,in,Summer,,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
3044,SK Sturm Graz,Alain Masudi,26.0,Attacking Midfield,Al-Ittihad Club (Jeddah),"End of loanJun 30, 2004",in,Summer,,Bundesliga,2004,2004/2005,Austria,Saudi Professional League,Saudi Arabia
3046,SK Sturm Graz,György Korsós,27.0,Centre-Back,Rapid Vienna,free transfer,out,Summer,0.0,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
3047,SK Sturm Graz,Eddy Bosnar,24.0,Centre-Back,Everton FC,free transfer,out,Summer,0.0,Bundesliga,2004,2004/2005,Austria,Premier League,England
3048,SK Sturm Graz,Robert Golemac,28.0,Centre-Back,FC Kärnten (- 2009),free transfer,out,Summer,0.0,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
3049,SK Sturm Graz,Gerald Strafner,31.0,Defensive Midfield,FC Kärnten (- 2009),free transfer,out,Summer,0.0,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
3050,SK Sturm Graz,Michael Zechner,29.0,Centre-Back,SV Kapfenberg,?,out,Summer,,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
3052,SK Sturm Graz,Thomas Mandl,25.0,Goalkeeper,Austria Vienna,"End of loanJun 30, 2004",out,Summer,,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
3053,FC Wacker Tirol,Wolfgang Mair,24.0,Right Winger,FC Pasching,€100k,in,Summer,0.1,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
3054,FC Wacker Tirol,Zeljko Pavlovic,33.0,Goalkeeper,FC Kärnten (- 2009),free transfer,in,Summer,0.0,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
3055,FC Wacker Tirol,Ned Zelic,33.0,Defensive Midfield,Urawa Red Diamonds,free transfer,in,Summer,0.0,Bundesliga,2004,2004/2005,Austria,J1 League,Japan
3059,FC Wacker Tirol,Jerzy Brzeczek,33.0,Central Midfield,FC Kärnten (- 2009),?,in,Summer,,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
3060,FC Wacker Tirol,Roman Stary,30.0,Defensive Midfield,FC Kärnten (- 2009),free transfer,out,Summer,0.0,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
3067,FC Wacker Tirol,Wolfgang Mair,24.0,Right Winger,FC Pasching,"End of loanJun 30, 2004",out,Summer,,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
3069,Grazer AK,Imants Bleidelis,29.0,Right Midfield,Viborg FF,free transfer,in,Winter,0.0,Bundesliga,2004,2004/2005,Austria,Superligaen,Denmark
3070,Grazer AK,Thomas Lechner,19.0,Centre-Back,SV Kapfenberg,"End of loanDec 31, 2004",in,Winter,,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
3071,Grazer AK,Ilco Naumoski,21.0,Centre-Forward,Malatyaspor,"End of loanJan 3, 2005",in,Winter,,Bundesliga,2004,2004/2005,Austria,Super Lig,Turkey
3072,Grazer AK,Ilco Naumoski,21.0,Centre-Forward,Calcio Catania,"End of loanMar 8, 2005",in,Winter,,Bundesliga,2004,2004/2005,Austria,Serie A,Italy
3073,Grazer AK,Emanuel Pogatetz,22.0,Centre-Back,Spartak Moscow,Loan fee:€300k,out,Winter,0.3,Bundesliga,2004,2004/2005,Austria,Premier Liga,Russia
3074,Grazer AK,Dominic Hassler,23.0,Centre-Forward,LASK,loan transfer,out,Winter,,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
3075,Grazer AK,Stefan Erkinger,23.0,Defensive Midfield,SV Kapfenberg,loan transfer,out,Winter,,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
3076,Grazer AK,Ilco Naumoski,21.0,Centre-Forward,Calcio Catania,loan transfer,out,Winter,,Bundesliga,2004,2004/2005,Austria,Serie A,Italy
3078,Austria Vienna,Adam Petrous,27.0,Centre-Back,Rubin Kazan,loan transfer,in,Winter,,Bundesliga,2004,2004/2005,Austria,Premier Liga,Russia
3079,Austria Vienna,Roland Linz,23.0,Centre-Forward,OGC Nice,"End of loanDec 31, 2004",in,Winter,,Bundesliga,2004,2004/2005,Austria,Ligue 1,France
3080,Austria Vienna,Halil Akaslan,21.0,Centre-Forward,SV Ried,"End of loanDec 1, 2004",in,Winter,,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
3081,Austria Vienna,Fernando,24.0,Centre-Back,CR Flamengo,free transfer,out,Winter,0.0,Bundesliga,2004,2004/2005,Austria,Campeonato Brasileiro Serie A,Brazil
3082,Austria Vienna,Bartolomej Kuru,17.0,Goalkeeper,LASK,loan transfer,out,Winter,,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
3083,Austria Vienna,Roland Linz,23.0,Centre-Forward,SK Sturm Graz,loan transfer,out,Winter,,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
3088,FC Pasching,Stipe Lapic,21.0,Left-Back,Kuban Krasnodar (-2018),free transfer,in,Winter,0.0,Bundesliga,2004,2004/2005,Austria,Premier Liga,Russia
3091,FC Pasching,Tomasz Wisio,23.0,Centre-Back,Arminia Bielefeld,Loan fee:€40k,out,Winter,0.04,Bundesliga,2004,2004/2005,Austria,1 Bundesliga,Germany
3092,FC Pasching,Nino Bule,28.0,Attack,SV Austria Salzburg,loan transfer,out,Winter,,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
3093,FC Pasching,Gerhard Fellner,34.0,Centre-Back,LASK,-,out,Winter,,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
3095,FC Pasching,Álex von Schwedler,24.0,Centre-Back,AS Bari,"End of loanDec 31, 2004",out,Winter,,Bundesliga,2004,2004/2005,Austria,Serie A,Italy
3100,Rapid Vienna,Roman Kienast,20.0,Centre-Forward,SCR Altach,"End of loanDec 31, 2004",in,Winter,,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
3101,Rapid Vienna,Jürgen Macho,27.0,Goalkeeper,1.FC Kaiserslautern,free transfer,out,Winter,0.0,Bundesliga,2004,2004/2005,Austria,1 Bundesliga,Germany
3102,Rapid Vienna,Marcin Adamski,29.0,Centre-Back,Angers SCO,free transfer,out,Winter,0.0,Bundesliga,2004,2004/2005,Austria,Ligue 1,France
3103,Rapid Vienna,Andreas Dober,18.0,Centre-Back,SCR Altach,loan transfer,out,Winter,,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
3104,Rapid Vienna,Eldar Topic,21.0,Central Midfield,SC Austria Lustenau,loan transfer,out,Winter,,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
3105,Casino Schwarz-Weiss Bregenz,Dario Baldauf,19.0,Left-Back,VfB Admira Wacker Mödling,€30k,in,Winter,0.03,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
3106,Casino Schwarz-Weiss Bregenz,Gudbrand Ensrud,27.0,Centre-Back,Hönefoss BK,free transfer,in,Winter,0.0,Bundesliga,2004,2004/2005,Austria,Eliteserien,Norway
3110,Casino Schwarz-Weiss Bregenz,Denis André Dasoul,21.0,Right-Back,Royal Antwerp FC,free transfer,out,Winter,0.0,Bundesliga,2004,2004/2005,Austria,Juliper Pro League,Belgium
3113,VfB Admira Wacker Mödling,Tolunay Kafkas,36.0,Defensive Midfield,LASK,free transfer,in,Winter,0.0,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
3114,VfB Admira Wacker Mödling,Mehdi Pashazadeh,31.0,Centre-Back,SK Sturm Graz,free transfer,in,Winter,0.0,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
3115,VfB Admira Wacker Mödling,Oliver Lederer,26.0,Defence,LASK,free transfer,in,Winter,0.0,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
3116,VfB Admira Wacker Mödling,Javad Razzaghi,22.0,Left-Back,SK Sturm Graz,free transfer,in,Winter,0.0,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
3120,VfB Admira Wacker Mödling,Dario Baldauf,19.0,Left-Back,Casino Schwarz-Weiss Bregenz,€30k,out,Winter,0.03,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
3128,SV Austria Salzburg,Tobias Willi,25.0,Right-Back,SC Freiburg,loan transfer,in,Winter,,Bundesliga,2004,2004/2005,Austria,1 Bundesliga,Germany
3129,SV Austria Salzburg,Nino Bule,28.0,Attack,FC Pasching,loan transfer,in,Winter,,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
3130,SV Austria Salzburg,Jung-won Seo,35.0,Right Winger,Suwon Samsung Bluewings,?,in,Winter,,Bundesliga,2004,2004/2005,Austria,K League 1,South Korea
3131,SV Austria Salzburg,Andreas Ibertsberger,22.0,Left-Back,SC Freiburg,€300k,out,Winter,0.3,Bundesliga,2004,2004/2005,Austria,1 Bundesliga,Germany
3137,SV Austria Salzburg,Richarlyson,22.0,Central Midfield,Esporte Clube Santo André (SP),"End of loanDec 31, 2004",out,Winter,,Bundesliga,2004,2004/2005,Austria,Campeonato Brasileiro Serie A,Brazil
3140,SK Sturm Graz,Roland Linz,23.0,Centre-Forward,Austria Vienna,loan transfer,in,Winter,,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
3141,SK Sturm Graz,Mario Haas,30.0,Centre-Forward,JEF United Chiba,€350k,out,Winter,0.35,Bundesliga,2004,2004/2005,Austria,J1 League,Japan
3142,SK Sturm Graz,Mehdi Pashazadeh,31.0,Centre-Back,VfB Admira Wacker Mödling,free transfer,out,Winter,0.0,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
3143,SK Sturm Graz,Javad Razzaghi,22.0,Left-Back,VfB Admira Wacker Mödling,free transfer,out,Winter,0.0,Bundesliga,2004,2004/2005,Austria,Bundesliga,Austria
3144,FC Wacker Tirol,Benedict Akwuegbu,30.0,Centre-Forward,FC St. Gallen 1879,free transfer,in,Winter,0.0,Bundesliga,2004,2004/2005,Austria,Super League,Switzerland
3148,FC Wacker Tirol,Samuel Koejoe,30.0,Centre-Forward,SC Freiburg,€300k,out,Winter,0.3,Bundesliga,2004,2004/2005,Austria,1 Bundesliga,Germany
3150,Rapid Vienna,Marek Kincl,32.0,Centre-Forward,Zenit St. Petersburg,€400k,in,Summer,0.4,Bundesliga,2005,2005/2006,Austria,Premier Liga,Russia
3151,Rapid Vienna,Muhammet Akagündüz,27.0,Centre-Forward,SV Ried,€200k,in,Summer,0.2,Bundesliga,2005,2005/2006,Austria,Bundesliga,Austria
3152,Rapid Vienna,Marcin Adamski,29.0,Centre-Back,Angers SCO,free transfer,in,Summer,0.0,Bundesliga,2005,2005/2006,Austria,Ligue 1,France
3154,Rapid Vienna,Vladimir Labant,31.0,Left-Back,VfB Admira Wacker Mödling,free transfer,in,Summer,0.0,Bundesliga,2005,2005/2006,Austria,Bundesliga,Austria
