,club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_from_name,year,season,country_from_name,league_to_name,country_to_name
0,Ilhwa Chunma FC,Mikhail Solovjev,23.0,Centre-Back,Torpedo Moskau,?,in,Summer,,K League 1,1992,1992/1993,South Korea,Premier Liga,Russia
2,LG Cheetahs,Arsenio Luzardo,32.0,Midfield,Recreativo Huelva,?,in,Summer,,K League 1,1992,1992/1993,South Korea,Primera Division,Spain
5,POSCO Atoms,Sang-hae Cha,26.0,Attack,Daewoo Royals,?,in,Summer,,K League 1,1992,1992/1993,South Korea,K League 1,South Korea
6,Daewoo Royals,Sang-hae Cha,26.0,Attack,POSCO Atoms,?,out,Summer,,K League 1,1992,1992/1993,South Korea,K League 1,South Korea
10,Ilhwa Chunma FC,Mikhail Solovjev,24.0,Centre-Back,Torpedo Moskau,?,out,Winter,,K League 1,1992,1992/1993,South Korea,Premier Liga,Russia
12,LG Cheetahs,Jung-hwa Kwon,24.0,Attack,Yukong Elephants,?,in,Winter,,K League 1,1992,1992/1993,South Korea,K League 1,South Korea
14,LG Cheetahs,Sang-kwang Cha,29.0,Goalkeeper,POSCO Atoms,draft,out,Winter,,K League 1,1992,1992/1993,South Korea,K League 1,South Korea
18,Ulsan Hyundai,Frank Lieberam,30.0,Sweeper,VfL Wolfsburg,?,out,Winter,,K League 1,1992,1992/1993,South Korea,1 Bundesliga,Germany
23,POSCO Atoms,Sang-kwang Cha,29.0,Goalkeeper,LG Cheetahs,draft,in,Winter,,K League 1,1992,1992/1993,South Korea,K League 1,South Korea
28,POSCO Atoms,Gi-dong Kim,20.0,Attacking Midfield,Yukong Elephants,?,out,Winter,,K League 1,1992,1992/1993,South Korea,K League 1,South Korea
30,POSCO Atoms,Ki-geun Lee,27.0,Attack,Daewoo Royals,?,out,Winter,,K League 1,1992,1992/1993,South Korea,K League 1,South Korea
33,Yukong Elephants,Gi-dong Kim,20.0,Attacking Midfield,POSCO Atoms,?,in,Winter,,K League 1,1992,1992/1993,South Korea,K League 1,South Korea
37,Yukong Elephants,Jung-hwa Kwon,24.0,Attack,LG Cheetahs,?,out,Winter,,K League 1,1992,1992/1993,South Korea,K League 1,South Korea
43,Daewoo Royals,Ki-geun Lee,27.0,Attack,POSCO Atoms,?,in,Winter,,K League 1,1992,1992/1993,South Korea,K League 1,South Korea
51,Ilhwa Chunma FC,Jong-boo Kim,28.0,Attack,Daewoo Royals,?,in,Summer,,K League 1,1993,1993/1994,South Korea,K League 1,South Korea
55,POSCO Atoms,Sergey Agashkov,30.0,Central Midfield,MKE Ankaragücü,?,out,Summer,,K League 1,1993,1993/1994,South Korea,Super Lig,Turkey
57,Daewoo Royals,Jong-boo Kim,28.0,Attack,Ilhwa Chunma FC,?,out,Summer,,K League 1,1993,1993/1994,South Korea,K League 1,South Korea
64,Ilhwa Chunma FC,Jong-heon Lim,27.0,Defence,Ulsan Hyundai,?,out,Winter,,K League 1,1993,1993/1994,South Korea,K League 1,South Korea
67,Yukong Elephants,Sang-kwang Cha,30.0,Goalkeeper,POSCO Atoms,free transfer,in,Winter,0.0,K League 1,1993,1993/1994,South Korea,K League 1,South Korea
70,Yukong Elephants,Sung-hoon Jung,25.0,Defensive Midfield,POSCO Atoms,?,in,Winter,,K League 1,1993,1993/1994,South Korea,K League 1,South Korea
74,Yukong Elephants,Song Baek,27.0,Attack,Chonbuk Buffalo (-1994),?,out,Winter,,K League 1,1993,1993/1994,South Korea,K League 1,South Korea
75,Yukong Elephants,Yeong-rae Moon,29.0,Midfield,Chonbuk Buffalo (-1994),?,out,Winter,,K League 1,1993,1993/1994,South Korea,K League 1,South Korea
78,POSCO Atoms,Sung-il Ahn,27.0,Midfield,Daewoo Royals,free transfer,in,Winter,0.0,K League 1,1993,1993/1994,South Korea,K League 1,South Korea
80,POSCO Atoms,Sang-kwang Cha,30.0,Goalkeeper,Yukong Elephants,free transfer,out,Winter,0.0,K League 1,1993,1993/1994,South Korea,K League 1,South Korea
81,POSCO Atoms,Sung-hyo Yoon,31.0,Defence,Daewoo Royals,?,out,Winter,,K League 1,1993,1993/1994,South Korea,K League 1,South Korea
82,POSCO Atoms,Won-gil Kang,25.0,Defence,Chonbuk Buffalo (-1994),?,out,Winter,,K League 1,1993,1993/1994,South Korea,K League 1,South Korea
83,POSCO Atoms,Sung-hoon Jung,25.0,Defensive Midfield,Yukong Elephants,?,out,Winter,,K League 1,1993,1993/1994,South Korea,K League 1,South Korea
87,Ulsan Hyundai,Jong-heon Lim,27.0,Defence,Ilhwa Chunma FC,?,in,Winter,,K League 1,1993,1993/1994,South Korea,K League 1,South Korea
91,LG Cheetahs,Pan-keun Kim,27.0,Right-Back,Daewoo Royals,?,in,Winter,,K League 1,1993,1993/1994,South Korea,K League 1,South Korea
94,LG Cheetahs,Jung-bae Park,26.0,Centre-Back,Daewoo Royals,?,out,Winter,,K League 1,1993,1993/1994,South Korea,K League 1,South Korea
95,LG Cheetahs,Sang-bum Gu,29.0,Centre-Back,Daewoo Royals,?,out,Winter,,K League 1,1993,1993/1994,South Korea,K League 1,South Korea
96,LG Cheetahs,Sam-soo Kim,30.0,Midfield,Daewoo Royals,?,out,Winter,,K League 1,1993,1993/1994,South Korea,K League 1,South Korea
98,Daewoo Royals,Jung-bae Park,26.0,Centre-Back,LG Cheetahs,?,in,Winter,,K League 1,1993,1993/1994,South Korea,K League 1,South Korea
99,Daewoo Royals,Zeljko Simovic,26.0,Attack,Stade Brestois 29,?,in,Winter,,K League 1,1993,1993/1994,South Korea,Ligue 1,France
104,Daewoo Royals,Sam-soo Kim,30.0,Midfield,LG Cheetahs,?,in,Winter,,K League 1,1993,1993/1994,South Korea,K League 1,South Korea
105,Daewoo Royals,Sung-hyo Yoon,31.0,Defence,POSCO Atoms,?,in,Winter,,K League 1,1993,1993/1994,South Korea,K League 1,South Korea
107,Daewoo Royals,Sang-bum Gu,29.0,Centre-Back,LG Cheetahs,?,in,Winter,,K League 1,1993,1993/1994,South Korea,K League 1,South Korea
109,Daewoo Royals,Sung-il Ahn,27.0,Midfield,POSCO Atoms,free transfer,out,Winter,0.0,K League 1,1993,1993/1994,South Korea,K League 1,South Korea
110,Daewoo Royals,Kyung-rae Kim,29.0,Midfield,Chonbuk Buffalo (-1994),?,out,Winter,,K League 1,1993,1993/1994,South Korea,K League 1,South Korea
111,Daewoo Royals,Kyung-chun Lee,24.0,Midfield,Chonbuk Buffalo (-1994),?,out,Winter,,K League 1,1993,1993/1994,South Korea,K League 1,South Korea
112,Daewoo Royals,Pan-keun Kim,27.0,Right-Back,LG Cheetahs,?,out,Winter,,K League 1,1993,1993/1994,South Korea,K League 1,South Korea
113,Daewoo Royals,Almir Kayumov,29.0,Defence,Lada Togliatti,?,out,Winter,,K League 1,1993,1993/1994,South Korea,Premier Liga,Russia
116,Chonbuk Buffalo (-1994),Kyung-chun Lee,24.0,Midfield,Daewoo Royals,?,in,Winter,,K League 1,1993,1993/1994,South Korea,K League 1,South Korea
118,Chonbuk Buffalo (-1994),Won-gil Kang,25.0,Defence,POSCO Atoms,?,in,Winter,,K League 1,1993,1993/1994,South Korea,K League 1,South Korea
119,Chonbuk Buffalo (-1994),Song Baek,27.0,Attack,Yukong Elephants,?,in,Winter,,K League 1,1993,1993/1994,South Korea,K League 1,South Korea
121,Chonbuk Buffalo (-1994),Yeong-rae Moon,29.0,Midfield,Yukong Elephants,?,in,Winter,,K League 1,1993,1993/1994,South Korea,K League 1,South Korea
124,Chonbuk Buffalo (-1994),Kyung-rae Kim,29.0,Midfield,Daewoo Royals,?,in,Winter,,K League 1,1993,1993/1994,South Korea,K League 1,South Korea
128,Pusan Daewoo Royals,Jung-hyuk Kim,27.0,Defence,Chunnam Dragons,?,out,Summer,,K League 1,1996,1996/1997,South Korea,K League 1,South Korea
130,Chunnam Dragons,Alpha Bah,19.0,Attacking Midfield,KSC Lokeren (- 2020),free transfer,in,Summer,0.0,K League 1,1996,1996/1997,South Korea,Juliper Pro League,Belgium
131,Chunnam Dragons,Ki-sun Kim,27.0,Centre-Forward,Puchon Yukong,free transfer,in,Summer,0.0,K League 1,1996,1996/1997,South Korea,K League 1,South Korea
132,Chunnam Dragons,Sergiy Skachenko,23.0,Centre-Forward,Anyang LG Cheetahs,?,in,Summer,,K League 1,1996,1996/1997,South Korea,K League 1,South Korea
133,Chunnam Dragons,Abdoul Salam Sow,25.0,Right Winger,FC Martigues,?,in,Summer,,K League 1,1996,1996/1997,South Korea,Ligue 1,France
134,Chunnam Dragons,Jung-hyuk Kim,27.0,Defence,Pusan Daewoo Royals,?,in,Summer,,K League 1,1996,1996/1997,South Korea,K League 1,South Korea
135,Chunnam Dragons,Jin-kyu An,25.0,Defence,Ulsan Hyundai,?,in,Summer,,K League 1,1996,1996/1997,South Korea,K League 1,South Korea
136,Chunnam Dragons,Valeriy Shmarov,31.0,Centre-Forward,Spartak Moscow,?,out,Summer,,K League 1,1996,1996/1997,South Korea,Premier Liga,Russia
138,Ulsan Hyundai,Jin-kyu An,25.0,Defence,Chunnam Dragons,?,out,Summer,,K League 1,1996,1996/1997,South Korea,K League 1,South Korea
141,Pohang Steelers,Rade Bogdanovic,26.0,Centre-Forward,JEF United Ichihara,?,out,Summer,,K League 1,1996,1996/1997,South Korea,J1 League,Japan
142,Pohang Steelers,Myung-bo Hong,28.0,Sweeper,Bellmare Hiratsuka,?,out,Summer,,K League 1,1996,1996/1997,South Korea,J1 League,Japan
143,Suwon Samsung Bluewings,Yuri Matveev,29.0,Centre-Forward,CSKA Moscow,?,in,Summer,,K League 1,1996,1996/1997,South Korea,Premier Liga,Russia
145,Cheonan Ilhwa Chunma,Valeri Velichko,29.0,Centre-Forward,Lokomotiv Nizhniy Novgorod,?,in,Summer,,K League 1,1996,1996/1997,South Korea,Premier Liga,Russia
146,Cheonan Ilhwa Chunma,Alex Agbo,19.0,Centre-Forward,Samsunspor,?,in,Summer,,K League 1,1996,1996/1997,South Korea,Super Lig,Turkey
147,Cheonan Ilhwa Chunma,Andriy Sidelnikov,28.0,Centre-Back,CSKA Moscow,?,out,Summer,,K League 1,1996,1996/1997,South Korea,Premier Liga,Russia
149,Anyang LG Cheetahs,Sang-hae Cha,30.0,Attack,Puchon Yukong,?,in,Summer,,K League 1,1996,1996/1997,South Korea,K League 1,South Korea
151,Anyang LG Cheetahs,Sergiy Skachenko,23.0,Centre-Forward,Chunnam Dragons,?,out,Summer,,K League 1,1996,1996/1997,South Korea,K League 1,South Korea
153,Puchon Yukong,Dmitri Karsakov,24.0,Right Midfield,CSKA Moscow,?,in,Summer,,K League 1,1996,1996/1997,South Korea,Premier Liga,Russia
155,Puchon Yukong,Boris Tropanet,31.0,Left Midfield,KamAZ-Chally Naberezhnye Chelny,free transfer,out,Summer,0.0,K League 1,1996,1996/1997,South Korea,Premier Liga,Russia
156,Puchon Yukong,Ki-sun Kim,27.0,Centre-Forward,Chunnam Dragons,free transfer,out,Summer,0.0,K League 1,1996,1996/1997,South Korea,K League 1,South Korea
157,Puchon Yukong,Sang-hae Cha,30.0,Attack,Anyang LG Cheetahs,?,out,Summer,,K League 1,1996,1996/1997,South Korea,K League 1,South Korea
160,Pusan Daewoo Royals,Young-il Choi,30.0,Centre-Back,Ulsan Hyundai,?,in,Winter,,K League 1,1996,1996/1997,South Korea,K League 1,South Korea
164,Pusan Daewoo Royals,Jung-bae Park,29.0,Centre-Back,Ulsan Hyundai,?,out,Winter,,K League 1,1996,1996/1997,South Korea,K League 1,South Korea
166,Pusan Daewoo Royals,Ki-geun Lee,31.0,Attack,Suwon Samsung Bluewings,?,out,Winter,,K League 1,1996,1996/1997,South Korea,K League 1,South Korea
168,Pusan Daewoo Royals,Young-hee Choi,27.0,Defence,Chunnam Dragons,?,out,Winter,,K League 1,1996,1996/1997,South Korea,K League 1,South Korea
175,Chunnam Dragons,Young-hee Choi,27.0,Defence,Pusan Daewoo Royals,?,in,Winter,,K League 1,1996,1996/1997,South Korea,K League 1,South Korea
176,Chunnam Dragons,Maciel,24.0,Centre-Back,União São João Esporte Clube (SP),?,in,Winter,,K League 1,1996,1996/1997,South Korea,Campeonato Brasileiro Serie A,Brazil
179,Chunnam Dragons,Evgeni Kuznetsov,35.0,Central Midfield,Östers IF,?,out,Winter,,K League 1,1996,1996/1997,South Korea,Allsvenskan,Sweden
180,Chunnam Dragons,Alejandro Farías,27.0,Midfield,New England Revolution,?,out,Winter,,K League 1,1996,1996/1997,South Korea,Major League Soccer,United States of America
186,Ulsan Hyundai,Jung-bae Park,29.0,Centre-Back,Pusan Daewoo Royals,?,in,Winter,,K League 1,1996,1996/1997,South Korea,K League 1,South Korea
187,Ulsan Hyundai,Cheol-min Jang,24.0,Midfield,Chonbuk Hyundai Motors FC,?,in,Winter,,K League 1,1996,1996/1997,South Korea,K League 1,South Korea
190,Ulsan Hyundai,Young-il Choi,30.0,Centre-Back,Pusan Daewoo Royals,?,out,Winter,,K League 1,1996,1996/1997,South Korea,K League 1,South Korea
192,Ulsan Hyundai,Pan-gon Kim,27.0,Left Midfield,Chonbuk Hyundai Motors FC,?,out,Winter,,K League 1,1996,1996/1997,South Korea,K League 1,South Korea
198,Pohang Steelers,Sander Oostrom,29.0,Midfield,NAC Breda,?,in,Winter,,K League 1,1996,1996/1997,South Korea,Eredivisie,Netherlands
204,Pohang Steelers,Ki-hong Paik,26.0,Midfield,Cheonan Ilhwa Chunma,?,out,Winter,,K League 1,1996,1996/1997,South Korea,K League 1,South Korea
210,Suwon Samsung Bluewings,Ki-geun Lee,31.0,Attack,Pusan Daewoo Royals,?,in,Winter,,K League 1,1996,1996/1997,South Korea,K League 1,South Korea
211,Suwon Samsung Bluewings,Sung-ho Choi,27.0,Attack,Cheonan Ilhwa Chunma,?,in,Winter,,K League 1,1996,1996/1997,South Korea,K League 1,South Korea
215,Suwon Samsung Bluewings,Yi-ju Kim,31.0,Midfield,Cheonan Ilhwa Chunma,?,out,Winter,,K League 1,1996,1996/1997,South Korea,K League 1,South Korea
223,Chonbuk Hyundai Motors FC,Pan-gon Kim,27.0,Left Midfield,Ulsan Hyundai,?,in,Winter,,K League 1,1996,1996/1997,South Korea,K League 1,South Korea
229,Chonbuk Hyundai Motors FC,Cheol-min Jang,24.0,Midfield,Ulsan Hyundai,?,out,Winter,,K League 1,1996,1996/1997,South Korea,K League 1,South Korea
246,Cheonan Ilhwa Chunma,Tae-kyu Kwon,25.0,Attack,Puchon Yukong,free transfer,in,Winter,0.0,K League 1,1996,1996/1997,South Korea,K League 1,South Korea
247,Cheonan Ilhwa Chunma,Sang-kwang Cha,33.0,Goalkeeper,Puchon Yukong,?,in,Winter,,K League 1,1996,1996/1997,South Korea,K League 1,South Korea
249,Cheonan Ilhwa Chunma,Ki-hong Paik,26.0,Midfield,Pohang Steelers,?,in,Winter,,K League 1,1996,1996/1997,South Korea,K League 1,South Korea
250,Cheonan Ilhwa Chunma,Yi-ju Kim,31.0,Midfield,Suwon Samsung Bluewings,?,in,Winter,,K League 1,1996,1996/1997,South Korea,K League 1,South Korea
251,Cheonan Ilhwa Chunma,Rubenilson,24.0,Attacking Midfield,OGC Nice,?,in,Winter,,K League 1,1996,1996/1997,South Korea,Ligue 1,France
252,Cheonan Ilhwa Chunma,Tae-kyu Kwon,26.0,Attack,Anyang LG Cheetahs,€215k,out,Winter,0.215,K League 1,1996,1996/1997,South Korea,K League 1,South Korea
256,Cheonan Ilhwa Chunma,Jeong-un Ko,30.0,Right Midfield,Cerezo Osaka,?,out,Winter,,K League 1,1996,1996/1997,South Korea,J1 League,Japan
257,Cheonan Ilhwa Chunma,Ju-po Oh,23.0,Midfield,Shenzhen Jianlibao,?,out,Winter,,K League 1,1996,1996/1997,South Korea,Chinese Super League,China
258,Cheonan Ilhwa Chunma,Sung-ho Choi,27.0,Attack,Suwon Samsung Bluewings,?,out,Winter,,K League 1,1996,1996/1997,South Korea,K League 1,South Korea
262,Anyang LG Cheetahs,Tae-kyu Kwon,26.0,Attack,Cheonan Ilhwa Chunma,€215k,in,Winter,0.215,K League 1,1996,1996/1997,South Korea,K League 1,South Korea
268,Anyang LG Cheetahs,Volodymyr Savchenko,23.0,Goalkeeper,Rostselmash Rostov,?,out,Winter,,K League 1,1996,1996/1997,South Korea,Premier Liga,Russia
269,Anyang LG Cheetahs,Gennadi Stepushkin,32.0,Right-Back,Chernomorets Novorossijsk,?,out,Winter,,K League 1,1996,1996/1997,South Korea,Premier Liga,Russia
277,Puchon Yukong,Boris Vostrosablin,28.0,Centre-Back,Torpedo Moskau,?,in,Winter,,K League 1,1996,1996/1997,South Korea,Premier Liga,Russia
278,Puchon Yukong,Karapet Mikaelyan,27.0,Centre-Forward,Sokol Saratov,?,in,Winter,,K League 1,1996,1996/1997,South Korea,Premier Liga,Russia
279,Puchon Yukong,Sergey Burdin,25.0,Centre-Forward,Chernomorets Novorossijsk,?,in,Winter,,K League 1,1996,1996/1997,South Korea,Premier Liga,Russia
280,Puchon Yukong,Tae-kyu Kwon,25.0,Attack,Cheonan Ilhwa Chunma,free transfer,out,Winter,0.0,K League 1,1996,1996/1997,South Korea,K League 1,South Korea
281,Puchon Yukong,Dmitri Karsakov,25.0,Right Midfield,CSKA Moscow,?,out,Winter,,K League 1,1996,1996/1997,South Korea,Premier Liga,Russia
282,Puchon Yukong,Aleksey Shchigolev,24.0,Centre-Back,Shinnik Yaroslavl,?,out,Winter,,K League 1,1996,1996/1997,South Korea,Premier Liga,Russia
283,Puchon Yukong,Sang-kwang Cha,33.0,Goalkeeper,Cheonan Ilhwa Chunma,?,out,Winter,,K League 1,1996,1996/1997,South Korea,K League 1,South Korea
291,Pohang Steelers,Oleg Eremin,29.0,Centre-Forward,Lokomotiv Moscow,?,in,Summer,,K League 1,1997,1997/1998,South Korea,Premier Liga,Russia
292,Pohang Steelers,Abbas Obeid,23.0,Midfield,Anyang LG Cheetahs,loan transfer,in,Summer,,K League 1,1997,1997/1998,South Korea,K League 1,South Korea
296,Chunnam Dragons,Abdoul Salam Sow,26.0,Right Winger,CF Os Belenenses,?,out,Summer,,K League 1,1997,1997/1998,South Korea,Liga Nos,Portugal
297,Pusan Daewoo Royals,Rui Esteves,30.0,Midfield,CF Os Belenenses,?,in,Summer,,K League 1,1997,1997/1998,South Korea,Liga Nos,Portugal
298,Pusan Daewoo Royals,Sasa Ilic,26.0,Goalkeeper,Hamburger SV,€200k,out,Summer,0.2,K League 1,1997,1997/1998,South Korea,1 Bundesliga,Germany
299,Chonbuk Hyundai Motors FC,Woo-jin Jeong,28.0,Attack,Puchon SK,?,in,Summer,,K League 1,1997,1997/1998,South Korea,K League 1,South Korea
300,Puchon SK,Tae-hong Lee,25.0,Attack,Cheonan Ilhwa Chunma,?,in,Summer,,K League 1,1997,1997/1998,South Korea,K League 1,South Korea
302,Puchon SK,Aleksandr Podshivalov,32.0,Goalkeeper,Lokomotiv Moscow,?,out,Summer,,K League 1,1997,1997/1998,South Korea,Premier Liga,Russia
304,Puchon SK,Sergey Burdin,27.0,Centre-Forward,Chernomorets Novorossijsk,?,out,Summer,,K League 1,1997,1997/1998,South Korea,Premier Liga,Russia
305,Puchon SK,Woo-jin Jeong,28.0,Attack,Chonbuk Hyundai Motors FC,?,out,Summer,,K League 1,1997,1997/1998,South Korea,K League 1,South Korea
306,Anyang LG Cheetahs,Seyit Cem Ünsal,21.0,Centre-Forward,Genclerbirligi Ankara,€555k,in,Summer,0.555,K League 1,1997,1997/1998,South Korea,Super Lig,Turkey
308,Anyang LG Cheetahs,Abbas Obeid,23.0,Midfield,Pohang Steelers,loan transfer,out,Summer,,K League 1,1997,1997/1998,South Korea,K League 1,South Korea
310,Cheonan Ilhwa Chunma,Stanley Aborah Sr.,27.0,Midfield,Germinal Ekeren,?,in,Summer,,K League 1,1997,1997/1998,South Korea,Juliper Pro League,Belgium
311,Cheonan Ilhwa Chunma,Tae-hong Lee,25.0,Attack,Puchon SK,?,out,Summer,,K League 1,1997,1997/1998,South Korea,K League 1,South Korea
321,Suwon Samsung Bluewings,Ki-tae Huh,30.0,Centre-Back,Puchon SK,?,in,Winter,,K League 1,1997,1997/1998,South Korea,K League 1,South Korea
322,Suwon Samsung Bluewings,Hong-gi Shin,29.0,Left-Back,Ulsan Hyundai,?,in,Winter,,K League 1,1997,1997/1998,South Korea,K League 1,South Korea
325,Suwon Samsung Bluewings,Kyung-soo Lee,24.0,Defence,Ulsan Hyundai,?,out,Winter,,K League 1,1997,1997/1998,South Korea,K League 1,South Korea
326,Suwon Samsung Bluewings,Yuri Matveev,30.0,Centre-Forward,Rostselmash Rostov,?,out,Winter,,K League 1,1997,1997/1998,South Korea,Premier Liga,Russia
327,Suwon Samsung Bluewings,Cheol-woo Park,32.0,Goalkeeper,Chunnam Dragons,?,out,Winter,,K League 1,1997,1997/1998,South Korea,K League 1,South Korea
333,Ulsan Hyundai,Kyung-soo Lee,24.0,Defence,Suwon Samsung Bluewings,?,in,Winter,,K League 1,1997,1997/1998,South Korea,K League 1,South Korea
335,Ulsan Hyundai,Dong-myung Seo,23.0,Goalkeeper,Chonbuk Hyundai Motors FC,€76k,out,Winter,0.076,K League 1,1997,1997/1998,South Korea,K League 1,South Korea
336,Ulsan Hyundai,Hong-gi Shin,29.0,Left-Back,Suwon Samsung Bluewings,?,out,Winter,,K League 1,1997,1997/1998,South Korea,K League 1,South Korea
340,Pohang Steelers,Abbas Obeid,24.0,Midfield,Anyang LG Cheetahs,?,in,Winter,,K League 1,1997,1997/1998,South Korea,K League 1,South Korea
344,Pohang Steelers,Bertin Tomou,19.0,Centre-Forward,Shenzhen Jianlibao,?,out,Winter,,K League 1,1997,1997/1998,South Korea,Chinese Super League,China
346,Pohang Steelers,Do-pyo Hong,24.0,Midfield,Cheonan Ilhwa Chunma,?,out,Winter,,K League 1,1997,1997/1998,South Korea,K League 1,South Korea
348,Pohang Steelers,Abbas Obeid,24.0,Midfield,Anyang LG Cheetahs,"End of loanDec 31, 1997",out,Winter,,K League 1,1997,1997/1998,South Korea,K League 1,South Korea
352,Chunnam Dragons,Cheol-woo Park,32.0,Goalkeeper,Suwon Samsung Bluewings,?,in,Winter,,K League 1,1997,1997/1998,South Korea,K League 1,South Korea
353,Chunnam Dragons,Ju-po Oh,24.0,Midfield,Shenzhen Jianlibao,?,in,Winter,,K League 1,1997,1997/1998,South Korea,Chinese Super League,China
354,Chunnam Dragons,Chan-haeng Lee,29.0,Attack,Puchon SK,?,in,Winter,,K League 1,1997,1997/1998,South Korea,K League 1,South Korea
356,Chunnam Dragons,Sergiy Skachenko,25.0,Centre-Forward,Torpedo Moskau,?,out,Winter,,K League 1,1997,1997/1998,South Korea,Premier Liga,Russia
365,Pusan Daewoo Royals,Won-jong Sung,27.0,Goalkeeper,Chonbuk Hyundai Motors FC,?,in,Winter,,K League 1,1997,1997/1998,South Korea,K League 1,South Korea
366,Pusan Daewoo Royals,Jae-kwon Jung,27.0,Left Winger,Vitória Setúbal FC,"End of loanApr 1, 1998",in,Winter,,K League 1,1997,1997/1998,South Korea,Liga Nos,Portugal
367,Pusan Daewoo Royals,Kwi-hwa Kim,27.0,Centre-Back,Anyang LG Cheetahs,€30k,out,Winter,0.03,K League 1,1997,1997/1998,South Korea,K League 1,South Korea
370,Pusan Daewoo Royals,Seok-ju Ha,29.0,Left Midfield,Cerezo Osaka,?,out,Winter,,K League 1,1997,1997/1998,South Korea,J1 League,Japan
372,Pusan Daewoo Royals,Jae-kwon Jung,27.0,Left Winger,Vitória Setúbal FC,loan transfer,out,Winter,,K League 1,1997,1997/1998,South Korea,Liga Nos,Portugal
373,Pusan Daewoo Royals,Radivoje Manic,25.0,Centre-Forward,Cerezo Osaka,loan transfer,out,Winter,,K League 1,1997,1997/1998,South Korea,J1 League,Japan
374,Chonbuk Hyundai Motors FC,Dong-myung Seo,23.0,Goalkeeper,Ulsan Hyundai,€76k,in,Winter,0.076,K League 1,1997,1997/1998,South Korea,K League 1,South Korea
387,Chonbuk Hyundai Motors FC,Jong-sun Jeong,31.0,Defence,Anyang LG Cheetahs,?,out,Winter,,K League 1,1997,1997/1998,South Korea,K League 1,South Korea
389,Chonbuk Hyundai Motors FC,Won-jong Sung,27.0,Goalkeeper,Pusan Daewoo Royals,?,out,Winter,,K League 1,1997,1997/1998,South Korea,K League 1,South Korea
392,Chonbuk Hyundai Motors FC,Jong-son Chung,31.0,Midfield,Anyang LG Cheetahs,?,out,Winter,,K League 1,1997,1997/1998,South Korea,K League 1,South Korea
393,Chonbuk Hyundai Motors FC,Do-hoon Kim,27.0,Centre-Forward,Vissel Kobe,loan transfer,out,Winter,,K League 1,1997,1997/1998,South Korea,J1 League,Japan
400,Puchon SK,Marcelo Sander,25.0,Centre-Forward,Xerez CD,?,in,Winter,,K League 1,1997,1997/1998,South Korea,Primera Division,Spain
403,Puchon SK,Kyeong-beom Kim,32.0,Right-Back,Cheonan Ilhwa Chunma,?,in,Winter,,K League 1,1997,1997/1998,South Korea,K League 1,South Korea
405,Puchon SK,Karapet Mikaelyan,28.0,Centre-Forward,Sokol Saratov,?,out,Winter,,K League 1,1997,1997/1998,South Korea,Premier Liga,Russia
406,Puchon SK,Ki-tae Huh,30.0,Centre-Back,Suwon Samsung Bluewings,?,out,Winter,,K League 1,1997,1997/1998,South Korea,K League 1,South Korea
407,Puchon SK,Chan-haeng Lee,29.0,Attack,Chunnam Dragons,?,out,Winter,,K League 1,1997,1997/1998,South Korea,K League 1,South Korea
408,Puchon SK,Seok-kyung Lee,28.0,Attack,Cheonan Ilhwa Chunma,?,out,Winter,,K League 1,1997,1997/1998,South Korea,K League 1,South Korea
409,Anyang LG Cheetahs,Kwi-hwa Kim,27.0,Centre-Back,Pusan Daewoo Royals,€30k,in,Winter,0.03,K League 1,1997,1997/1998,South Korea,K League 1,South Korea
417,Anyang LG Cheetahs,Jong-sun Jeong,31.0,Defence,Chonbuk Hyundai Motors FC,?,in,Winter,,K League 1,1997,1997/1998,South Korea,K League 1,South Korea
419,Anyang LG Cheetahs,Jong-son Chung,31.0,Midfield,Chonbuk Hyundai Motors FC,?,in,Winter,,K League 1,1997,1997/1998,South Korea,K League 1,South Korea
421,Anyang LG Cheetahs,Abbas Obeid,24.0,Midfield,Pohang Steelers,"End of loanDec 31, 1997",in,Winter,,K League 1,1997,1997/1998,South Korea,K League 1,South Korea
422,Anyang LG Cheetahs,Jung-won Seo,28.0,Right Winger,RC Strasbourg Alsace,€950k,out,Winter,0.95,K League 1,1997,1997/1998,South Korea,Ligue 1,France
428,Anyang LG Cheetahs,Abbas Obeid,24.0,Midfield,Pohang Steelers,?,out,Winter,,K League 1,1997,1997/1998,South Korea,K League 1,South Korea
437,Cheonan Ilhwa Chunma,Do-pyo Hong,24.0,Midfield,Pohang Steelers,?,in,Winter,,K League 1,1997,1997/1998,South Korea,K League 1,South Korea
438,Cheonan Ilhwa Chunma,Seok-kyung Lee,28.0,Attack,Puchon SK,?,in,Winter,,K League 1,1997,1997/1998,South Korea,K League 1,South Korea
439,Cheonan Ilhwa Chunma,Alex Agbo,20.0,Centre-Forward,Xiamen Blue Lions,?,out,Winter,,K League 1,1997,1997/1998,South Korea,Chinese Super League,China
440,Cheonan Ilhwa Chunma,Kyeong-beom Kim,32.0,Right-Back,Puchon SK,?,out,Winter,,K League 1,1997,1997/1998,South Korea,K League 1,South Korea
443,Suwon Samsung Bluewings,Sasa Drakulic,25.0,Centre-Forward,Pusan Daewoo Royals,€647k,in,Summer,0.647,K League 1,1998,1998/1999,South Korea,K League 1,South Korea
