,club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_from_name,year,season,country_from_name,league_to_name,country_to_name
1,Spartak Moscow,Igor Ledyakhov,24.0,Central Midfield,Rotor Volgograd,free transfer,in,Summer,0.0,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
2,Spartak Moscow,Nikolay Pisarev,23.0,Centre-Forward,FC Winterthur,?,in,Summer,,Premier Liga,1992,1992/1993,Russia,Super League,Switzerland
5,Spartak Moscow,Yuri Petrov,18.0,Centre-Forward,Lokomotiv Moscow,"End of loanDec 31, 1992",in,Summer,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
9,Spartak Moscow,Aleksandr Shibaev,30.0,Defence,Dinamo-Gazovik Tyumen,?,out,Summer,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
10,Spartak Moscow,Kakhaber Tskhadadze,23.0,Centre-Back,Dinamo Moscow,?,out,Summer,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
11,Spartak Moscow,Evgeni Bushmanov,20.0,Centre-Back,CSKA Moscow,?,out,Summer,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
12,Spartak Moscow,Velli Kasumov,23.0,Centre-Forward,Dinamo Moscow,?,out,Summer,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
13,Spartak Moscow,Rashid Rakhimov,27.0,Left Midfield,Real Valladolid Deportivo,?,out,Summer,,Premier Liga,1992,1992/1993,Russia,Primera Division,Spain
14,Spartak Moscow,Yuri Petrov,18.0,Centre-Forward,Lokomotiv Moscow,?,out,Summer,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
16,Spartak Moscow,Aleksandr Bondar,25.0,Defensive Midfield,Terek Grozny,"End of loanMay 1, 1993",out,Summer,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
21,Rotor Volgograd,Aleksey Perminov,24.0,Left-Back,Uralmash Ekaterinburg,?,in,Summer,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
22,Rotor Volgograd,Igor Ledyakhov,24.0,Central Midfield,Spartak Moscow,free transfer,out,Summer,0.0,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
28,Dinamo Moscow,Velli Kasumov,23.0,Centre-Forward,Spartak Moscow,?,in,Summer,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
29,Dinamo Moscow,Kakhaber Tskhadadze,23.0,Centre-Back,Spartak Moscow,?,in,Summer,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
32,Dinamo Moscow,Andrey Kobelev,23.0,Central Midfield,Real Betis Balompié,€600k,out,Summer,0.6,Premier Liga,1992,1992/1993,Russia,Primera Division,Spain
33,Dinamo Moscow,Sergey Kiryakov,22.0,Centre-Forward,Karlsruher SC,?,out,Summer,,Premier Liga,1992,1992/1993,Russia,1 Bundesliga,Germany
34,Dinamo Moscow,Oleg Yelyshev,21.0,Right Midfield,Tekstilshchik Kamyshin,?,out,Summer,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
35,Dinamo Moscow,Aleksey Yushkov,25.0,Centre-Back,Uralmash Ekaterinburg,?,out,Summer,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
42,Tekstilshchik Kamyshin,Oleg Yelyshev,21.0,Right Midfield,Dinamo Moscow,?,in,Summer,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
50,Lokomotiv Moscow,Yuri Petrov,18.0,Centre-Forward,Spartak Moscow,?,in,Summer,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
53,Lokomotiv Moscow,Gennadi Semin,24.0,Left Winger,Fakel Voronezh,?,out,Summer,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
55,Lokomotiv Moscow,Aleksandr Rychkov,17.0,Attacking Midfield,Standard Liège,?,out,Summer,,Premier Liga,1992,1992/1993,Russia,Juliper Pro League,Belgium
56,Lokomotiv Moscow,Igor Povalyaev,29.0,Defence,Dinamo Stavropol,?,out,Summer,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
58,Lokomotiv Moscow,Aleksandr Kuzmichev,21.0,Attacking Midfield,CD Feirense,?,out,Summer,,Premier Liga,1992,1992/1993,Russia,Liga Nos,Portugal
63,Lokomotiv Moscow,Yuri Petrov,18.0,Centre-Forward,Spartak Moscow,"End of loanDec 31, 1992",out,Summer,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
64,Spartak Vladikavkaz,Sergey Bodak,28.0,Right-Back,Krylya Sovetov Samara,?,in,Summer,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
71,Torpedo Moskau,Sergey Zorya,19.0,Left Midfield,Zenit St. Petersburg,free transfer,in,Summer,0.0,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
72,Torpedo Moskau,Aleksandr Sudarikov,22.0,Midfield,Dinamo-Gazovik Tyumen,?,in,Summer,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
76,Torpedo Moskau,Andrey Kalaychev,28.0,Centre-Back,VfB Mödling,?,out,Summer,,Premier Liga,1992,1992/1993,Russia,Bundesliga,Austria
77,Torpedo Moskau,Mikhail Solovjev,23.0,Centre-Back,Ilhwa Chunma FC,?,out,Summer,,Premier Liga,1992,1992/1993,Russia,K League 1,South Korea
79,Torpedo Moskau,Dmitri Ivanov,21.0,Centre-Forward,Krylya Sovetov Samara,?,out,Summer,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
80,Uralmash Ekaterinburg,Aleksey Yushkov,25.0,Centre-Back,Dinamo Moscow,?,in,Summer,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
83,Uralmash Ekaterinburg,Aleksey Perminov,24.0,Left-Back,Rotor Volgograd,?,out,Summer,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
84,CSKA Moscow,Evgeni Bushmanov,20.0,Centre-Back,Spartak Moscow,?,in,Summer,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
87,CSKA Moscow,Valeriy Masalitin,25.0,Centre-Forward,Germinal Ekeren,?,out,Summer,,Premier Liga,1992,1992/1993,Russia,Juliper Pro League,Belgium
88,CSKA Moscow,Igor Makarov,22.0,Centre-Forward,Fakel Voronezh,?,out,Summer,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
89,CSKA Moscow,Aleksandr Solop,21.0,Right-Back,Fakel Voronezh,?,out,Summer,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
90,KamAZ Naberezhnye Chelny,Rustyam Fakhrutdinov,28.0,Centre-Forward,Krylya Sovetov Samara,free transfer,in,Summer,0.0,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
92,Lokomotiv Nizhniy Novgorod,Aleksandr Tsilyurik,27.0,Midfield,Baltika Kaliningrad,free transfer,out,Summer,0.0,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
101,Dinamo Stavropol,Igor Povalyaev,29.0,Defence,Lokomotiv Moscow,?,in,Summer,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
109,Dinamo Stavropol,Aleksandr Kostin,22.0,Midfield,Baltika Kaliningrad,?,out,Summer,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
110,Dinamo Stavropol,Marat Minibaev,26.0,Defence,Rostselmash Rostov,?,out,Summer,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
112,Krylya Sovetov Samara,Valeri Korneev,30.0,Right Winger,Kuban Krasnodar (-2018),free transfer,in,Summer,0.0,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
113,Krylya Sovetov Samara,Dmitri Ivanov,21.0,Centre-Forward,Torpedo Moskau,?,in,Summer,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
114,Krylya Sovetov Samara,Rustyam Fakhrutdinov,28.0,Centre-Forward,KamAZ Naberezhnye Chelny,free transfer,out,Summer,0.0,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
115,Krylya Sovetov Samara,Sergey Bodak,28.0,Right-Back,Spartak Vladikavkaz,?,out,Summer,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
119,Rostselmash Rostov,Marat Minibaev,26.0,Defence,Dinamo Stavropol,?,in,Summer,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
122,Rostselmash Rostov,Aleksey Sereda,27.0,Right Midfield,Lada Togliatti,?,out,Summer,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
134,Spartak Moscow,Aleksandr Bondar,25.0,Defensive Midfield,Terek Grozny,loan transfer,in,Winter,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
144,Rotor Volgograd,Andrey Kovalenko,22.0,Central Midfield,Kuban Krasnodar (-2018),?,in,Winter,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
145,Rotor Volgograd,Andrey Manannikov,27.0,Goalkeeper,Zenit St. Petersburg,?,in,Winter,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
146,Rotor Volgograd,Aleksey Gerasimenko,22.0,Centre-Forward,Kuban Krasnodar (-2018),?,in,Winter,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
151,Rotor Volgograd,Dmitri Ivanov,22.0,Centre-Forward,Krylya Sovetov Samara,?,in,Winter,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
155,Dinamo Moscow,Kirill Rybakov,23.0,Centre-Forward,Asmaral Moscow (- 2006),?,in,Winter,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
156,Dinamo Moscow,Yuri Tishkov,21.0,Centre-Forward,Torpedo Moskau,?,in,Winter,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
158,Dinamo Moscow,Bakhva Tedeev,23.0,Central Midfield,Spartak Vladikavkaz,?,in,Winter,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
159,Dinamo Moscow,Dmitriy Cheryshev,23.0,Centre-Forward,Lokomotiv Nizhniy Novgorod,?,in,Winter,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
163,Dinamo Moscow,Velli Kasumov,24.0,Centre-Forward,Real Betis Balompié,€600k,out,Winter,0.6,Premier Liga,1992,1992/1993,Russia,Primera Division,Spain
164,Dinamo Moscow,Yuriy Drozdov,20.0,Defensive Midfield,Lokomotiv Moscow,free transfer,out,Winter,0.0,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
165,Dinamo Moscow,Badri Spanderashvili,23.0,Central Midfield,Dinamo Stavropol,free transfer,out,Winter,0.0,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
166,Dinamo Moscow,Vitaliy But,20.0,Left Midfield,Lokomotiv Moscow,?,out,Winter,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
167,Dinamo Moscow,Kakhaber Tskhadadze,24.0,Centre-Back,Eintracht Frankfurt,?,out,Winter,,Premier Liga,1992,1992/1993,Russia,1 Bundesliga,Germany
169,Tekstilshchik Kamyshin,Andrey Karpenko,26.0,Defence,Fakel Voronezh,?,in,Winter,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
172,Tekstilshchik Kamyshin,Yuri Sobol,26.0,Attack,Kuban Krasnodar (-2018),?,in,Winter,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
179,Tekstilshchik Kamyshin,Sergey Loginov,29.0,Midfield,Zenit St. Petersburg,?,out,Winter,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
181,Lokomotiv Moscow,Yuriy Drozdov,20.0,Defensive Midfield,Dinamo Moscow,free transfer,in,Winter,0.0,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
184,Lokomotiv Moscow,Aleksey Kosolapov,21.0,Central Midfield,Dinamo-Gazovik Tyumen,?,in,Winter,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
185,Lokomotiv Moscow,Oleg Garin,26.0,Centre-Forward,Ocean Nakhodka,?,in,Winter,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
186,Lokomotiv Moscow,Vitaliy But,20.0,Left Midfield,Dinamo Moscow,?,in,Winter,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
190,Spartak Vladikavkaz,Sergey Pimenov,23.0,Right Winger,Fakel Voronezh,free transfer,in,Winter,0.0,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
196,Spartak Vladikavkaz,Aleksandr Kostin,23.0,Midfield,Baltika Kaliningrad,?,in,Winter,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
201,Spartak Vladikavkaz,Mikhail Muravjev,26.0,Centre-Forward,Shinnik Yaroslavl,?,out,Winter,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
206,Spartak Vladikavkaz,Bakhva Tedeev,23.0,Central Midfield,Dinamo Moscow,?,out,Winter,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
208,Torpedo Moskau,Aleksandr Kuzmichev,21.0,Attacking Midfield,CD Feirense,free transfer,in,Winter,0.0,Premier Liga,1992,1992/1993,Russia,Liga Nos,Portugal
209,Torpedo Moskau,Andrey Novgorodov,23.0,Centre-Back,Asmaral Moscow (- 2006),free transfer,in,Winter,0.0,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
213,Torpedo Moskau,Mikhail Solovjev,24.0,Centre-Back,Ilhwa Chunma FC,?,in,Winter,,Premier Liga,1992,1992/1993,Russia,K League 1,South Korea
214,Torpedo Moskau,Igor Aslanyan,25.0,Midfield,Asmaral Moscow (- 2006),?,in,Winter,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
217,Torpedo Moskau,Sergey Zorya,20.0,Left Midfield,Asmaral Moscow (- 2006),free transfer,out,Winter,0.0,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
219,Torpedo Moskau,Gennadi Grishin,28.0,Central Midfield,VfB Leipzig (- 2004),?,out,Winter,,Premier Liga,1992,1992/1993,Russia,1 Bundesliga,Germany
220,Torpedo Moskau,Yuri Tishkov,21.0,Centre-Forward,Dinamo Moscow,?,out,Winter,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
228,Uralmash Ekaterinburg,Oleg Lyubelskiy,30.0,Goalkeeper,Baltika Kaliningrad,free transfer,out,Winter,0.0,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
230,Uralmash Ekaterinburg,Sergey Osipov,24.0,Centre-Back,Baltika Kaliningrad,?,out,Winter,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
231,CSKA Moscow,Sergey Mamchur,20.0,Centre-Back,Asmaral Moscow (- 2006),?,in,Winter,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
233,CSKA Moscow,Sergey Krutov,22.0,Central Midfield,Vitesse Arnhem,?,in,Winter,,Premier Liga,1992,1992/1993,Russia,Eredivisie,Netherlands
239,CSKA Moscow,Evgeniy Plotnikov,20.0,Goalkeeper,Kuban Krasnodar (-2018),?,in,Winter,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
241,CSKA Moscow,Dmitriy Kharin,24.0,Goalkeeper,Chelsea FC,€400k,out,Winter,0.4,Premier Liga,1992,1992/1993,Russia,Premier League,England
242,CSKA Moscow,Aleksey Bobrov,20.0,Right Winger,Lada Togliatti,?,out,Winter,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
244,CSKA Moscow,Andrey Ilyaskin,25.0,Right Midfield,Shinnik Yaroslavl,?,out,Winter,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
245,CSKA Moscow,Yuri Bavykin,19.0,Left-Back,Lada Togliatti,?,out,Winter,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
246,CSKA Moscow,Sergey Fokin,31.0,Centre-Back,Eintracht Braunschweig,?,out,Winter,,Premier Liga,1992,1992/1993,Russia,1 Bundesliga,Germany
247,CSKA Moscow,Aleksey Poddubskiy,20.0,Defensive Midfield,Ocean Nakhodka,?,out,Winter,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
248,KamAZ Naberezhnye Chelny,Alimzhon Rafikov,30.0,Defence,Zenit St. Petersburg,free transfer,in,Winter,0.0,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
253,KamAZ Naberezhnye Chelny,Vyacheslav Demin,24.0,Midfield,Zenit St. Petersburg,?,in,Winter,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
254,KamAZ Naberezhnye Chelny,Aleksandr Solop,21.0,Right-Back,Fakel Voronezh,?,in,Winter,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
258,KamAZ Naberezhnye Chelny,Rustyam Fakhrutdinov,29.0,Centre-Forward,Krylya Sovetov Samara,free transfer,out,Winter,0.0,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
261,Lokomotiv Nizhniy Novgorod,Dmitriy Cheryshev,23.0,Centre-Forward,Dinamo Moscow,?,out,Winter,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
263,Dinamo Stavropol,Badri Spanderashvili,23.0,Central Midfield,Dinamo Moscow,free transfer,in,Winter,0.0,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
264,Dinamo Stavropol,Valeri Korneev,30.0,Right Winger,Krylya Sovetov Samara,free transfer,in,Winter,0.0,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
269,Dinamo Stavropol,Badri Spanderashvili,23.0,Central Midfield,Rostselmash Rostov,free transfer,out,Winter,0.0,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
271,Dinamo Stavropol,Vladimir Sushiy,32.0,Centre-Forward,Terek Grozny,?,out,Winter,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
279,Zhemchuzhina Sochi,Vladimir Makeev,29.0,Midfield,Baltika Kaliningrad,?,out,Winter,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
280,Krylya Sovetov Samara,Rustyam Fakhrutdinov,29.0,Centre-Forward,KamAZ Naberezhnye Chelny,free transfer,in,Winter,0.0,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
286,Krylya Sovetov Samara,Igor Meda,25.0,Midfield,Kuban Krasnodar (-2018),?,in,Winter,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
288,Krylya Sovetov Samara,Valeri Korneev,30.0,Right Winger,Dinamo Stavropol,free transfer,out,Winter,0.0,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
290,Krylya Sovetov Samara,Dmitri Ivanov,22.0,Centre-Forward,Rotor Volgograd,?,out,Winter,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
297,Ocean Nakhodka,Yuri Moiseev,32.0,Centre-Forward,Shinnik Yaroslavl,free transfer,in,Winter,0.0,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
299,Ocean Nakhodka,Aleksey Poddubskiy,20.0,Defensive Midfield,CSKA Moscow,?,in,Winter,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
302,Ocean Nakhodka,Oleg Garin,26.0,Centre-Forward,Lokomotiv Moscow,?,out,Winter,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
305,Rostselmash Rostov,Badri Spanderashvili,23.0,Central Midfield,Dinamo Stavropol,free transfer,in,Winter,0.0,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
306,Rostselmash Rostov,Vyacheslav Lugovkin,24.0,Midfield,Shinnik Yaroslavl,free transfer,in,Winter,0.0,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
308,Rostselmash Rostov,Sergey Andreev,36.0,Centre-Forward,Mjällby AIF,?,in,Winter,,Premier Liga,1992,1992/1993,Russia,Allsvenskan,Sweden
319,Asmaral Moscow (- 2006),Sergey Kuznetsov,32.0,Centre-Back,Zenit St. Petersburg,free transfer,in,Winter,0.0,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
320,Asmaral Moscow (- 2006),Sergey Zorya,20.0,Left Midfield,Torpedo Moskau,free transfer,in,Winter,0.0,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
324,Asmaral Moscow (- 2006),Konstantin Kamnev,20.0,Right Midfield,Terek Grozny,?,in,Winter,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
327,Asmaral Moscow (- 2006),Sergey Nikitin,29.0,Left-Back,Shinnik Yaroslavl,?,in,Winter,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
335,Asmaral Moscow (- 2006),Pavel Radishevskiy,18.0,Goalkeeper,SKA Khabarovsk,free transfer,out,Winter,0.0,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
336,Asmaral Moscow (- 2006),Andrey Novgorodov,23.0,Centre-Back,Torpedo Moskau,free transfer,out,Winter,0.0,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
337,Asmaral Moscow (- 2006),Kirill Rybakov,23.0,Centre-Forward,Dinamo Moscow,?,out,Winter,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
338,Asmaral Moscow (- 2006),Igor Aslanyan,25.0,Midfield,Torpedo Moskau,?,out,Winter,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
342,Asmaral Moscow (- 2006),Sergey Mamchur,20.0,Centre-Back,CSKA Moscow,?,out,Winter,,Premier Liga,1992,1992/1993,Russia,Premier Liga,Russia
344,Dinamo Moscow,Yuri Kovtun,23.0,Left-Back,Rostselmash Rostov,?,in,Summer,,Premier Liga,1993,1993/1994,Russia,Premier Liga,Russia
345,Dinamo Moscow,Igor Dobrovolskiy,25.0,Attacking Midfield,Olympique Marseille,?,in,Summer,,Premier Liga,1993,1993/1994,Russia,Ligue 1,France
346,Dinamo Moscow,Andrey Chernyshov,25.0,Centre-Back,Spartak Moscow,?,in,Summer,,Premier Liga,1993,1993/1994,Russia,Premier Liga,Russia
347,Dinamo Moscow,Sergey Krutov,24.0,Central Midfield,CSKA Moscow,?,in,Summer,,Premier Liga,1993,1993/1994,Russia,Premier Liga,Russia
349,Dinamo Moscow,Evgeniy Smertin,25.0,Left Winger,Lokomotiv Nizhniy Novgorod,?,out,Summer,,Premier Liga,1993,1993/1994,Russia,Premier Liga,Russia
350,Dinamo Moscow,Sergey Derkach,26.0,Left Midfield,FC Basel 1893,?,out,Summer,,Premier Liga,1993,1993/1994,Russia,Super League,Switzerland
355,Dinamo Stavropol,Vladimir Sushiy,33.0,Centre-Forward,Terek Grozny,?,in,Summer,,Premier Liga,1993,1993/1994,Russia,Premier Liga,Russia
357,Dinamo Stavropol,Aleksandr Maslov,23.0,Centre-Forward,Rostselmash Rostov,?,out,Summer,,Premier Liga,1993,1993/1994,Russia,Premier Liga,Russia
358,Dinamo Stavropol,Iqor Getman,22.0,Right-Back,Anzhi Makhachkala ( -2022),?,out,Summer,,Premier Liga,1993,1993/1994,Russia,Premier Liga,Russia
363,Dinamo-Gazovik Tyumen,Vladimir Bogdanavicius,28.0,Midfield,Arsenal Tula,free transfer,out,Summer,0.0,Premier Liga,1993,1993/1994,Russia,Premier Liga,Russia
373,KamAZ Naberezhnye Chelny,Vyacheslav Demin,24.0,Midfield,Tekstilshchik Kamyshin,?,out,Summer,,Premier Liga,1993,1993/1994,Russia,Premier Liga,Russia
376,Krylya Sovetov Samara,Giorgi Dzneladze,24.0,Right-Back,Sokol Saratov,?,out,Summer,,Premier Liga,1993,1993/1994,Russia,Premier Liga,Russia
377,Lada Togliatti,Valeriy Zazdravnykh,30.0,Midfield,Tekstilshchik Kamyshin,free transfer,in,Summer,0.0,Premier Liga,1993,1993/1994,Russia,Premier Liga,Russia
380,Lokomotiv Moscow,Rashid Rakhimov,28.0,Left Midfield,Real Valladolid Deportivo,?,in,Summer,,Premier Liga,1993,1993/1994,Russia,Primera Division,Spain
384,Lokomotiv Moscow,Mukhsin Mukhamadiev,26.0,Centre-Forward,MKE Ankaragücü,?,out,Summer,,Premier Liga,1993,1993/1994,Russia,Super Lig,Turkey
385,Lokomotiv Moscow,Valentin Kiselev,23.0,Centre-Forward,Arsenal Tula,?,out,Summer,,Premier Liga,1993,1993/1994,Russia,Premier Liga,Russia
386,Lokomotiv Moscow,Vitali Nikulkin,22.0,Centre-Forward,Lokomotiv Nizhniy Novgorod,?,out,Summer,,Premier Liga,1993,1993/1994,Russia,Premier Liga,Russia
387,Lokomotiv Moscow,Vitaliy But,20.0,Left Midfield,Chernomorets Novorossijsk,?,out,Summer,,Premier Liga,1993,1993/1994,Russia,Premier Liga,Russia
388,Lokomotiv Nizhniy Novgorod,Evgeniy Smertin,25.0,Left Winger,Dinamo Moscow,?,in,Summer,,Premier Liga,1993,1993/1994,Russia,Premier Liga,Russia
389,Lokomotiv Nizhniy Novgorod,Vitali Nikulkin,22.0,Centre-Forward,Lokomotiv Moscow,?,in,Summer,,Premier Liga,1993,1993/1994,Russia,Premier Liga,Russia
393,Rotor Volgograd,Oleg Nechaev,22.0,Centre-Forward,Rubin Kazan,?,in,Summer,,Premier Liga,1993,1993/1994,Russia,Premier Liga,Russia
400,Spartak Moscow,Sergiy Pogodin,25.0,Attacking Midfield,Roda JC Kerkrade,?,in,Summer,,Premier Liga,1993,1993/1994,Russia,Eredivisie,Netherlands
401,Spartak Moscow,Dmitri Radchenko,22.0,Centre-Forward,Racing Santander,€1.20m,out,Summer,1.2,Premier Liga,1993,1993/1994,Russia,Primera Division,Spain
402,Spartak Moscow,Dmitriy Popov,26.0,Right-Back,Racing Santander,€300k,out,Summer,0.3,Premier Liga,1993,1993/1994,Russia,Primera Division,Spain
403,Spartak Moscow,Stanislav Cherchesov,29.0,Goalkeeper,SG Dynamo Dresden,?,out,Summer,,Premier Liga,1993,1993/1994,Russia,1 Bundesliga,Germany
405,Spartak Moscow,Andrey Chernyshov,25.0,Centre-Back,Dinamo Moscow,?,out,Summer,,Premier Liga,1993,1993/1994,Russia,Premier Liga,Russia
406,Spartak Vladikavkaz,Andrey Sosnitskiy,30.0,Left-Back,Uralmash Ekaterinburg,?,out,Summer,,Premier Liga,1993,1993/1994,Russia,Premier Liga,Russia
410,Tekstilshchik Kamyshin,Vyacheslav Demin,24.0,Midfield,KamAZ Naberezhnye Chelny,?,in,Summer,,Premier Liga,1993,1993/1994,Russia,Premier Liga,Russia
414,Tekstilshchik Kamyshin,Valeriy Zazdravnykh,30.0,Midfield,Lada Togliatti,free transfer,out,Summer,0.0,Premier Liga,1993,1993/1994,Russia,Premier Liga,Russia
420,Torpedo Moskau,Andrey Kalaychev,29.0,Centre-Back,VfB Mödling,?,in,Summer,,Premier Liga,1993,1993/1994,Russia,Bundesliga,Austria
421,Torpedo Moskau,Gennadi Grishin,28.0,Central Midfield,VfB Leipzig (- 2004),?,in,Summer,,Premier Liga,1993,1993/1994,Russia,1 Bundesliga,Germany
428,Uralmash Ekaterinburg,Andrey Sosnitskiy,30.0,Left-Back,Spartak Vladikavkaz,?,in,Summer,,Premier Liga,1993,1993/1994,Russia,Premier Liga,Russia
442,CSKA Moscow,Sergey Krutov,24.0,Central Midfield,Dinamo Moscow,?,out,Summer,,Premier Liga,1993,1993/1994,Russia,Premier Liga,Russia
443,Dinamo Moscow,Sergey Shulgin,30.0,Defence,Asmaral Moscow (- 2006),free transfer,in,Winter,0.0,Premier Liga,1993,1993/1994,Russia,Premier Liga,Russia
444,Dinamo Moscow,Aleksandr Borodkin,22.0,Centre-Back,Rostselmash Rostov,?,in,Winter,,Premier Liga,1993,1993/1994,Russia,Premier Liga,Russia
447,Dinamo Moscow,Oleg Samatov,28.0,Right-Back,Lokomotiv Moscow,?,in,Winter,,Premier Liga,1993,1993/1994,Russia,Premier Liga,Russia
448,Dinamo Moscow,Aleksandr Smirnov,25.0,Right Midfield,Lokomotiv Moscow,?,in,Winter,,Premier Liga,1993,1993/1994,Russia,Premier Liga,Russia
