,club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_from_name,year,season,country_from_name,league_to_name,country_to_name
0,BSC Young Boys,Paul Agostino,17.0,Centre-Forward,Yverdon Sport FC,free transfer,in,Summer,0.0,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
1,BSC Young Boys,Piotr Nowak,27.0,Attacking Midfield,Bakirköyspor,free transfer,in,Summer,0.0,Super League,1992,1992/1993,Switzerland,Super Lig,Turkey
3,BSC Young Boys,Heinz Moser,24.0,Centre-Back,FC Luzern,?,in,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
6,BSC Young Boys,Patrick Rahmen,23.0,Attack,FC Basel 1893,?,out,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
7,BSC Young Boys,Michel Rubli,19.0,Attack,FC Schaffhausen,?,out,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
9,Servette FC,Sébastien Barberis,20.0,Right Midfield,FC Lausanne-Sport,free transfer,in,Summer,0.0,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
10,Servette FC,Sonny Anderson,21.0,Centre-Forward,Guarani Futebol Clube (SP),?,in,Summer,,Super League,1992,1992/1993,Switzerland,Campeonato Brasileiro Serie A,Brazil
11,Servette FC,Christophe Ohrel,24.0,Right Midfield,FC Lausanne-Sport,?,in,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
12,Servette FC,André Egli,34.0,Centre-Back,Neuchâtel Xamax,?,in,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
13,Servette FC,Renato Carioca,25.0,Midfield,Fluminense Football Club,?,in,Summer,,Super League,1992,1992/1993,Switzerland,Campeonato Brasileiro Serie A,Brazil
15,Servette FC,Xavier Dietlin,23.0,Attack,FC Sion,?,in,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
17,Servette FC,Heinz Hermann,34.0,Central Midfield,Grasshopper Club Zurich,?,out,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
18,Servette FC,Maurizio Jacobacci,29.0,Attack,FC St. Gallen 1879,?,out,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
20,Servette FC,Igor Dobrovolskiy,24.0,Attacking Midfield,Genoa 1893,"End of loanJun 30, 1992",out,Summer,,Super League,1992,1992/1993,Switzerland,Serie A,Italy
21,Servette FC,Miklos Molnar,22.0,Centre-Forward,Standard Liège,"End of loanJun 30, 1992",out,Summer,,Super League,1992,1992/1993,Switzerland,Juliper Pro League,Belgium
22,FC Sion,Túlio Maravilha,23.0,Centre-Forward,Goiás Esporte Clube,€1.00m,in,Summer,1.0,Super League,1992,1992/1993,Switzerland,Campeonato Brasileiro Serie A,Brazil
25,FC Sion,Marc Hottiger,24.0,Right-Back,FC Lausanne-Sport,?,in,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
29,FC Sion,Assis,21.0,Attacking Midfield,Grêmio Foot-Ball Porto Alegrense,?,in,Summer,,Super League,1992,1992/1993,Switzerland,Campeonato Brasileiro Serie A,Brazil
30,FC Sion,Dominique Herr,26.0,Centre-Back,FC Lausanne-Sport,?,in,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
34,FC Sion,Xavier Dietlin,23.0,Attack,Servette FC,?,out,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
35,FC Sion,Giuseppe Manfreda,23.0,Attack,Neuchâtel Xamax,?,out,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
37,FC Sion,Mirsad Baljic,30.0,Centre-Forward,FC Zürich,?,out,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
38,FC Sion,Gabriel Calderón,32.0,Attacking Midfield,SM Caen,?,out,Summer,,Super League,1992,1992/1993,Switzerland,Ligue 1,France
41,FC Lausanne-Sport,Daniel Raschle,28.0,Midfield,FC St. Gallen 1879,?,in,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
42,FC Lausanne-Sport,Raphaël Comisetti,20.0,Midfield,Yverdon Sport FC,?,in,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
45,FC Lausanne-Sport,André Wiederkehr,22.0,Left Midfield,Grasshopper Club Zurich,?,in,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
47,FC Lausanne-Sport,Dirk Klinge,26.0,Defensive Midfield,FC Schaffhausen,"End of loanJun 30, 1992",in,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
48,FC Lausanne-Sport,Sébastien Barberis,20.0,Right Midfield,Servette FC,free transfer,out,Summer,0.0,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
49,FC Lausanne-Sport,Pierre-André Schürmann,31.0,Midfield,FC Basel 1893,?,out,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
50,FC Lausanne-Sport,Frank Verlaat,24.0,Centre-Back,AJ Auxerre,?,out,Summer,,Super League,1992,1992/1993,Switzerland,Ligue 1,France
52,FC Lausanne-Sport,Marc Hottiger,24.0,Right-Back,FC Sion,?,out,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
53,FC Lausanne-Sport,Philippe Douglas,23.0,Attacking Midfield,FC Chiasso,?,out,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
54,FC Lausanne-Sport,Dirk Klinge,26.0,Defensive Midfield,Karlsruher SC,?,out,Summer,,Super League,1992,1992/1993,Switzerland,1 Bundesliga,Germany
55,FC Lausanne-Sport,Christophe Ohrel,24.0,Right Midfield,Servette FC,?,out,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
56,FC Lausanne-Sport,Dominique Herr,26.0,Centre-Back,FC Sion,?,out,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
58,FC Aarau,Roberto Di Matteo,22.0,Central Midfield,FC Zürich,?,in,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
59,FC Aarau,Andreas Häsler,22.0,Midfield,Grasshopper Club Zurich,?,in,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
63,FC Aarau,Mirko Pavlicevic,26.0,Centre-Back,FC Schaffhausen,?,in,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
66,FC Aarau,Heribert Koch,23.0,Defence,FC St. Gallen 1879,?,out,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
74,FC Zürich,Mirsad Baljic,30.0,Centre-Forward,FC Sion,?,in,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
75,FC Zürich,Herbert Waas,28.0,Centre-Forward,Bologna FC 1909,?,in,Summer,,Super League,1992,1992/1993,Switzerland,Serie A,Italy
78,FC Zürich,Peter Beer,24.0,Defence,FC Chiasso,?,out,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
79,FC Zürich,Víctor Sotomayor,24.0,Centre-Back,CA Vélez Sarsfield,?,out,Summer,,Super League,1992,1992/1993,Switzerland,Superliga,Argentina
80,FC Zürich,Daniele Moro,23.0,Midfield,FC Chiasso,?,out,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
82,FC Zürich,Christoph Gilli,29.0,Defence,FC Luzern,?,out,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
83,FC Zürich,Roberto Fregno,33.0,Midfield,FC Luzern,?,out,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
85,FC Zürich,Roberto Di Matteo,22.0,Central Midfield,FC Aarau,?,out,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
87,Neuchâtel Xamax,Stéphane Henchoz,16.0,Centre-Back,FC Bulle,free transfer,in,Summer,0.0,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
88,Neuchâtel Xamax,Giuseppe Manfreda,23.0,Attack,FC Sion,?,in,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
91,Neuchâtel Xamax,André Egli,34.0,Centre-Back,Servette FC,?,out,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
95,FC Lugano,Paulo Andrioli,24.0,Midfield,Botafogo Futebol Clube (SP),free transfer,in,Summer,0.0,Super League,1992,1992/1993,Switzerland,Campeonato Brasileiro Serie A,Brazil
97,FC Lugano,Salvatore Paradiso,26.0,Midfield,FC Chiasso,?,in,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
98,FC Lugano,Patrick Englund,26.0,Defence,AC Bellinzona,?,in,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
101,FC Lugano,Carlos Tapia,29.0,Attacking Midfield,CA Boca Juniors,?,out,Summer,,Super League,1992,1992/1993,Switzerland,Superliga,Argentina
103,FC Lugano,Marco Walker,22.0,Centre-Back,FC Basel 1893,?,out,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
107,Grasshopper Club Zurich,Heinz Hermann,34.0,Central Midfield,Servette FC,?,in,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
108,Grasshopper Club Zurich,Massimo Lombardo,19.0,Central Midfield,AC Bellinzona,?,in,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
111,Grasshopper Club Zurich,Miroslav Stevic,22.0,Defensive Midfield,SG Dynamo Dresden,?,out,Summer,,Super League,1992,1992/1993,Switzerland,1 Bundesliga,Germany
113,Grasshopper Club Zurich,Andreas Häsler,22.0,Midfield,FC Aarau,?,out,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
114,Grasshopper Club Zurich,André Wiederkehr,22.0,Left Midfield,FC Lausanne-Sport,?,out,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
118,FC St. Gallen 1879,Heribert Koch,23.0,Defence,FC Aarau,?,in,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
119,FC St. Gallen 1879,Maurizio Jacobacci,29.0,Attack,Servette FC,?,in,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
122,FC St. Gallen 1879,Rico Fuchs,22.0,Midfield,FC Wil 1900,free transfer,out,Summer,0.0,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
125,FC St. Gallen 1879,Brian Bertelsen,29.0,Central Midfield,FC Luzern,?,out,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
126,FC St. Gallen 1879,Daniel Raschle,28.0,Midfield,FC Lausanne-Sport,?,out,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
127,FC St. Gallen 1879,Christian Stübi,22.0,Attack,FC Schaffhausen,?,out,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
128,FC St. Gallen 1879,Carlos Bernegger,23.0,Midfield,FC Winterthur,?,out,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
132,FC Chiasso,Peter Beer,24.0,Defence,FC Zürich,?,in,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
133,FC Chiasso,Daniele Moro,23.0,Midfield,FC Zürich,?,in,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
134,FC Chiasso,Philippe Douglas,23.0,Attacking Midfield,FC Lausanne-Sport,?,in,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
135,FC Chiasso,Philippe Fargeon,28.0,Second Striker,FC Girondins Bordeaux,?,in,Summer,,Super League,1992,1992/1993,Switzerland,Ligue 1,France
136,FC Chiasso,André Meier,27.0,Midfield,FC Schaffhausen,?,in,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
137,FC Chiasso,Salvatore Paradiso,26.0,Midfield,FC Lugano,?,out,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
138,FC Chiasso,Drazen Boban,26.0,Midfield,SC Kriens,?,out,Summer,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
142,FC Bulle,Stéphane Henchoz,16.0,Centre-Back,Neuchâtel Xamax,free transfer,out,Summer,0.0,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
146,Servette FC,Reto Gertschen,27.0,Midfield,FC Sion,?,in,Winter,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
147,Servette FC,Xavier Dietlin,23.0,Attack,FC Sion,loan transfer,out,Winter,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
148,FC Sion,Xavier Dietlin,23.0,Attack,Servette FC,loan transfer,in,Winter,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
149,FC Sion,Reto Gertschen,27.0,Midfield,Servette FC,?,out,Winter,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
153,Neuchâtel Xamax,Admir Smajic,29.0,Midfield,FC Basel 1893,?,out,Winter,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
155,Grasshopper Club Zurich,Ron Willems,26.0,Attack,Ajax Amsterdam,€295k,in,Winter,0.295,Super League,1992,1992/1993,Switzerland,Eredivisie,Netherlands
159,FC St. Gallen 1879,Sergey Dmitriev,28.0,Centre-Forward,FC Stahl Linz,loan transfer,in,Winter,,Super League,1992,1992/1993,Switzerland,Bundesliga,Austria
161,FC St. Gallen 1879,Andreas Völsen,21.0,Midfield,FC Wil 1900,loan transfer,out,Winter,,Super League,1992,1992/1993,Switzerland,Super League,Switzerland
164,Grasshopper Club Zurich,André Wiederkehr,23.0,Left Midfield,FC Lausanne-Sport,?,in,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
166,Grasshopper Club Zurich,Pascal Thüler,23.0,Left-Back,FC St. Gallen 1879,?,in,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
170,Grasshopper Club Zurich,Peter Közle,25.0,Centre-Forward,MSV Duisburg,€600k,out,Summer,0.6,Super League,1993,1993/1994,Switzerland,1 Bundesliga,Germany
171,Grasshopper Club Zurich,Alain Sutter,25.0,Left Midfield,1.FC Nuremberg,Loan fee:€175k,out,Summer,0.175,Super League,1993,1993/1994,Switzerland,1 Bundesliga,Germany
172,Grasshopper Club Zurich,Mario Cantaluppi,19.0,Defensive Midfield,FC Basel 1893,free transfer,out,Summer,0.0,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
173,Grasshopper Club Zurich,Ciriaco Sforza,23.0,Central Midfield,1.FC Kaiserslautern,?,out,Summer,,Super League,1993,1993/1994,Switzerland,1 Bundesliga,Germany
174,Grasshopper Club Zurich,Heinz Hermann,35.0,Central Midfield,FC Aarau,?,out,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
175,Grasshopper Club Zurich,Nestor De Vicente,29.0,Left Winger,Club Estudiantes de La Plata,?,out,Summer,,Super League,1993,1993/1994,Switzerland,Superliga,Argentina
176,FC Sion,Christophe Bonvin,28.0,Right Winger,Neuchâtel Xamax,free transfer,in,Summer,0.0,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
177,FC Sion,Luiz Milton,31.0,Defensive Midfield,FC Zürich,?,in,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
180,FC Sion,Olivier Biaggi,22.0,Left-Back,FC Lausanne-Sport,?,out,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
181,FC Sion,Michel Sauthier,27.0,Defence,Servette FC,?,out,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
185,FC Sion,Luis Carlos,25.0,Midfield,Yverdon Sport FC,loan transfer,out,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
188,BSC Young Boys,Lars Bohinen,24.0,Central Midfield,Lillestrøm SK,"End of loanOct 1, 1993",in,Summer,,Super League,1993,1993/1994,Switzerland,Eliteserien,Norway
189,BSC Young Boys,René Sutter,27.0,Central Midfield,FC Aarau,"End of loanJun 30, 1993",in,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
191,BSC Young Boys,Piotr Nowak,28.0,Attacking Midfield,SG Dynamo Dresden,€360k,out,Summer,0.36,Super League,1993,1993/1994,Switzerland,1 Bundesliga,Germany
192,BSC Young Boys,Mini Jakobsen,27.0,Left Winger,MSV Duisburg,?,out,Summer,,Super League,1993,1993/1994,Switzerland,1 Bundesliga,Germany
193,BSC Young Boys,Marcel Meier,20.0,Midfield,FC Winterthur,?,out,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
194,BSC Young Boys,Jean-Daniel Gross,27.0,Midfield,FC Bulle,?,out,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
195,BSC Young Boys,Erich Hänzi,28.0,Left-Back,FC Lausanne-Sport,?,out,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
196,BSC Young Boys,Björn Nilsson,33.0,Midfield,Landskrona BoIS,?,out,Summer,,Super League,1993,1993/1994,Switzerland,Allsvenskan,Sweden
197,BSC Young Boys,Lars Bohinen,23.0,Central Midfield,Lillestrøm SK,loan transfer,out,Summer,,Super League,1993,1993/1994,Switzerland,Eliteserien,Norway
200,Servette FC,Régis Rothenbühler,22.0,Centre-Back,Neuchâtel Xamax,?,in,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
203,Servette FC,Michel Sauthier,27.0,Defence,FC Sion,?,in,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
204,Servette FC,Hakan Mild,22.0,Central Midfield,IFK Göteborg,?,in,Summer,,Super League,1993,1993/1994,Switzerland,Allsvenskan,Sweden
211,Servette FC,Eric Pédat,25.0,Goalkeeper,FC St. Gallen 1879,?,out,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
212,Servette FC,Marco Schällibaum,31.0,Right-Back,FC Luzern,?,out,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
213,Servette FC,Reto Gertschen,28.0,Midfield,FC St. Gallen 1879,?,out,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
214,Servette FC,Arne Stiel,26.0,Defence,FC Aarau,?,out,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
218,FC Lausanne-Sport,Alexandre Comisetti,19.0,Left Midfield,Yverdon Sport FC,free transfer,in,Summer,0.0,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
221,FC Lausanne-Sport,Maurizio Jacobacci,30.0,Attack,FC St. Gallen 1879,?,in,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
222,FC Lausanne-Sport,Erich Hänzi,28.0,Left-Back,BSC Young Boys,?,in,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
223,FC Lausanne-Sport,Kemal Alispahic,28.0,Central Midfield,Kayserispor,?,in,Summer,,Super League,1993,1993/1994,Switzerland,Super Lig,Turkey
225,FC Lausanne-Sport,Fabrice Borer,21.0,Goalkeeper,SR Delémont,?,in,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
226,FC Lausanne-Sport,Olivier Biaggi,22.0,Left-Back,FC Sion,?,in,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
229,FC Lausanne-Sport,Gabriel Calderón,33.0,Attacking Midfield,SM Caen,?,in,Summer,,Super League,1993,1993/1994,Switzerland,Ligue 1,France
230,FC Lausanne-Sport,Patrick Sylvestre,24.0,Defensive Midfield,FC Lugano,?,in,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
231,FC Lausanne-Sport,Didier Gigon,25.0,Central Midfield,FC Basel 1893,?,out,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
232,FC Lausanne-Sport,Jürg Studer,26.0,Central Midfield,FC Zürich,?,out,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
233,FC Lausanne-Sport,Martin Fink,23.0,Attack,FC Lugano,?,out,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
234,FC Lausanne-Sport,Stefan Huber,27.0,Goalkeeper,FC Basel 1893,?,out,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
235,FC Lausanne-Sport,André Wiederkehr,23.0,Left Midfield,Grasshopper Club Zurich,?,out,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
239,FC Lugano,Walter Fernandez,27.0,Centre-Back,Neuchâtel Xamax,?,in,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
240,FC Lugano,Martin Fink,23.0,Attack,FC Lausanne-Sport,?,in,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
241,FC Lugano,Christian Andreoli,21.0,Right-Back,AC Bellinzona,?,in,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
243,FC Lugano,Patrick Sylvestre,24.0,Defensive Midfield,FC Lausanne-Sport,?,out,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
244,FC Lugano,Dario Zuffi,28.0,Centre-Forward,FC Basel 1893,?,out,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
245,FC Lugano,Philippe Hertig,27.0,Attacking Midfield,FC Basel 1893,?,out,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
246,FC Lugano,Rossano Romagna,23.0,Goalkeeper,FC Chiasso,?,out,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
250,FC Luzern,Reto Burri,17.0,Centre-Forward,SC Kriens,?,in,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
251,FC Luzern,Marco Schällibaum,31.0,Right-Back,Servette FC,?,in,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
254,FC Luzern,Stefan Marini,28.0,Right-Back,FC Aarau,?,out,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
258,FC Aarau,Stefan Marini,28.0,Right-Back,FC Luzern,?,in,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
259,FC Aarau,Arne Stiel,26.0,Defence,Servette FC,?,in,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
260,FC Aarau,René Weiler,19.0,Defence,FC Winterthur,?,in,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
262,FC Aarau,Heinz Hermann,35.0,Central Midfield,Grasshopper Club Zurich,?,in,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
263,FC Aarau,Thomas Wyss,26.0,Central Midfield,FC St. Gallen 1879,?,in,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
264,FC Aarau,Ratinho,22.0,Right Midfield,FC St. Gallen 1879,?,in,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
266,FC Aarau,Roberto Di Matteo,23.0,Central Midfield,SS Lazio,€1.70m,out,Summer,1.7,Super League,1993,1993/1994,Switzerland,Serie A,Italy
267,FC Aarau,Uwe Wassmer,27.0,Centre-Forward,SC Freiburg,€125k,out,Summer,0.125,Super League,1993,1993/1994,Switzerland,1 Bundesliga,Germany
268,FC Aarau,Rolf Meier,24.0,Midfield,FC St. Gallen 1879,?,out,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
269,FC Aarau,Reto Rossi,26.0,Midfield,SC Kriens,?,out,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
272,FC Aarau,René Sutter,27.0,Central Midfield,BSC Young Boys,"End of loanJun 30, 1993",out,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
274,FC Zürich,Marc Hodel,22.0,Sweeper,FC St. Gallen 1879,?,in,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
276,FC Zürich,Rainer Ernst,31.0,Attacking Midfield,AS Cannes,?,in,Summer,,Super League,1993,1993/1994,Switzerland,Ligue 1,France
277,FC Zürich,Ercüment Sahin,24.0,Centre-Forward,FC Chiasso,?,in,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
278,FC Zürich,Pierre Blättler,27.0,Midfield,FC St. Gallen 1879,?,in,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
279,FC Zürich,Jürg Studer,26.0,Central Midfield,FC Lausanne-Sport,?,in,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
283,FC Zürich,Michael Mazenauer,21.0,Midfield,FC Chiasso,?,out,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
284,FC Zürich,Luiz Milton,31.0,Defensive Midfield,FC Sion,?,out,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
287,Neuchâtel Xamax,Frédéric Chassot,24.0,Centre-Forward,FC Basel 1893,?,in,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
289,Neuchâtel Xamax,Christophe Bonvin,28.0,Right Winger,FC Sion,free transfer,out,Summer,0.0,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
290,Neuchâtel Xamax,Hoang-Doc Bui,21.0,Central Midfield,FC Bulle,?,out,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
291,Neuchâtel Xamax,Philippe Cravero,22.0,Left-Back,SR Delémont,?,out,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
292,Neuchâtel Xamax,Joël Corminboeuf,29.0,Goalkeeper,RC Strasbourg Alsace,?,out,Summer,,Super League,1993,1993/1994,Switzerland,Ligue 1,France
293,Neuchâtel Xamax,Walter Fernandez,27.0,Centre-Back,FC Lugano,?,out,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
294,Neuchâtel Xamax,Régis Rothenbühler,22.0,Centre-Back,Servette FC,?,out,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
295,Yverdon Sport FC,Erkka Petäjä,29.0,Right-Back,Malmö FF,?,in,Summer,,Super League,1993,1993/1994,Switzerland,Allsvenskan,Sweden
296,Yverdon Sport FC,Philippe Douglas,24.0,Attacking Midfield,FC Chiasso,?,in,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
298,Yverdon Sport FC,Gilbert Castella,31.0,Attack,Etoile Carouge FC,?,in,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
300,Yverdon Sport FC,Luis Carlos,25.0,Midfield,FC Sion,loan transfer,in,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
302,Yverdon Sport FC,Alexandre Comisetti,19.0,Left Midfield,FC Lausanne-Sport,free transfer,out,Summer,0.0,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
303,Yverdon Sport FC,Roby Langers,32.0,Centre-Forward,Etoile Carouge FC,?,out,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
305,SC Kriens,Manfred Kern,29.0,Midfield,FC Linz,?,in,Summer,,Super League,1993,1993/1994,Switzerland,Bundesliga,Austria
306,SC Kriens,Renato Brugnoli,24.0,Midfield,FC Schaffhausen,?,in,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
307,SC Kriens,Reto Rossi,26.0,Midfield,FC Aarau,?,in,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
310,SC Kriens,Reto Burri,17.0,Centre-Forward,FC Luzern,?,out,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
312,SC Kriens,Drazen Boban,27.0,Midfield,SR Delémont,?,out,Summer,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
315,FC Sion,Luis Carlos,25.0,Midfield,Yverdon Sport FC,"End of loanFeb 21, 1994",in,Winter,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
316,FC Sion,Túlio Maravilha,24.0,Centre-Forward,Botafogo de Futebol e Regatas,€200k,out,Winter,0.2,Super League,1993,1993/1994,Switzerland,Campeonato Brasileiro Serie A,Brazil
317,FC Sion,Blaise Piffaretti,27.0,Defensive Midfield,Neuchâtel Xamax,?,out,Winter,,Super League,1993,1993/1994,Switzerland,Super League,Switzerland
