,club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_from_name,year,season,country_from_name,league_to_name,country_to_name
15,Guarani Futebol Clube (SP),Marcelo Miguel Pelissari,19.0,Defence,Shimizu S-Pulse,?,out,Summer,,Campeonato Brasileiro Serie A,1995,1995/1996,Brazil,J1 League,Japan
20,Sociedade Esportiva Palmeiras,Müller,29.0,Second Striker,Kashiwa Reysol,?,in,Summer,,Campeonato Brasileiro Serie A,1995,1995/1996,Brazil,J1 League,Japan
32,Clube Atlético Mineiro,Reinaldo,19.0,Centre-Forward,RSC Anderlecht,?,out,Summer,,Campeonato Brasileiro Serie A,1995,1995/1996,Brazil,Juliper Pro League,Belgium
33,Clube Atlético Mineiro,Valdir Benedito,29.0,Midfield,Kashiwa Reysol,?,out,Summer,,Campeonato Brasileiro Serie A,1995,1995/1996,Brazil,J1 League,Japan
64,São Paulo Futebol Clube,Guilherme Alves,21.0,Centre-Forward,Rayo Vallecano,€1.20m,out,Summer,1.2,Campeonato Brasileiro Serie A,1995,1995/1996,Brazil,Primera Division,Spain
70,São Paulo Futebol Clube,Bentinho,23.0,Centre-Forward,Kashiwa Reysol,?,out,Summer,,Campeonato Brasileiro Serie A,1995,1995/1996,Brazil,J1 League,Japan
77,CR Flamengo,Ronaldao,30.0,Centre-Back,Shimizu S-Pulse,?,in,Summer,,Campeonato Brasileiro Serie A,1995,1995/1996,Brazil,J1 League,Japan
92,CR Flamengo,Mazinho,29.0,Centre-Forward,Kashima Antlers,?,out,Summer,,Campeonato Brasileiro Serie A,1995,1995/1996,Brazil,J1 League,Japan
99,Paraná Clube,Mirandinha,24.0,Left Winger,FC Sion,?,out,Summer,,Campeonato Brasileiro Serie A,1995,1995/1996,Brazil,Super League,Switzerland
101,Botafogo de Futebol e Regatas,Guga,31.0,Attack,Santos FC,?,in,Summer,,Campeonato Brasileiro Serie A,1995,1995/1996,Brazil,Campeonato Brasileiro Serie A,Brazil
120,Esporte Clube Juventude,Cafu,25.0,Right-Back,Real Zaragoza,€2.00m,in,Summer,2.0,Campeonato Brasileiro Serie A,1995,1995/1996,Brazil,Primera Division,Spain
140,Fluminense Football Club,Vampeta,21.0,Central Midfield,PSV Eindhoven,loan transfer,in,Summer,,Campeonato Brasileiro Serie A,1995,1995/1996,Brazil,Eredivisie,Netherlands
167,Guarani Futebol Clube (SP),Anderson Lima,22.0,Right-Back,Santos FC,?,out,Winter,,Campeonato Brasileiro Serie A,1995,1995/1996,Brazil,Campeonato Brasileiro Serie A,Brazil
176,Sociedade Esportiva Palmeiras,Reinaldo,19.0,Centre-Forward,RSC Anderlecht,?,in,Winter,,Campeonato Brasileiro Serie A,1995,1995/1996,Brazil,Juliper Pro League,Belgium
179,Sociedade Esportiva Palmeiras,Antônio Carlos Zago,26.0,Centre-Back,Kashiwa Reysol,€1.10m,out,Winter,1.1,Campeonato Brasileiro Serie A,1995,1995/1996,Brazil,J1 League,Japan
181,Sociedade Esportiva Palmeiras,Edílson,24.0,Centre-Forward,Kashiwa Reysol,free transfer,out,Winter,0.0,Campeonato Brasileiro Serie A,1995,1995/1996,Brazil,J1 League,Japan
207,Grêmio Foot-Ball Porto Alegrense,Mauro Galvão,34.0,Sweeper,FC Lugano,?,in,Winter,,Campeonato Brasileiro Serie A,1995,1995/1996,Brazil,Super League,Switzerland
221,Associação Atlética Portuguesa (SP),André Gaspar,23.0,Midfield,Santos FC,?,in,Winter,,Campeonato Brasileiro Serie A,1995,1995/1996,Brazil,Campeonato Brasileiro Serie A,Brazil
232,Sport Club Internacional,Caíco,21.0,Attacking Midfield,Verdy Kawasaki,€700k,out,Winter,0.7,Campeonato Brasileiro Serie A,1995,1995/1996,Brazil,J1 League,Japan
261,Sport Club Corinthians Paulista,Mirandinha,25.0,Left Winger,FC Sion,?,in,Winter,,Campeonato Brasileiro Serie A,1995,1995/1996,Brazil,Super League,Switzerland
292,Coritiba Foot Ball Club,Toninho Cecílio,28.0,Defence,Cerezo Osaka,?,in,Winter,,Campeonato Brasileiro Serie A,1995,1995/1996,Brazil,J1 League,Japan
303,Paraná Clube,Carlos Alberto Dias,28.0,Attacking Midfield,Shimizu S-Pulse,?,in,Winter,,Campeonato Brasileiro Serie A,1995,1995/1996,Brazil,J1 League,Japan
309,Paraná Clube,Denilson Antonio Paludo,23.0,Midfield,Yokohama Marinos,loan transfer,out,Winter,,Campeonato Brasileiro Serie A,1995,1995/1996,Brazil,J1 League,Japan
310,Botafogo de Futebol e Regatas,Renato Carioca,29.0,Midfield,Servette FC,?,in,Winter,,Campeonato Brasileiro Serie A,1995,1995/1996,Brazil,Super League,Switzerland
311,Botafogo de Futebol e Regatas,Bentinho,24.0,Centre-Forward,Kashiwa Reysol,?,in,Winter,,Campeonato Brasileiro Serie A,1995,1995/1996,Brazil,J1 League,Japan
317,Botafogo de Futebol e Regatas,Donizete,27.0,Centre-Forward,Verdy Kawasaki,?,out,Winter,,Campeonato Brasileiro Serie A,1995,1995/1996,Brazil,J1 League,Japan
320,Botafogo de Futebol e Regatas,Sérgio Manoel,23.0,Attacking Midfield,Cerezo Osaka,?,out,Winter,,Campeonato Brasileiro Serie A,1995,1995/1996,Brazil,J1 League,Japan
326,Clube de Regatas Vasco da Gama,Élder,19.0,Defensive Midfield,Santos FC,?,out,Winter,,Campeonato Brasileiro Serie A,1995,1995/1996,Brazil,Campeonato Brasileiro Serie A,Brazil
329,Clube de Regatas Vasco da Gama,Alessandro Cambalhota,22.0,Right Winger,Santos FC,?,out,Winter,,Campeonato Brasileiro Serie A,1995,1995/1996,Brazil,Campeonato Brasileiro Serie A,Brazil
351,Santos FC,Pintado,30.0,Defensive Midfield,CD Cruz Azul,"End of loanDec 1, 1995",out,Winter,,Campeonato Brasileiro Serie A,1995,1995/1996,Brazil,Liga Mx Apertura,Mexico
395,Clube de Regatas Vasco da Gama,Nilson,30.0,Attacking Midfield,Tigres UANL,?,out,Summer,,Campeonato Brasileiro Serie A,1996,1996/1997,Brazil,Liga Mx Apertura,Mexico
403,Sport Club Internacional,Argel Fuchs,21.0,Centre-Back,Verdy Kawasaki,?,out,Summer,,Campeonato Brasileiro Serie A,1996,1996/1997,Brazil,J1 League,Japan
408,Clube Atlético Mineiro,Moacir,26.0,Defensive Midfield,Sevilla FC,?,in,Summer,,Campeonato Brasileiro Serie A,1996,1996/1997,Brazil,Primera Division,Spain
421,CR Flamengo,Caíco,22.0,Attacking Midfield,Verdy Kawasaki,free transfer,in,Summer,0.0,Campeonato Brasileiro Serie A,1996,1996/1997,Brazil,J1 League,Japan
423,CR Flamengo,Zé Maria,22.0,Right-Back,AC Parma,?,out,Summer,,Campeonato Brasileiro Serie A,1996,1996/1997,Brazil,Serie A,Italy
430,Santos FC,Paulo Jamelli,21.0,Second Striker,Kashiwa Reysol,?,out,Summer,,Campeonato Brasileiro Serie A,1996,1996/1997,Brazil,J1 League,Japan
432,Sociedade Esportiva Palmeiras,Freddy Rincón,29.0,Central Midfield,Real Madrid,?,in,Summer,,Campeonato Brasileiro Serie A,1996,1996/1997,Brazil,Primera Division,Spain
439,Sociedade Esportiva Palmeiras,Amaral,23.0,Defensive Midfield,AC Parma,€1.00m,out,Summer,1.0,Campeonato Brasileiro Serie A,1996,1996/1997,Brazil,Serie A,Italy
440,Sociedade Esportiva Palmeiras,Reinaldo,20.0,Centre-Forward,Hellas Verona,?,out,Summer,,Campeonato Brasileiro Serie A,1996,1996/1997,Brazil,Serie A,Italy
470,São Paulo Futebol Clube,Axel,27.0,Central Midfield,Sevilla FC,?,out,Summer,,Campeonato Brasileiro Serie A,1996,1996/1997,Brazil,Primera Division,Spain
472,Paraná Clube,Gil Baiano,29.0,Right-Back,Sporting CP,?,out,Summer,,Campeonato Brasileiro Serie A,1996,1996/1997,Brazil,Liga Nos,Portugal
473,Grêmio Foot-Ball Porto Alegrense,Jardel,22.0,Centre-Forward,FC Porto,€4.00m,out,Summer,4.0,Campeonato Brasileiro Serie A,1996,1996/1997,Brazil,Liga Nos,Portugal
479,Coritiba Foot Ball Club,Magrão,22.0,Centre-Forward,Verdy Kawasaki,?,out,Summer,,Campeonato Brasileiro Serie A,1996,1996/1997,Brazil,J1 League,Japan
494,Atlético Paranaense,Leonidas,21.0,Attacking Midfield,CSKA Moscow,?,out,Summer,,Campeonato Brasileiro Serie A,1996,1996/1997,Brazil,Premier Liga,Russia
498,Cruzeiro Esporte Clube,Marcelo Ramos,23.0,Centre-Forward,PSV Eindhoven,€5.00m,out,Summer,5.0,Campeonato Brasileiro Serie A,1996,1996/1997,Brazil,Eredivisie,Netherlands
501,Cruzeiro Esporte Clube,Gilmar,25.0,Centre-Back,Real Zaragoza,?,out,Summer,,Campeonato Brasileiro Serie A,1996,1996/1997,Brazil,Primera Division,Spain
512,Criciúma Esporte Clube,Marcello Monteiro,29.0,Centre-Forward,Gaziantepspor,?,in,Summer,,Campeonato Brasileiro Serie A,1996,1996/1997,Brazil,Super Lig,Turkey
517,Fluminense Football Club,Rodrigo Carbone,22.0,Midfield,Kashima Antlers,?,out,Summer,,Campeonato Brasileiro Serie A,1996,1996/1997,Brazil,J1 League,Japan
521,Fluminense Football Club,Vampeta,22.0,Central Midfield,PSV Eindhoven,"End of loanJun 30, 1996",out,Summer,,Campeonato Brasileiro Serie A,1996,1996/1997,Brazil,Eredivisie,Netherlands
524,União São João Esporte Clube (SP),Vágner,23.0,Defensive Midfield,Santos FC,€10k,out,Summer,0.01,Campeonato Brasileiro Serie A,1996,1996/1997,Brazil,Campeonato Brasileiro Serie A,Brazil
525,União São João Esporte Clube (SP),Francisco Lima,25.0,Defensive Midfield,Gaziantepspor,free transfer,out,Summer,0.0,Campeonato Brasileiro Serie A,1996,1996/1997,Brazil,Super Lig,Turkey
527,Clube de Regatas Vasco da Gama,Toninho,31.0,Attack,Shimizu S-Pulse,?,in,Winter,,Campeonato Brasileiro Serie A,1996,1996/1997,Brazil,J1 League,Japan
537,Clube de Regatas Vasco da Gama,Cássio,26.0,Left Midfield,Santos FC,?,out,Winter,,Campeonato Brasileiro Serie A,1996,1996/1997,Brazil,Campeonato Brasileiro Serie A,Brazil
559,Clube Atlético Mineiro,Marquinhos,30.0,Midfield,Cerezo Osaka,?,in,Winter,,Campeonato Brasileiro Serie A,1996,1996/1997,Brazil,J1 League,Japan
561,Clube Atlético Mineiro,Pintado,31.0,Defensive Midfield,CD Cruz Azul,?,in,Winter,,Campeonato Brasileiro Serie A,1996,1996/1997,Brazil,Liga Mx Apertura,Mexico
582,CR Flamengo,Ademar Braga,20.0,Defence,Cerezo Osaka,?,in,Winter,,Campeonato Brasileiro Serie A,1996,1996/1997,Brazil,J1 League,Japan
590,CR Flamengo,Bebeto,32.0,Centre-Forward,Sevilla FC,€3.60m,out,Winter,3.6,Campeonato Brasileiro Serie A,1996,1996/1997,Brazil,Primera Division,Spain
592,CR Flamengo,Caíco,22.0,Attacking Midfield,Santos FC,free transfer,out,Winter,0.0,Campeonato Brasileiro Serie A,1996,1996/1997,Brazil,Campeonato Brasileiro Serie A,Brazil
597,CR Flamengo,Magno,22.0,Attacking Midfield,FC Groningen,?,out,Winter,,Campeonato Brasileiro Serie A,1996,1996/1997,Brazil,Eredivisie,Netherlands
599,CR Flamengo,Ronaldao,31.0,Centre-Back,Santos FC,?,out,Winter,,Campeonato Brasileiro Serie A,1996,1996/1997,Brazil,Campeonato Brasileiro Serie A,Brazil
635,Esporte Clube Vitória,Bebeto,33.0,Centre-Forward,Sevilla FC,€3.00m,in,Winter,3.0,Campeonato Brasileiro Serie A,1996,1996/1997,Brazil,Primera Division,Spain
653,Botafogo de Futebol e Regatas,Souza,27.0,Midfield,Sporting Gijón,?,out,Winter,,Campeonato Brasileiro Serie A,1996,1996/1997,Brazil,Primera Division,Spain
665,Sport Club do Recife,Adriano Teixeira,23.0,Centre-Back,Celta de Vigo,?,out,Winter,,Campeonato Brasileiro Serie A,1996,1996/1997,Brazil,Primera Division,Spain
686,Paraná Clube,Denilson Antonio Paludo,24.0,Midfield,Yokohama Marinos,"End of loanJan 1, 1997",in,Winter,,Campeonato Brasileiro Serie A,1996,1996/1997,Brazil,J1 League,Japan
688,Paraná Clube,Carlos Alberto Dias,29.0,Attacking Midfield,Verdy Kawasaki,?,out,Winter,,Campeonato Brasileiro Serie A,1996,1996/1997,Brazil,J1 League,Japan
690,Grêmio Foot-Ball Porto Alegrense,Sérgio Manoel,24.0,Attacking Midfield,Cerezo Osaka,?,in,Winter,,Campeonato Brasileiro Serie A,1996,1996/1997,Brazil,J1 League,Japan
700,Grêmio Foot-Ball Porto Alegrense,Adilson Batista,28.0,Centre-Back,Júbilo Iwata,?,out,Winter,,Campeonato Brasileiro Serie A,1996,1996/1997,Brazil,J1 League,Japan
751,Cruzeiro Esporte Clube,Reinaldo,20.0,Centre-Forward,Hellas Verona,?,in,Winter,,Campeonato Brasileiro Serie A,1996,1996/1997,Brazil,Serie A,Italy
776,Guarani Futebol Clube (SP),Julio César Pinheiro,20.0,Left Midfield,Atlético Celaya,?,out,Winter,,Campeonato Brasileiro Serie A,1996,1996/1997,Brazil,Liga Mx Apertura,Mexico
782,Clube Atlético Bragantino (SP),Kelly,21.0,Attacking Midfield,CD Logroñés,free transfer,out,Winter,0.0,Campeonato Brasileiro Serie A,1996,1996/1997,Brazil,Primera Division,Spain
806,Fluminense Football Club,Rodrigo Carbone,22.0,Midfield,Kashima Antlers,?,in,Winter,,Campeonato Brasileiro Serie A,1996,1996/1997,Brazil,J1 League,Japan
812,Fluminense Football Club,Percy Olivares,28.0,Left-Back,CD Cruz Azul,?,out,Winter,,Campeonato Brasileiro Serie A,1996,1996/1997,Brazil,Liga Mx Apertura,Mexico
823,União São João Esporte Clube (SP),Maciel,24.0,Centre-Back,Chunnam Dragons,?,out,Winter,,Campeonato Brasileiro Serie A,1996,1996/1997,Brazil,K League 1,South Korea
826,Sport Club Corinthians Paulista,Antônio Carlos Zago,28.0,Centre-Back,Kashiwa Reysol,€1.00m,in,Summer,1.0,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,J1 League,Japan
827,Sport Club Corinthians Paulista,Edílson,25.0,Centre-Forward,Kashiwa Reysol,free transfer,in,Summer,0.0,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,J1 League,Japan
835,Sport Club Corinthians Paulista,André Luiz,22.0,Attacking Midfield,CD Tenerife,?,out,Summer,,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,Primera Division,Spain
845,Sociedade Esportiva Palmeiras,Cafu,27.0,Right-Back,AS Roma,€7.60m,out,Summer,7.6,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,Serie A,Italy
847,Sociedade Esportiva Palmeiras,Cassiano,21.0,Right Winger,CD Logroñés,?,out,Summer,,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,Primera Division,Spain
850,Coritiba Foot Ball Club,Gustavo Nery,19.0,Left-Back,Santos FC,€700k,in,Summer,0.7,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,Campeonato Brasileiro Serie A,Brazil
854,Coritiba Foot Ball Club,Emerson,25.0,Centre-Back,Xerez CD,?,out,Summer,,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,Primera Division,Spain
855,Santos FC,Careca,36.0,Centre-Forward,Kashiwa Reysol,?,in,Summer,,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,J1 League,Japan
860,Santos FC,Vágner,24.0,Defensive Midfield,AS Roma,€5.00m,out,Summer,5.0,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,Serie A,Italy
863,Santos FC,Alessandro Cambalhota,24.0,Right Winger,Júbilo Iwata,loan transfer,out,Summer,,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,J1 League,Japan
868,Cruzeiro Esporte Clube,Marcelo Ramos,24.0,Centre-Forward,PSV Eindhoven,€1.00m,in,Summer,1.0,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,Eredivisie,Netherlands
870,Cruzeiro Esporte Clube,Roberto Palacios,24.0,Attacking Midfield,Puebla FC,?,in,Summer,,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,Liga Mx Apertura,Mexico
875,Cruzeiro Esporte Clube,Palhinha,29.0,Attacking Midfield,RCD Mallorca,€6.00m,out,Summer,6.0,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,Primera Division,Spain
878,Cruzeiro Esporte Clube,Jean Elias,27.0,Centre-Back,Cerezo Osaka,?,out,Summer,,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,J1 League,Japan
880,Grêmio Foot-Ball Porto Alegrense,Guilherme Alves,23.0,Centre-Forward,Rayo Vallecano,free transfer,in,Summer,0.0,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,Primera Division,Spain
881,Grêmio Foot-Ball Porto Alegrense,Emerson,23.0,Centre-Forward,FC St. Pauli,free transfer,in,Summer,0.0,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,1 Bundesliga,Germany
883,Grêmio Foot-Ball Porto Alegrense,Robert,26.0,Central Midfield,Santos FC,?,in,Summer,,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,Campeonato Brasileiro Serie A,Brazil
888,Grêmio Foot-Ball Porto Alegrense,Luciano Dias,26.0,Defence,Standard Liège,?,out,Summer,,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,Juliper Pro League,Belgium
889,Grêmio Foot-Ball Porto Alegrense,André Vieira,23.0,Central Midfield,FC Lugano,?,out,Summer,,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,Super League,Switzerland
894,Clube Atlético Mineiro,Pintado,31.0,Defensive Midfield,Cerezo Osaka,?,out,Summer,,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,J1 League,Japan
910,CR Flamengo,Sávio,23.0,Left Winger,Real Madrid,€3.00m,out,Summer,3.0,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,Primera Division,Spain
911,CR Flamengo,Leonardo,20.0,Right-Back,FC Groningen,free transfer,out,Summer,0.0,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,Eredivisie,Netherlands
912,CR Flamengo,Hugo,22.0,Attacking Midfield,FC Groningen,free transfer,out,Summer,0.0,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,Eredivisie,Netherlands
913,CR Flamengo,Rodrigo Mendes,21.0,Midfield,Kashima Antlers,?,out,Summer,,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,J1 League,Japan
919,Sport Club Internacional,Vinícius,20.0,Centre-Back,Sporting CP,free transfer,out,Summer,0.0,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,Liga Nos,Portugal
944,São Paulo Futebol Clube,Marcelo Djian,30.0,Centre-Back,Olympique Lyon,?,in,Summer,,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,Ligue 1,France
950,São Paulo Futebol Clube,Carlos Miguel,25.0,Attacking Midfield,Sporting CP,?,out,Summer,,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,Liga Nos,Portugal
951,São Paulo Futebol Clube,Zetti,32.0,Goalkeeper,Santos FC,?,out,Summer,,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,Campeonato Brasileiro Serie A,Brazil
952,São Paulo Futebol Clube,Gabriel Mendoza,29.0,Right-Back,Tigres UANL,?,out,Summer,,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,Liga Mx Apertura,Mexico
955,Atlético Paranaense,Gerson,30.0,Central Midfield,Istanbulspor,?,in,Summer,,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,Super Lig,Turkey
957,Atlético Paranaense,Nilson,31.0,Attacking Midfield,Tigres UANL,?,in,Summer,,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,Liga Mx Apertura,Mexico
974,Guarani Futebol Clube (SP),Adaílton,20.0,Second Striker,AC Parma,€1.50m,out,Summer,1.5,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,Serie A,Italy
975,Guarani Futebol Clube (SP),Nené,22.0,Centre-Back,Sporting CP,?,out,Summer,,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,Liga Nos,Portugal
997,Sport Club Corinthians Paulista,Henrique,31.0,Defence,Verdy Kawasaki,?,out,Winter,,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,J1 League,Japan
1004,Sociedade Esportiva Palmeiras,Magrão,23.0,Centre-Forward,Verdy Kawasaki,?,in,Winter,,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,J1 League,Japan
1008,Sociedade Esportiva Palmeiras,Euller,26.0,Centre-Forward,Verdy Kawasaki,free transfer,out,Winter,0.0,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,J1 League,Japan
1016,Coritiba Foot Ball Club,Ronaldao,32.0,Centre-Back,Santos FC,?,in,Winter,,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,Campeonato Brasileiro Serie A,Brazil
1017,Coritiba Foot Ball Club,Carlos Alberto Dias,30.0,Attacking Midfield,Verdy Kawasaki,?,in,Winter,,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,J1 League,Japan
1020,Coritiba Foot Ball Club,Gustavo Nery,20.0,Left-Back,Santos FC,free transfer,out,Winter,0.0,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,Campeonato Brasileiro Serie A,Brazil
1022,Coritiba Foot Ball Club,Claudiomiro,26.0,Centre-Back,Santos FC,?,out,Winter,,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,Campeonato Brasileiro Serie A,Brazil
1026,Coritiba Foot Ball Club,Basílio,25.0,Attack,Kashiwa Reysol,loan transfer,out,Winter,,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,J1 League,Japan
1032,Santos FC,Argel Fuchs,23.0,Centre-Back,Verdy Kawasaki,?,in,Winter,,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,J1 League,Japan
1042,Santos FC,Fumagalli,20.0,Attacking Midfield,Verdy Kawasaki,loan transfer,out,Winter,,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,J1 League,Japan
1043,Santos FC,Daniel da Silva,24.0,Defence,Verdy Kawasaki,loan transfer,out,Winter,,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,J1 League,Japan
1053,Associação Atlética Portuguesa (SP),Cássio,27.0,Left Midfield,Santos FC,?,in,Winter,,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,Campeonato Brasileiro Serie A,Brazil
1058,Cruzeiro Esporte Clube,Jean Elias,28.0,Centre-Back,Cerezo Osaka,?,in,Winter,,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,J1 League,Japan
1087,Grêmio Foot-Ball Porto Alegrense,Rodrigo Mendes,22.0,Midfield,Kashima Antlers,?,in,Winter,,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,J1 League,Japan
1093,Grêmio Foot-Ball Porto Alegrense,Emerson,24.0,Centre-Forward,MVV Maastricht,free transfer,out,Winter,0.0,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,Eredivisie,Netherlands
1106,Clube Atlético Mineiro,Doriva,25.0,Defensive Midfield,FC Porto,€700k,out,Winter,0.7,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,Liga Nos,Portugal
1107,Clube Atlético Mineiro,Elpídio Silva,22.0,Centre-Forward,Kashiwa Reysol,free transfer,out,Winter,0.0,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,J1 League,Japan
1123,CR Flamengo,Palhinha,30.0,Attacking Midfield,RCD Mallorca,€3.00m,in,Winter,3.0,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,Primera Division,Spain
1126,CR Flamengo,Zé Roberto,23.0,Left Midfield,Real Madrid,loan transfer,in,Winter,,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,Primera Division,Spain
1128,CR Flamengo,Kelly,22.0,Attacking Midfield,CD Logroñés,?,in,Winter,,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,Primera Division,Spain
1131,CR Flamengo,Arinélson,25.0,Attacking Midfield,Santos FC,?,in,Winter,,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,Campeonato Brasileiro Serie A,Brazil
1135,CR Flamengo,Lúcio,22.0,Attacking Midfield,Santos FC,free transfer,out,Winter,0.0,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,Campeonato Brasileiro Serie A,Brazil
1138,CR Flamengo,Athirson,20.0,Left-Back,Santos FC,loan transfer,out,Winter,,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,Campeonato Brasileiro Serie A,Brazil
1142,Sport Club Internacional,Fernando,30.0,Defensive Midfield,Avispa Fukuoka,free transfer,out,Winter,0.0,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,J1 League,Japan
1169,Botafogo de Futebol e Regatas,Sandro,24.0,Centre-Back,Santos FC,?,in,Winter,,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,Campeonato Brasileiro Serie A,Brazil
1183,São Paulo Futebol Clube,Carlos Miguel,25.0,Attacking Midfield,Sporting CP,?,in,Winter,,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,Liga Nos,Portugal
1187,São Paulo Futebol Clube,Víctor Aristizábal,26.0,Centre-Forward,Santos FC,€300k,out,Winter,0.3,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,Campeonato Brasileiro Serie A,Brazil
1192,Atlético Paranaense,Caíco,23.0,Attacking Midfield,Santos FC,loan transfer,in,Winter,,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,Campeonato Brasileiro Serie A,Brazil
1228,Guarani Futebol Clube (SP),Aílton,24.0,Centre-Forward,Tigres UANL,?,out,Winter,,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,Liga Mx Apertura,Mexico
1239,América Futebol Clube (MG),Dutra,24.0,Left-Back,Santos FC,free transfer,in,Winter,0.0,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,Campeonato Brasileiro Serie A,Brazil
1250,América Futebol Clube (MG),Yuji Nakazawa,19.0,Centre-Back,Verdy Kawasaki,?,out,Winter,,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,J1 League,Japan
1254,Goiás Esporte Clube,Jorginho,22.0,Central Midfield,Arsenal Tula,?,out,Winter,,Campeonato Brasileiro Serie A,1997,1997/1998,Brazil,Premier Liga,Russia
1269,Sport Club Corinthians Paulista,Vampeta,24.0,Central Midfield,PSV Eindhoven,?,in,Summer,,Campeonato Brasileiro Serie A,1998,1998/1999,Brazil,Eredivisie,Netherlands
1272,Sport Club Corinthians Paulista,Antônio Carlos Zago,29.0,Centre-Back,AS Roma,€3.50m,out,Summer,3.5,Campeonato Brasileiro Serie A,1998,1998/1999,Brazil,Serie A,Italy
1280,Cruzeiro Esporte Clube,Valdo,34.0,Attacking Midfield,Nagoya Grampus,?,in,Summer,,Campeonato Brasileiro Serie A,1998,1998/1999,Brazil,J1 League,Japan
1282,Cruzeiro Esporte Clube,Müller,32.0,Second Striker,Santos FC,?,in,Summer,,Campeonato Brasileiro Serie A,1998,1998/1999,Brazil,Campeonato Brasileiro Serie A,Brazil
1283,Cruzeiro Esporte Clube,Fábio Júnior,20.0,Centre-Forward,AS Roma,€13.80m,out,Summer,13.8,Campeonato Brasileiro Serie A,1998,1998/1999,Brazil,Serie A,Italy
1284,Cruzeiro Esporte Clube,Odair,24.0,Centre-Back,SC Braga,?,out,Summer,,Campeonato Brasileiro Serie A,1998,1998/1999,Brazil,Liga Nos,Portugal
1285,Cruzeiro Esporte Clube,Bentinho,26.0,Centre-Forward,Kashiwa Reysol,?,out,Summer,,Campeonato Brasileiro Serie A,1998,1998/1999,Brazil,J1 League,Japan
