,club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_from_name,year,season,country_from_name,league_to_name,country_to_name
0,Aarhus GF,Kent Nielsen,30.0,Centre-Back,Aston Villa,free transfer,in,Summer,0.0,Superligaen,1992,1992/1993,Denmark,Premier League,England
1,Aarhus GF,Jan Halvor Halvorsen,29.0,Centre-Back,Hertha BSC,?,in,Summer,,Superligaen,1992,1992/1993,Denmark,1 Bundesliga,Germany
2,Aarhus GF,Jean-Paul Vonderburg,27.0,Centre-Back,Malmö FF,?,in,Summer,,Superligaen,1992,1992/1993,Denmark,Allsvenskan,Sweden
6,Aarhus GF,Ken Martin,24.0,Centre-Back,AC Horsens,free transfer,out,Summer,0.0,Superligaen,1992,1992/1993,Denmark,Superligaen,Denmark
12,Lyngby BK,Peter Frank,22.0,Centre-Back,BK Frem,?,in,Summer,,Superligaen,1992,1992/1993,Denmark,Superligaen,Denmark
20,Lyngby BK,Morten Wieghorst,21.0,Attacking Midfield,Dundee FC,?,out,Summer,,Superligaen,1992,1992/1993,Denmark,Scottish Premiership,Scotland
21,Lyngby BK,Torben Frank,24.0,Centre-Forward,Olympique Lyon,?,out,Summer,,Superligaen,1992,1992/1993,Denmark,Ligue 1,France
22,Lyngby BK,Emeka Ezeugo,26.0,Central Midfield,BK Frem,?,out,Summer,,Superligaen,1992,1992/1993,Denmark,Superligaen,Denmark
24,Lyngby BK,Jan Rindom,30.0,Goalkeeper,Ikast FS,?,out,Summer,,Superligaen,1992,1992/1993,Denmark,Superligaen,Denmark
53,FC Copenhagen,Peter Madsen,29.0,Goalkeeper,Bröndby IF,free transfer,out,Summer,0.0,Superligaen,1992,1992/1993,Denmark,Superligaen,Denmark
56,BK Frem,Michael Mio-Nielsen,27.0,Right-Back,LOSC Lille,?,in,Summer,,Superligaen,1992,1992/1993,Denmark,Ligue 1,France
57,BK Frem,Emeka Ezeugo,26.0,Central Midfield,Lyngby BK,?,in,Summer,,Superligaen,1992,1992/1993,Denmark,Superligaen,Denmark
60,BK Frem,Peter Frank,22.0,Centre-Back,Lyngby BK,?,out,Summer,,Superligaen,1992,1992/1993,Denmark,Superligaen,Denmark
72,Silkeborg IF,Kaj Stefansen,24.0,Goalkeeper,Ikast FS,free transfer,out,Summer,0.0,Superligaen,1992,1992/1993,Denmark,Superligaen,Denmark
75,Silkeborg IF,Kent Hansen,28.0,Centre-Back,Ikast FS,free transfer,out,Summer,0.0,Superligaen,1992,1992/1993,Denmark,Superligaen,Denmark
102,Odense Boldklub,Keld Bordinggaard,29.0,Central Midfield,Silkeborg IF,?,out,Summer,,Superligaen,1992,1992/1993,Denmark,Superligaen,Denmark
114,Aalborg BK,Thomas Poulsen,19.0,Right Midfield,Viborg FF,free transfer,out,Summer,0.0,Superligaen,1992,1992/1993,Denmark,Superligaen,Denmark
117,Bröndby IF,Peter Madsen,29.0,Goalkeeper,FC Copenhagen,free transfer,in,Summer,0.0,Superligaen,1992,1992/1993,Denmark,Superligaen,Denmark
122,Bröndby IF,Kim Christofte,31.0,Left-Back,1. FC Köln,€135k,out,Summer,0.135,Superligaen,1992,1992/1993,Denmark,1 Bundesliga,Germany
125,Bröndby IF,Morten Pedersen,20.0,Left-Back,Tromsø IL,?,out,Summer,,Superligaen,1992,1992/1993,Denmark,Eliteserien,Norway
128,Bröndby IF,Chris Sullivan,27.0,Attack,Hertha BSC,?,out,Summer,,Superligaen,1992,1992/1993,Denmark,1 Bundesliga,Germany
130,Bröndby IF,Andrzej Rudy,26.0,Midfield,1. FC Köln,"End of loanJun 30, 1992",out,Summer,,Superligaen,1992,1992/1993,Denmark,1 Bundesliga,Germany
131,Aarhus GF,Henrik Jörgensen,26.0,Goalkeeper,B1909 Odense,?,in,Winter,,Superligaen,1992,1992/1993,Denmark,Superligaen,Denmark
134,Lyngby BK,Jan Sörensen,24.0,Centre-Back,BK Frem,free transfer,out,Winter,0.0,Superligaen,1992,1992/1993,Denmark,Superligaen,Denmark
135,Lyngby BK,Henrik Larsen,26.0,Attacking Midfield,Aston Villa,?,out,Winter,,Superligaen,1992,1992/1993,Denmark,Premier League,England
137,FC Copenhagen,Kim Mikkelsen,27.0,Centre-Forward,BK Frem,?,in,Winter,,Superligaen,1992,1992/1993,Denmark,Superligaen,Denmark
138,FC Copenhagen,Carsten Vagn Jensen,29.0,Left Midfield,Naestved IF,?,in,Winter,,Superligaen,1992,1992/1993,Denmark,Superligaen,Denmark
141,FC Copenhagen,Ivan Nielsen,36.0,Centre-Back,Naestved IF,?,out,Winter,,Superligaen,1992,1992/1993,Denmark,Superligaen,Denmark
142,FC Copenhagen,Kenneth Birkedal,27.0,Central Midfield,BK Frem,?,out,Winter,,Superligaen,1992,1992/1993,Denmark,Superligaen,Denmark
143,FC Copenhagen,Nicolai Wael,20.0,Second Striker,Naestved IF,?,out,Winter,,Superligaen,1992,1992/1993,Denmark,Superligaen,Denmark
146,BK Frem,Jan Sörensen,24.0,Centre-Back,Lyngby BK,free transfer,in,Winter,0.0,Superligaen,1992,1992/1993,Denmark,Superligaen,Denmark
147,BK Frem,Kenneth Birkedal,27.0,Central Midfield,FC Copenhagen,?,in,Winter,,Superligaen,1992,1992/1993,Denmark,Superligaen,Denmark
150,BK Frem,Kim Mikkelsen,27.0,Centre-Forward,FC Copenhagen,?,out,Winter,,Superligaen,1992,1992/1993,Denmark,Superligaen,Denmark
151,BK Frem,Emeka Ezeugo,27.0,Central Midfield,Aalborg BK,?,out,Winter,,Superligaen,1992,1992/1993,Denmark,Superligaen,Denmark
152,BK Frem,Peer Lisdorf,25.0,Left Midfield,Bröndby IF,?,out,Winter,,Superligaen,1992,1992/1993,Denmark,Superligaen,Denmark
159,B1909 Odense,Henrik Jörgensen,26.0,Goalkeeper,Aarhus GF,?,out,Winter,,Superligaen,1992,1992/1993,Denmark,Superligaen,Denmark
162,Naestved IF,Ivan Nielsen,36.0,Centre-Back,FC Copenhagen,?,in,Winter,,Superligaen,1992,1992/1993,Denmark,Superligaen,Denmark
163,Naestved IF,Nicolai Wael,20.0,Second Striker,FC Copenhagen,?,in,Winter,,Superligaen,1992,1992/1993,Denmark,Superligaen,Denmark
167,Naestved IF,Carsten Vagn Jensen,29.0,Left Midfield,FC Copenhagen,?,out,Winter,,Superligaen,1992,1992/1993,Denmark,Superligaen,Denmark
170,Odense Boldklub,Michael Hemmingsen,25.0,Centre-Back,B1909 Odense,?,in,Winter,,Superligaen,1992,1992/1993,Denmark,Superligaen,Denmark
171,Odense Boldklub,Steen Petterson,23.0,Central Midfield,B1909 Odense,?,in,Winter,,Superligaen,1992,1992/1993,Denmark,Superligaen,Denmark
173,Odense Boldklub,Morten Bisgaard,18.0,Central Midfield,Viborg FF,loan transfer,out,Winter,,Superligaen,1992,1992/1993,Denmark,Superligaen,Denmark
174,Aalborg BK,Emeka Ezeugo,27.0,Central Midfield,BK Frem,?,in,Winter,,Superligaen,1992,1992/1993,Denmark,Superligaen,Denmark
175,Aalborg BK,Christian Flindt Bjerg,18.0,Central Midfield,Karlsruher SC,?,out,Winter,,Superligaen,1992,1992/1993,Denmark,1 Bundesliga,Germany
176,Bröndby IF,Peer Lisdorf,25.0,Left Midfield,BK Frem,?,in,Winter,,Superligaen,1992,1992/1993,Denmark,Superligaen,Denmark
182,FC Copenhagen,Brian Flies,23.0,Goalkeeper,Naestved IF,free transfer,in,Summer,0.0,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
184,FC Copenhagen,Michael Mio-Nielsen,28.0,Right-Back,BK Frem,?,in,Summer,,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
185,FC Copenhagen,Henrik Lykke,23.0,Centre-Back,Lyngby BK,?,in,Summer,,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
186,FC Copenhagen,Peter Möller,21.0,Centre-Forward,Aalborg BK,?,in,Summer,,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
187,FC Copenhagen,Carsten Jensen,30.0,Defence,Naestved IF,?,in,Summer,,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
189,FC Copenhagen,Anders Bjerre,24.0,Central Midfield,Naestved IF,free transfer,out,Summer,0.0,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
191,FC Copenhagen,Sören Lyng,26.0,Centre-Forward,Lyngby BK,?,out,Summer,,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
194,Aarhus GF,Lars Larsen,22.0,Central Midfield,B1909 Odense,free transfer,in,Summer,0.0,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
199,Aarhus GF,Stig Töfting,23.0,Defensive Midfield,Hamburger SV,€300k,out,Summer,0.3,Superligaen,1993,1993/1994,Denmark,1 Bundesliga,Germany
200,Aarhus GF,Dan Sörensen,26.0,Centre-Back,Ikast FS,?,out,Summer,,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
201,Aarhus GF,Sören Andersen,23.0,Centre-Forward,UE Lleida,?,out,Summer,,Superligaen,1993,1993/1994,Denmark,Primera Division,Spain
203,Lyngby BK,Piotr Haren,23.0,Right-Back,BK Frem,free transfer,in,Summer,0.0,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
206,Lyngby BK,Sören Lyng,26.0,Centre-Forward,FC Copenhagen,?,in,Summer,,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
212,Lyngby BK,Dennis Hansen,22.0,Centre-Back,Viborg FF,free transfer,out,Summer,0.0,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
213,Lyngby BK,Henrik Lykke,23.0,Centre-Back,FC Copenhagen,?,out,Summer,,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
215,Lyngby BK,Christian Clem,20.0,Left Midfield,BK Frem,?,out,Summer,,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
219,Odense Boldklub,John Damsted,24.0,Centre-Forward,B1909 Odense,free transfer,in,Summer,0.0,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
224,Odense Boldklub,Morten Bisgaard,19.0,Central Midfield,Viborg FF,"End of loanJun 30, 1993",in,Summer,,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
225,Odense Boldklub,Kenneth Möller Pedersen,20.0,Central Midfield,Esbjerg fB,free transfer,out,Summer,0.0,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
228,Odense Boldklub,Peter Jensen,21.0,Goalkeeper,Viborg FF,?,out,Summer,,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
231,Naestved IF,Anders Bjerre,24.0,Central Midfield,FC Copenhagen,free transfer,in,Summer,0.0,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
234,Naestved IF,Marek Czakon,29.0,Centre-Forward,BK Frem,?,in,Summer,,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
238,Naestved IF,Tommy Nielsen,21.0,Left Midfield,Naestved IF,-,in,Summer,,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
240,Naestved IF,Brian Flies,23.0,Goalkeeper,FC Copenhagen,free transfer,out,Summer,0.0,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
244,Bröndby IF,Dan Eggen,23.0,Centre-Back,BK Frem,free transfer,in,Summer,0.0,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
245,Bröndby IF,Thomas Thögersen,25.0,Centre-Forward,BK Frem,free transfer,in,Summer,0.0,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
246,Bröndby IF,Sören Colding,20.0,Right-Back,BK Frem,?,in,Summer,,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
253,Bröndby IF,Frank Pingel,29.0,Centre-Forward,Bursaspor,?,out,Summer,,Superligaen,1993,1993/1994,Denmark,Super Lig,Turkey
260,Silkeborg IF,Grzegorz Wiezik,29.0,Attacking Midfield,Viborg FF,?,out,Summer,,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
266,Aalborg BK,Claus Steinlein,21.0,Central Midfield,Ikast FS,free transfer,out,Summer,0.0,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
267,Aalborg BK,Anders Sörensen,21.0,Right Midfield,Viborg FF,free transfer,out,Summer,0.0,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
270,Aalborg BK,Henrik Larsen,27.0,Left Midfield,Ikast FS,?,out,Summer,,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
272,Aalborg BK,Peter Möller,21.0,Centre-Forward,FC Copenhagen,?,out,Summer,,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
275,Viborg FF,Dennis Hansen,22.0,Centre-Back,Lyngby BK,free transfer,in,Summer,0.0,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
276,Viborg FF,Anders Sörensen,21.0,Right Midfield,Aalborg BK,free transfer,in,Summer,0.0,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
277,Viborg FF,Grzegorz Wiezik,29.0,Attacking Midfield,Silkeborg IF,?,in,Summer,,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
285,Ikast FS,Claus Steinlein,21.0,Central Midfield,Aalborg BK,free transfer,in,Summer,0.0,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
288,Ikast FS,Henrik Larsen,27.0,Left Midfield,Aalborg BK,?,in,Summer,,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
289,Ikast FS,Dan Sörensen,26.0,Centre-Back,Aarhus GF,?,in,Summer,,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
294,FC Copenhagen,Christian Bank,19.0,Centre-Back,Naestved IF,free transfer,out,Winter,0.0,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
296,FC Copenhagen,Jörgen Juul Jensen,28.0,Central Midfield,Naestved IF,?,out,Winter,,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
299,Aarhus GF,Claus Struck,23.0,Central Midfield,Viborg FF,?,in,Winter,,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
306,Lyngby BK,Vetle Stangeland-Jeffers,29.0,Left-Back,Halmstads BK,?,in,Winter,,Superligaen,1993,1993/1994,Denmark,Allsvenskan,Sweden
308,Odense Boldklub,Michael Schjönberg,26.0,Centre-Back,Hannover 96,free transfer,in,Winter,0.0,Superligaen,1993,1993/1994,Denmark,1 Bundesliga,Germany
310,Odense Boldklub,Thomas Knudsen,23.0,Left-Back,B1909 Odense,?,in,Winter,,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
311,Odense Boldklub,Stig Töfting,24.0,Defensive Midfield,Hamburger SV,loan transfer,in,Winter,,Superligaen,1993,1993/1994,Denmark,1 Bundesliga,Germany
313,Odense Boldklub,Allan Nielsen,22.0,Central Midfield,FC Copenhagen,free transfer,out,Winter,0.0,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
314,Odense Boldklub,Brian Steen Nielsen,24.0,Left Midfield,Fenerbahce,?,out,Winter,,Superligaen,1993,1993/1994,Denmark,Super Lig,Turkey
315,Naestved IF,Christian Bank,19.0,Centre-Back,FC Copenhagen,free transfer,in,Winter,0.0,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
316,Naestved IF,Jörgen Juul Jensen,28.0,Central Midfield,FC Copenhagen,?,in,Winter,,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
321,Bröndby IF,Uche Okechukwu,26.0,Centre-Back,Fenerbahce,€1.10m,out,Winter,1.1,Superligaen,1993,1993/1994,Denmark,Super Lig,Turkey
323,Silkeborg IF,Sören Frederiksen,21.0,Centre-Forward,Viborg FF,?,in,Winter,,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
325,Silkeborg IF,Hans Erfurt,29.0,Centre-Forward,Viborg FF,free transfer,out,Winter,0.0,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
326,Aalborg BK,Peter Woodring,25.0,Centre-Forward,Hamburger SV,?,in,Winter,,Superligaen,1993,1993/1994,Denmark,1 Bundesliga,Germany
327,Aalborg BK,Lars Thomsen,21.0,Right-Back,Aarhus Fremad,free transfer,out,Winter,0.0,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
330,Viborg FF,Hans Erfurt,29.0,Centre-Forward,Silkeborg IF,free transfer,in,Winter,0.0,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
331,Viborg FF,Claus Struck,23.0,Central Midfield,Aarhus GF,?,out,Winter,,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
332,Viborg FF,Sören Frederiksen,21.0,Centre-Forward,Silkeborg IF,?,out,Winter,,Superligaen,1993,1993/1994,Denmark,Superligaen,Denmark
336,Aalborg BK,Jes Högh,28.0,Centre-Back,Bröndby IF,free transfer,in,Summer,0.0,Superligaen,1994,1994/1995,Denmark,Superligaen,Denmark
337,Aalborg BK,Lars Thomsen,22.0,Right-Back,Aarhus Fremad,free transfer,in,Summer,0.0,Superligaen,1994,1994/1995,Denmark,Superligaen,Denmark
341,Aalborg BK,Jens Madsen,24.0,Right Midfield,Bröndby IF,?,in,Summer,,Superligaen,1994,1994/1995,Denmark,Superligaen,Denmark
348,Bröndby IF,Jes Högh,28.0,Centre-Back,Aalborg BK,free transfer,out,Summer,0.0,Superligaen,1994,1994/1995,Denmark,Superligaen,Denmark
350,Bröndby IF,Jens Madsen,24.0,Right Midfield,Aalborg BK,?,out,Summer,,Superligaen,1994,1994/1995,Denmark,Superligaen,Denmark
352,Naestved IF,Claus Fallentin,24.0,Goalkeeper,Lyngby BK,?,in,Summer,,Superligaen,1994,1994/1995,Denmark,Superligaen,Denmark
353,Naestved IF,Thomas Mathiesen,26.0,Centre-Forward,Ikast FS,?,in,Summer,,Superligaen,1994,1994/1995,Denmark,Superligaen,Denmark
366,BK Fremad Amager,Christian Clem,21.0,Left Midfield,BK Frem,?,in,Summer,,Superligaen,1994,1994/1995,Denmark,Superligaen,Denmark
367,BK Fremad Amager,Dennis Heine,27.0,Central Midfield,FC Den Bosch,?,in,Summer,,Superligaen,1994,1994/1995,Denmark,Eredivisie,Netherlands
368,BK Fremad Amager,Jacques Pignot,24.0,Centre-Back,BK Frem,?,in,Summer,,Superligaen,1994,1994/1995,Denmark,Superligaen,Denmark
371,BK Fremad Amager,Tommy Bonne,27.0,Centre-Back,Lyngby BK,?,in,Summer,,Superligaen,1994,1994/1995,Denmark,Superligaen,Denmark
375,Lyngby BK,Palle Petersen,35.0,Goalkeeper,FC Copenhagen,?,in,Summer,,Superligaen,1994,1994/1995,Denmark,Superligaen,Denmark
376,Lyngby BK,Brian Kaus,26.0,Centre-Back,FC Copenhagen,?,in,Summer,,Superligaen,1994,1994/1995,Denmark,Superligaen,Denmark
383,Lyngby BK,Claus Fallentin,24.0,Goalkeeper,Naestved IF,?,out,Summer,,Superligaen,1994,1994/1995,Denmark,Superligaen,Denmark
385,Lyngby BK,Morten Nielsen,23.0,Right-Back,FC Copenhagen,?,out,Summer,,Superligaen,1994,1994/1995,Denmark,Superligaen,Denmark
388,Silkeborg IF,Einar Rossbach,29.0,Goalkeeper,Odd Grenland,?,in,Summer,,Superligaen,1994,1994/1995,Denmark,Eliteserien,Norway
389,Silkeborg IF,Jesper Thygesen,24.0,Central Midfield,Ikast FS,?,in,Summer,,Superligaen,1994,1994/1995,Denmark,Superligaen,Denmark
399,Odense Boldklub,Stig Töfting,24.0,Defensive Midfield,Hamburger SV,"End of loanJun 30, 1994",out,Summer,,Superligaen,1994,1994/1995,Denmark,1 Bundesliga,Germany
401,Aarhus GF,Flemming Linnebjerg,26.0,Centre-Back,Ikast FS,?,in,Summer,,Superligaen,1994,1994/1995,Denmark,Superligaen,Denmark
403,Aarhus GF,Thomas Thorninger,21.0,Centre-Forward,PSV Eindhoven,?,in,Summer,,Superligaen,1994,1994/1995,Denmark,Eredivisie,Netherlands
405,Aarhus GF,Henrik Larsen,28.0,Left Midfield,Ikast FS,?,in,Summer,,Superligaen,1994,1994/1995,Denmark,Superligaen,Denmark
406,Aarhus GF,Thomas Ambrosius,24.0,Centre-Forward,Viborg FF,?,in,Summer,,Superligaen,1994,1994/1995,Denmark,Superligaen,Denmark
407,Aarhus GF,Henrik Jespersen,26.0,Defence,AC Horsens,?,in,Summer,,Superligaen,1994,1994/1995,Denmark,Superligaen,Denmark
408,Aarhus GF,Stig Töfting,25.0,Defensive Midfield,Hamburger SV,loan transfer,in,Summer,,Superligaen,1994,1994/1995,Denmark,1 Bundesliga,Germany
410,Aarhus GF,Casper Rasmussen,20.0,Attacking Midfield,Aarhus Fremad,free transfer,out,Summer,0.0,Superligaen,1994,1994/1995,Denmark,Superligaen,Denmark
412,Aarhus GF,Torben Christensen,30.0,Centre-Forward,Ikast FS,?,out,Summer,,Superligaen,1994,1994/1995,Denmark,Superligaen,Denmark
413,Aarhus GF,Bo Harder,26.0,Right-Back,Ikast FS,?,out,Summer,,Superligaen,1994,1994/1995,Denmark,Superligaen,Denmark
414,Aarhus GF,Henrik Jörgensen,28.0,Goalkeeper,Viborg FF,?,out,Summer,,Superligaen,1994,1994/1995,Denmark,Superligaen,Denmark
415,Aarhus GF,Jan Halvor Halvorsen,31.0,Centre-Back,Sogndal IL,?,out,Summer,,Superligaen,1994,1994/1995,Denmark,Eliteserien,Norway
419,Ikast FS,Torben Christensen,30.0,Centre-Forward,Aarhus GF,?,in,Summer,,Superligaen,1994,1994/1995,Denmark,Superligaen,Denmark
422,Ikast FS,Bo Harder,26.0,Right-Back,Aarhus GF,?,in,Summer,,Superligaen,1994,1994/1995,Denmark,Superligaen,Denmark
430,Ikast FS,Thomas Mathiesen,26.0,Centre-Forward,Naestved IF,?,out,Summer,,Superligaen,1994,1994/1995,Denmark,Superligaen,Denmark
432,Ikast FS,Flemming Linnebjerg,26.0,Centre-Back,Aarhus GF,?,out,Summer,,Superligaen,1994,1994/1995,Denmark,Superligaen,Denmark
433,Ikast FS,Jesper Thygesen,24.0,Central Midfield,Silkeborg IF,?,out,Summer,,Superligaen,1994,1994/1995,Denmark,Superligaen,Denmark
434,Ikast FS,Henrik Larsen,28.0,Left Midfield,Aarhus GF,?,out,Summer,,Superligaen,1994,1994/1995,Denmark,Superligaen,Denmark
436,FC Copenhagen,Per Poulsen,41.0,Goalkeeper,BK Frem,free transfer,in,Summer,0.0,Superligaen,1994,1994/1995,Denmark,Superligaen,Denmark
438,FC Copenhagen,Morten Nielsen,23.0,Right-Back,Lyngby BK,?,in,Summer,,Superligaen,1994,1994/1995,Denmark,Superligaen,Denmark
439,FC Copenhagen,Per Frandsen,24.0,Right Midfield,LOSC Lille,?,in,Summer,,Superligaen,1994,1994/1995,Denmark,Ligue 1,France
444,FC Copenhagen,Brian Kaus,26.0,Centre-Back,Lyngby BK,?,out,Summer,,Superligaen,1994,1994/1995,Denmark,Superligaen,Denmark
445,FC Copenhagen,Henrik Lykke,24.0,Centre-Back,LOSC Lille,?,out,Summer,,Superligaen,1994,1994/1995,Denmark,Ligue 1,France
447,FC Copenhagen,Palle Petersen,35.0,Goalkeeper,Lyngby BK,?,out,Summer,,Superligaen,1994,1994/1995,Denmark,Superligaen,Denmark
449,FC Copenhagen,Peter Möller,22.0,Centre-Forward,FC Zürich,loan transfer,out,Summer,,Superligaen,1994,1994/1995,Denmark,Super League,Switzerland
451,Aalborg BK,Petter Belsvik,27.0,Centre-Forward,IK Start,loan transfer,in,Winter,,Superligaen,1994,1994/1995,Denmark,Eliteserien,Norway
454,Aalborg BK,Petter Belsvik,27.0,Centre-Forward,IK Start,"End of loanDec 1, 1994",out,Winter,,Superligaen,1994,1994/1995,Denmark,Eliteserien,Norway
456,Bröndby IF,Allan Nielsen,23.0,Central Midfield,FC Copenhagen,free transfer,in,Winter,0.0,Superligaen,1994,1994/1995,Denmark,Superligaen,Denmark
460,Naestved IF,Anders Bjerre,25.0,Central Midfield,Lyngby BK,free transfer,out,Winter,0.0,Superligaen,1994,1994/1995,Denmark,Superligaen,Denmark
461,BK Fremad Amager,Lars Brandt,19.0,Centre-Forward,FC Copenhagen,free transfer,in,Winter,0.0,Superligaen,1994,1994/1995,Denmark,Superligaen,Denmark
462,BK Fremad Amager,Christian Clem,22.0,Left Midfield,Bröndby IF,?,out,Winter,,Superligaen,1994,1994/1995,Denmark,Superligaen,Denmark
463,BK Fremad Amager,Mukremin Jasar,27.0,Centre-Forward,FC Copenhagen,?,out,Winter,,Superligaen,1994,1994/1995,Denmark,Superligaen,Denmark
464,BK Fremad Amager,Dennis Heine,28.0,Central Midfield,Naestved IF,?,out,Winter,,Superligaen,1994,1994/1995,Denmark,Superligaen,Denmark
466,Lyngby BK,Anders Bjerre,25.0,Central Midfield,Naestved IF,free transfer,in,Winter,0.0,Superligaen,1994,1994/1995,Denmark,Superligaen,Denmark
468,Lyngby BK,Vetle Stangeland-Jeffers,30.0,Left-Back,IK Start,?,out,Winter,,Superligaen,1994,1994/1995,Denmark,Eliteserien,Norway
472,Aarhus GF,Stig Töfting,25.0,Defensive Midfield,Hamburger SV,€185k,in,Winter,0.185,Superligaen,1994,1994/1995,Denmark,1 Bundesliga,Germany
473,Aarhus GF,Havard Flo,24.0,Centre-Forward,Sogndal IL,€150k,in,Winter,0.15,Superligaen,1994,1994/1995,Denmark,Eliteserien,Norway
474,Aarhus GF,Tony Henriksen,21.0,Goalkeeper,AC Horsens,free transfer,out,Winter,0.0,Superligaen,1994,1994/1995,Denmark,Superligaen,Denmark
475,Aarhus GF,Jesper Sörensen,21.0,Right-Back,Ikast FS,loan transfer,out,Winter,,Superligaen,1994,1994/1995,Denmark,Superligaen,Denmark
476,Aarhus GF,Kenny Sivertsen,18.0,Defence,Ikast FS,?,out,Winter,,Superligaen,1994,1994/1995,Denmark,Superligaen,Denmark
477,Aarhus GF,Stig Töfting,25.0,Defensive Midfield,Hamburger SV,"End of loanDec 31, 1994",out,Winter,,Superligaen,1994,1994/1995,Denmark,1 Bundesliga,Germany
478,Ikast FS,Chris Hermansen,20.0,Centre-Forward,1. FC Köln,free transfer,in,Winter,0.0,Superligaen,1994,1994/1995,Denmark,1 Bundesliga,Germany
479,Ikast FS,Jesper Sörensen,21.0,Right-Back,Aarhus GF,loan transfer,in,Winter,,Superligaen,1994,1994/1995,Denmark,Superligaen,Denmark
480,Ikast FS,Kenny Sivertsen,18.0,Defence,Aarhus GF,?,in,Winter,,Superligaen,1994,1994/1995,Denmark,Superligaen,Denmark
482,Ikast FS,Ove Hansen,28.0,Centre-Forward,Odd Grenland,?,out,Winter,,Superligaen,1994,1994/1995,Denmark,Eliteserien,Norway
485,FC Copenhagen,Allan Nielsen,23.0,Central Midfield,Bröndby IF,free transfer,out,Winter,0.0,Superligaen,1994,1994/1995,Denmark,Superligaen,Denmark
488,FC Copenhagen,Jesper Sörensen,22.0,Right-Back,Aarhus GF,free transfer,in,Summer,0.0,Superligaen,1995,1995/1996,Denmark,Superligaen,Denmark
495,FC Copenhagen,Peter Möller,23.0,Centre-Forward,FC Zürich,"End of loanJun 30, 1995",in,Summer,,Superligaen,1995,1995/1996,Denmark,Super League,Switzerland
496,FC Copenhagen,Peter Möller,23.0,Centre-Forward,Bröndby IF,free transfer,out,Summer,0.0,Superligaen,1995,1995/1996,Denmark,Superligaen,Denmark
497,FC Copenhagen,Brian Flies,25.0,Goalkeeper,Lyngby BK,free transfer,out,Summer,0.0,Superligaen,1995,1995/1996,Denmark,Superligaen,Denmark
512,Aalborg BK,Jes Högh,29.0,Centre-Back,Fenerbahce,€1.50m,out,Summer,1.5,Superligaen,1995,1995/1996,Denmark,Super Lig,Turkey
513,Aalborg BK,Niels Christian Jörgensen,24.0,Goalkeeper,Aarhus GF,free transfer,out,Summer,0.0,Superligaen,1995,1995/1996,Denmark,Superligaen,Denmark
