,club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_from_name,year,season,country_from_name,league_to_name,country_to_name
0,Besiktas JK,Mitar Mrkela,26.0,Left Winger,Twente Enschede FC,€364k,in,Summer,0.364,Super Lig,1992,1992/1993,Turkey,Eredivisie,Netherlands
4,Besiktas JK,Ali Güncar,22.0,Centre-Back,Genclerbirligi Ankara,?,in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
5,Besiktas JK,Serdar Bayer,24.0,Right-Back,Caykur Rizespor,"End of loanJun 30, 1992",in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
7,Besiktas JK,Adam Zejer,28.0,Left Midfield,Gaziantepspor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
8,Besiktas JK,Yilmaz Beyaz,21.0,Defence,Istanbulspor,loan transfer,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
9,Besiktas JK,Cemre Özbalkan,21.0,Midfield,Istanbulspor,loan transfer,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
11,Fenerbahce,Faruk Korkmaz,22.0,Centre-Forward,Aydinspor,free transfer,in,Summer,0.0,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
12,Fenerbahce,Mustafa Yücedag,26.0,Attacking Midfield,Galatasaray,free transfer,in,Summer,0.0,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
13,Fenerbahce,Altay Dagdelen,22.0,Goalkeeper,Altay SK,?,in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
14,Fenerbahce,Ilker Yagcioglu,26.0,Right-Back,Aydinspor,?,in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
15,Fenerbahce,Selahattin Gözoglu,20.0,Centre-Back,Galatasaray,?,in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
17,Fenerbahce,Can Okuyucu,24.0,Goalkeeper,Göztepe,?,in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
19,Fenerbahce,Gerson,25.0,Central Midfield,AS Bari,loan transfer,in,Summer,,Super Lig,1992,1992/1993,Turkey,Serie A,Italy
23,Fenerbahce,Levent Kurt,25.0,Centre-Forward,Kayserispor,"End of loanJun 30, 1992",in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
24,Fenerbahce,Hasan Özdemir,28.0,Centre-Back,Adana Demirspor,"End of loanJun 30, 1992",in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
25,Fenerbahce,Senol Corlu,30.0,Left Winger,Antalyaspor,"End of loanJun 30, 1992",in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
26,Fenerbahce,Gökhan Gedikali,26.0,Centre-Back,Samsunspor,"End of loanJun 30, 1992",in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
27,Fenerbahce,Ahmet Suphi Evke,28.0,Right-Back,Bursaspor,"End of loanMay 31, 1993",in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
28,Fenerbahce,Neshet Muharrem,37.0,Goalkeeper,Sakaryaspor,free transfer,out,Summer,0.0,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
30,Fenerbahce,Ergin Parlar,28.0,Centre-Back,Istanbulspor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
32,Fenerbahce,Hasan Özdemir,28.0,Centre-Back,Sakaryaspor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
35,Fenerbahce,Ercan Kologlu,23.0,Sweeper,Samsunspor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
36,Fenerbahce,Miroslav Tanjga,28.0,Centre-Back,Hertha BSC,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,1 Bundesliga,Germany
39,Fenerbahce,Gerson,25.0,Central Midfield,AS Bari,"End of loanJun 30, 1992",out,Summer,,Super Lig,1992,1992/1993,Turkey,Serie A,Italy
41,Galatasaray,Hakan Sükür,20.0,Centre-Forward,Bursaspor,free transfer,in,Summer,0.0,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
42,Galatasaray,Hüseyin Ürküten,25.0,Midfield,Kayserispor,?,in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
43,Galatasaray,Falko Götz,30.0,Attacking Midfield,1. FC Köln,?,in,Summer,,Super Lig,1992,1992/1993,Turkey,1 Bundesliga,Germany
45,Galatasaray,Reinhard Stumpf,30.0,Centre-Back,1.FC Kaiserslautern,?,in,Summer,,Super Lig,1992,1992/1993,Turkey,1 Bundesliga,Germany
46,Galatasaray,Suat Kaya,24.0,Defensive Midfield,Konyaspor,?,in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
50,Galatasaray,Selahattin Gözoglu,20.0,Centre-Back,Büyüksehir Belediyespor,"End of loanJun 30, 1992",in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
51,Galatasaray,Metin Aydemir,23.0,Defence,Kayserispor,"End of loanJun 30, 1992",in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
52,Galatasaray,Metin Yildiz,31.0,Attacking Midfield,Kayserispor,"End of loanJun 30, 1992",in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
53,Galatasaray,Ceylan Arikan,21.0,Midfield,Istanbulspor,"End of loanJun 30, 1992",in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
54,Galatasaray,Tayfun Hut,25.0,Left-Back,Aydinspor,"End of loanJun 30, 1993",in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
55,Galatasaray,Roman Kosecki,26.0,Centre-Forward,CA Osasuna,€800k,out,Summer,0.8,Super Lig,1992,1992/1993,Turkey,Primera Division,Spain
56,Galatasaray,Mustafa Yücedag,26.0,Attacking Midfield,Fenerbahce,free transfer,out,Summer,0.0,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
57,Galatasaray,Selahattin Gözoglu,20.0,Centre-Back,Fenerbahce,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
58,Galatasaray,Metin Yildiz,31.0,Attacking Midfield,Mersin Idmanyurdu,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
59,Galatasaray,Taner Alpak,24.0,Centre-Forward,Mersin Idmanyurdu,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
61,Galatasaray,Hüseyin Ürküten,25.0,Midfield,DC Karabükspor,loan transfer,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
67,Trabzonspor,Oktay Derelioglu,16.0,Centre-Forward,Fatih Karagümrük,€60k,in,Summer,0.06,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
68,Trabzonspor,Ramazan Silin,27.0,Goalkeeper,Genclerbirligi Ankara,?,in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
70,Trabzonspor,Metin Altinay,30.0,Left-Back,Genclerbirligi Ankara,?,in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
78,Trabzonspor,Rifat Karahan,24.0,Midfield,Caykur Rizespor,"End of loanJun 30, 1992",in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
80,Trabzonspor,Ismail Gökcek,29.0,Right-Back,Istanbulspor,free transfer,out,Summer,0.0,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
81,Trabzonspor,Mahir Günok,29.0,Goalkeeper,Istanbulspor,free transfer,out,Summer,0.0,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
82,Trabzonspor,Kamil Ustaömer,22.0,Defensive Midfield,Istanbulspor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
84,Trabzonspor,Nail Ugur Timurcioglu,22.0,Centre-Forward,Istanbulspor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
85,Trabzonspor,Mehmet Soykök,27.0,Left-Back,Kayserispor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
86,Trabzonspor,Levent Zorluer,25.0,Goalkeeper,Genclerbirligi Ankara,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
87,Trabzonspor,Erkan Sözeri,26.0,Right-Back,Genclerbirligi Ankara,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
88,Trabzonspor,Ümit Inal,22.0,Centre-Forward,DC Karabükspor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
89,Trabzonspor,Tarik Yurttas,25.0,Defensive Midfield,Petrolofisi,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
90,Trabzonspor,Lars Olsen,31.0,Sweeper,RFC Seraing (- 1996),?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Juliper Pro League,Belgium
98,Aydinspor,Erdogan Eryilmaz,24.0,Centre-Forward,Erzurumspor,?,in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
101,Aydinspor,Erdogan Özalp,25.0,Centre-Back,Gaziantepspor,?,in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
102,Aydinspor,Muharrem Eroglu,22.0,Defence,Altay SK,?,in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
105,Aydinspor,Erdogan Pasli,26.0,Attack,Göztepe,"End of loanJun 30, 1992",in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
106,Aydinspor,Memduh Fidan,25.0,Centre-Back,Göztepe,"End of loanJun 30, 1992",in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
107,Aydinspor,Biray Alacesme,21.0,Defence,Manisaspor,"End of loanJun 30, 1992",in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
108,Aydinspor,Faruk Korkmaz,22.0,Centre-Forward,Fenerbahce,free transfer,out,Summer,0.0,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
109,Aydinspor,Eser Kardesler,28.0,Goalkeeper,Mersin Idmanyurdu,free transfer,out,Summer,0.0,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
114,Aydinspor,Erdogan Eryilmaz,25.0,Centre-Forward,Balikesirspor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
116,Aydinspor,Taner Gizlenci,24.0,Defence,Adanaspor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
117,Aydinspor,Cengiz Igneci,27.0,Centre-Forward,Adanaspor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
120,Aydinspor,Ilker Yagcioglu,26.0,Right-Back,Fenerbahce,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
121,Aydinspor,Talip Ikikardesler,25.0,Left Midfield,Denizlispor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
123,Aydinspor,Tayfun Hut,25.0,Left-Back,Galatasaray,"End of loanJun 30, 1993",out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
127,Bursaspor,Volkan Velioglu,20.0,Attacking Midfield,Göztepe,?,in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
129,Bursaspor,Volodymyr Lyutyi,30.0,Centre-Forward,MSV Duisburg,?,in,Summer,,Super Lig,1992,1992/1993,Turkey,1 Bundesliga,Germany
130,Bursaspor,Sedat Balkanli,27.0,Centre-Back,Konyaspor,?,in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
132,Bursaspor,Hakan Sükür,20.0,Centre-Forward,Galatasaray,free transfer,out,Summer,0.0,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
133,Bursaspor,Nurgut Ak,21.0,Left-Back,Manisaspor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
134,Bursaspor,Taner Ertas,24.0,Centre-Back,MKE Ankaragücü,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
136,Bursaspor,Mehmet Tezcan,26.0,Goalkeeper,Göztepe,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
137,Bursaspor,Feyzullah Kücük,30.0,Attacking Midfield,Istanbulspor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
138,Bursaspor,Ali Beykoz,27.0,Centre-Forward,Denizlispor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
143,Bursaspor,Ahmet Suphi Evke,28.0,Right-Back,Fenerbahce,"End of loanMay 31, 1993",out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
144,Sariyer,Ali Ravci,19.0,Centre-Back,Balikesirspor,?,in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
146,Sariyer,Mevlüt Can,20.0,Left Midfield,Erzurumspor,?,in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
149,Sariyer,Irfan Buz,25.0,Midfield,Vanspor,"End of loanJun 30, 1992",in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
150,Sariyer,Ismail Aydogdu,24.0,Goalkeeper,Vanspor,"End of loanJun 30, 1992",in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
152,Sariyer,Esat Karaberberoglu,23.0,Centre-Forward,Sakaryaspor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
153,Sariyer,Irfan Buz,25.0,Midfield,Sakaryaspor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
156,MKE Ankaragücü,Taner Ertas,24.0,Centre-Back,Bursaspor,?,in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
157,MKE Ankaragücü,Yücel Kocak,20.0,Midfield,Sekerspor,?,in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
160,MKE Ankaragücü,Önder Engin,22.0,Midfield,Sekerspor,"End of loanJun 30, 1992",in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
164,MKE Ankaragücü,Isa Turan,22.0,Left-Back,Samsunspor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
165,MKE Ankaragücü,Abdullah Duran,23.0,Central Midfield,Kayserispor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
170,Altay SK,Özgür Kaymaz,20.0,Midfield,Orduspor,free transfer,in,Summer,0.0,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
175,Altay SK,Hasan Yildirim,31.0,Centre-Forward,Göztepe,"End of loanJun 30, 1992",in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
178,Altay SK,Toprak Kirtoglu,21.0,Right-Back,Manisaspor,"End of loanJun 30, 1992",in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
179,Altay SK,Altay Dagdelen,22.0,Goalkeeper,Fenerbahce,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
180,Altay SK,Xhevat Prekazi,34.0,Left Winger,Bakirköyspor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
181,Altay SK,Muharrem Eroglu,22.0,Defence,Aydinspor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
182,Altay SK,Müjdat Atici,32.0,Defence,Antalyaspor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
185,Altay SK,Varol Özhan,24.0,Goalkeeper,Manisaspor,loan transfer,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
188,Genclerbirligi Ankara,Taner Taskin,19.0,Centre-Back,Manisaspor,?,in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
190,Genclerbirligi Ankara,Serkan Gültang,18.0,Centre-Forward,Adana Demirspor,?,in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
191,Genclerbirligi Ankara,Ali Mehmedi,26.0,Centre-Back,Adana Demirspor,?,in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
194,Genclerbirligi Ankara,Levent Zorluer,25.0,Goalkeeper,Trabzonspor,?,in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
195,Genclerbirligi Ankara,Erkan Sözeri,26.0,Right-Back,Trabzonspor,?,in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
201,Genclerbirligi Ankara,Hamdi Demirtas,20.0,Centre-Forward,Istanbulspor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
202,Genclerbirligi Ankara,Bülent Ergin,27.0,Goalkeeper,Sakaryaspor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
203,Genclerbirligi Ankara,Ramazan Silin,27.0,Goalkeeper,Trabzonspor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
204,Genclerbirligi Ankara,Vedat Bademci,22.0,Midfield,Adanaspor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
206,Genclerbirligi Ankara,Ali Güncar,22.0,Centre-Back,Besiktas JK,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
207,Genclerbirligi Ankara,Özcan Duman,28.0,Centre-Back,Kayserispor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
208,Genclerbirligi Ankara,Izzet Kazanci,28.0,Midfield,Mersin Idmanyurdu,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
209,Genclerbirligi Ankara,Faik Demircan,20.0,Centre-Forward,Adanaspor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
210,Genclerbirligi Ankara,Metin Altinay,30.0,Left-Back,Trabzonspor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
211,Genclerbirligi Ankara,Metin Bak,28.0,Left Winger,Erzurumspor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
217,Bakirköyspor,Hasan Tugrul,26.0,Midfield,Caykur Rizespor,?,in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
219,Bakirköyspor,Osman Sahinoglu,31.0,Centre-Back,Konyaspor,?,in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
222,Bakirköyspor,Xhevat Prekazi,34.0,Left Winger,Altay SK,?,in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
223,Bakirköyspor,Dan Topolinschi,26.0,Centre-Back,Adana Demirspor,?,in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
224,Bakirköyspor,Kemal Yildirim,34.0,Centre-Forward,Zeytinburnuspor,loan transfer,in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
227,Bakirköyspor,Piotr Nowak,27.0,Attacking Midfield,BSC Young Boys,free transfer,out,Summer,0.0,Super Lig,1992,1992/1993,Turkey,Super League,Switzerland
232,Bakirköyspor,Gürses Kilic,25.0,Right-Back,Zeytinburnuspor,loan transfer,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
234,Bakirköyspor,Ugur Kiremitci,26.0,Second Striker,Zeytinburnuspor,loan transfer,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
235,Konyaspor,Tolunay Kafkas,24.0,Defensive Midfield,Erzurumspor,free transfer,in,Summer,0.0,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
236,Konyaspor,Ertunc Özmusullu,19.0,Centre-Forward,Istanbulspor,?,in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
238,Konyaspor,Salih Basköy,21.0,Midfield,Orduspor,?,in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
240,Konyaspor,Rostislav Jerabek,30.0,Centre-Forward,Adanaspor,?,in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
241,Konyaspor,Fatih Uraz,31.0,Goalkeeper,Kayserispor,?,in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
248,Konyaspor,Suat Kaya,24.0,Defensive Midfield,Galatasaray,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
250,Konyaspor,Sinan Bayraktar,27.0,Centre-Forward,Orduspor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
252,Konyaspor,Osman Sahinoglu,31.0,Centre-Back,Bakirköyspor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
253,Konyaspor,Fikret Bademci,20.0,Attack,DC Karabükspor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
255,Konyaspor,Salih Eken,27.0,Right Midfield,Kayserispor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
256,Konyaspor,Nedim Demirbilek,28.0,Centre-Forward,Sakaryaspor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
258,Konyaspor,Enver Lugusic,31.0,Goalkeeper,Kayserispor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
259,Konyaspor,Sedat Balkanli,27.0,Centre-Back,Bursaspor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
264,Gaziantepspor,Özer Kilik,24.0,Attack,Kasimpasa,?,in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
266,Gaziantepspor,Adam Zejer,28.0,Left Midfield,Besiktas JK,?,in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
267,Gaziantepspor,Volkan Kilimci,20.0,Goalkeeper,Zeytinburnuspor,?,in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
272,Gaziantepspor,Erol Bilir,25.0,Goalkeeper,Elazigspor,"End of loanJun 30, 1992",in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
273,Gaziantepspor,Ugur Eren,26.0,Midfield,Elazigspor,"End of loanJun 30, 1992",in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
275,Gaziantepspor,Hamdi Özturgut,29.0,Right Winger,Kayserispor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
276,Gaziantepspor,Ibrahim Kürsat Daloglu,19.0,Left Midfield,Vanspor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
279,Gaziantepspor,Ugur Eren,26.0,Midfield,Zeytinburnuspor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
281,Gaziantepspor,Erdogan Özalp,25.0,Centre-Back,Aydinspor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
282,Gaziantepspor,Durmus Ali Colak,26.0,Attacking Midfield,Denizlispor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
283,Gaziantepspor,Nurettin Yildiz,34.0,Goalkeeper,Sakaryaspor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
296,Kocaelispor,Olcay Danaci,25.0,Centre-Back,Diyarbakirspor,"End of loanJun 30, 1992",in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
305,Kocaelispor,Kadir Sünnetciler,28.0,Centre-Back,Zeytinburnuspor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
306,Kocaelispor,Vural Kaya,30.0,Left-Back,Sakaryaspor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
307,Kocaelispor,Mahmut Aydin,28.0,Attack,Antalyaspor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
308,Kocaelispor,Ziya Dogan,31.0,Attacking Midfield,Zeytinburnuspor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
312,Karsiyaka,Dusko Milinkovic,31.0,Centre-Forward,Samsunspor,?,in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
315,Karsiyaka,Mustafa Fedai,24.0,Midfield,Göztepe,?,in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
316,Karsiyaka,Yasar Akcura,22.0,Centre-Forward,Göztepe,?,in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
318,Karsiyaka,Vedat Uysal,29.0,Central Midfield,Sakaryaspor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
319,Karsiyaka,Cengiz Bayran,25.0,Attack,Balikesirspor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
320,Karsiyaka,Ali Yalcin,26.0,Defence,Denizlispor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
322,Karsiyaka,Imdat Yilmaz,24.0,Defence,Balikesirspor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
324,Karsiyaka,Riza Tuyuran,31.0,Centre-Forward,Mersin Idmanyurdu,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
327,Kayserispor,Hakan Azman,28.0,Left-Back,Adanaspor,?,in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
330,Kayserispor,Mehmet Soykök,27.0,Left-Back,Trabzonspor,?,in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
331,Kayserispor,Hamdi Özturgut,29.0,Right Winger,Gaziantepspor,?,in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
332,Kayserispor,Özcan Duman,28.0,Centre-Back,Genclerbirligi Ankara,?,in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
333,Kayserispor,Salih Eken,27.0,Right Midfield,Konyaspor,?,in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
335,Kayserispor,Enver Lugusic,31.0,Goalkeeper,Konyaspor,?,in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
336,Kayserispor,Abdullah Duran,23.0,Central Midfield,MKE Ankaragücü,?,in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
338,Kayserispor,Nurullah Saglam,26.0,Midfield,Elazigspor,"End of loanJun 30, 1992",in,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
340,Kayserispor,Hüseyin Ürküten,25.0,Midfield,Galatasaray,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
344,Kayserispor,Fatih Uraz,31.0,Goalkeeper,Konyaspor,?,out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
347,Kayserispor,Metin Aydemir,23.0,Defence,Galatasaray,"End of loanJun 30, 1992",out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
348,Kayserispor,Levent Kurt,25.0,Centre-Forward,Fenerbahce,"End of loanJun 30, 1992",out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
349,Kayserispor,Metin Yildiz,31.0,Attacking Midfield,Galatasaray,"End of loanJun 30, 1992",out,Summer,,Super Lig,1992,1992/1993,Turkey,Super Lig,Turkey
