,club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_from_name,year,season,country_from_name,league_to_name,country_to_name
0,RSC Anderlecht,Philippe Albert,24.0,Centre-Back,KV Mechelen,free transfer,in,Summer,0.0,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
1,RSC Anderlecht,Marc Emmers,26.0,Right Midfield,KV Mechelen,?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
2,RSC Anderlecht,Peter van Vossen,24.0,Left Winger,KSK Beveren (- 2010),?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
3,RSC Anderlecht,Guy Marchoul,26.0,Right-Back,Lierse SK (- 2018),?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
4,RSC Anderlecht,Philip Osondu,20.0,Midfield,RWD Molenbeek (- 2002),?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
6,RSC Anderlecht,Luis Oliveira,23.0,Centre-Forward,Cagliari Calcio,€3.00m,out,Summer,3.0,Juliper Pro League,1992,1992/1993,Belgium,Serie A,Italy
7,RSC Anderlecht,Gert Verheyen,21.0,Right Winger,Club Brugge KV,?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
8,RSC Anderlecht,Benjamin Debusschere,23.0,Left-Back,RFC Seraing (- 1996),?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
10,Standard Liège,Raphaël Quaranta,34.0,Midfield,Royal Antwerp FC,?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
11,Standard Liège,Patrick Vervoort,27.0,Left Midfield,Ascoli Calcio 1898,?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Serie A,Italy
12,Standard Liège,Aleksandr Rychkov,17.0,Attacking Midfield,Lokomotiv Moscow,?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Premier Liga,Russia
13,Standard Liège,Benoît Thans,27.0,Attacking Midfield,Royal Antwerp FC,?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
14,Standard Liège,Jacky Munaron,35.0,Goalkeeper,RC Liège,?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
16,Standard Liège,Miklos Molnar,22.0,Centre-Forward,Servette FC,"End of loanJun 30, 1992",in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Super League,Switzerland
17,Standard Liège,Rubenilson,19.0,Attacking Midfield,RWD Molenbeek (- 2002),free transfer,out,Summer,0.0,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
18,Standard Liège,Miklos Molnar,22.0,Centre-Forward,AS Saint-Étienne,?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Ligue 1,France
19,Standard Liège,Steve Snow,21.0,Centre-Forward,Boom FC,?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
20,Standard Liège,Dirk Rosez,31.0,Goalkeeper,RWD Molenbeek (- 2002),?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
21,Standard Liège,Ljubomir Radanovic,31.0,Centre-Back,AC Bellinzona,?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Super League,Switzerland
22,Standard Liège,Bernard Beuken,21.0,Centre-Back,Club Brugge KV,?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
23,Standard Liège,Étienne Delangre,29.0,Defence,RWD Molenbeek (- 2002),?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
24,Standard Liège,Stalin Rivas,20.0,Attacking Midfield,Boom FC,?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
25,Standard Liège,Didier Ernst,20.0,Right-Back,Boom FC,loan transfer,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
26,Standard Liège,Danny Muller,22.0,Attacking Midfield,Boom FC,loan transfer,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
28,KV Mechelen,Glen De Boeck,20.0,Centre-Back,Boom FC,?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
30,KV Mechelen,Ivan De Wilde,26.0,Goalkeeper,KV Kortrijk,?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
31,KV Mechelen,Bart Mauroo,24.0,Defence,KSV Waregem (- 2001),?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
32,KV Mechelen,Stan Van den Buijs,35.0,Defensive Midfield,RWD Molenbeek (- 2002),?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
34,KV Mechelen,Alain Peetermans,24.0,Defence,Sint-Truidense VV,?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
36,KV Mechelen,Philippe Albert,24.0,Centre-Back,RSC Anderlecht,free transfer,out,Summer,0.0,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
37,KV Mechelen,Marc Emmers,26.0,Right Midfield,RSC Anderlecht,?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
38,KV Mechelen,Francis Severeyns,24.0,Centre-Forward,Royal Antwerp FC,?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
39,KV Mechelen,Lei Clijsters,35.0,Centre-Back,RC Liège,?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
40,KV Mechelen,Adrie Bogers,27.0,Left-Back,Willem II Tilburg,?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Eredivisie,Netherlands
41,KV Mechelen,Kurt Moons,19.0,Midfield,Germinal Ekeren,?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
44,KSV Waregem (- 2001),Aurelio Vidmar,25.0,Centre-Forward,KV Kortrijk,?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
46,KSV Waregem (- 2001),Hendrie Krüzen,27.0,Left Winger,RC Liège,?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
47,KSV Waregem (- 2001),Rudy Ducoulombier,27.0,Centre-Back,KV Kortrijk,?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
48,KSV Waregem (- 2001),Chaves,20.0,Attack,RFC Seraing (- 1996),?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
49,KSV Waregem (- 2001),Dirk Van Der Beken,26.0,Left Midfield,KSC Eendracht Aalst,?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
50,KSV Waregem (- 2001),Richard Niederbacher,30.0,Centre-Forward,SK Vorwärts Steyr,?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Bundesliga,Austria
51,KSV Waregem (- 2001),Emmanuel Karagiannis,25.0,Defensive Midfield,RFC Seraing (- 1996),?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
52,KSV Waregem (- 2001),István Balogh,25.0,Centre-Forward,RFC Seraing (- 1996),?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
53,KSV Waregem (- 2001),Bart Mauroo,24.0,Defence,KV Mechelen,?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
57,Germinal Ekeren,Valeriy Masalitin,25.0,Centre-Forward,CSKA Moscow,?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Premier Liga,Russia
58,Germinal Ekeren,Nico Claesen,29.0,Centre-Forward,Royal Antwerp FC,?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
60,Germinal Ekeren,Patrick Van Kets,25.0,Centre-Forward,Sint-Truidense VV,?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
62,Germinal Ekeren,Kurt Moons,19.0,Midfield,KV Mechelen,?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
64,Germinal Ekeren,Frank Schmöller,25.0,Attack,Hertha BSC,?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,1 Bundesliga,Germany
66,Germinal Ekeren,Guy Vandersmissen,34.0,Right Midfield,RWD Molenbeek (- 2002),?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
67,Germinal Ekeren,Prince Polley,23.0,Centre-Forward,Twente Enschede FC,?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Eredivisie,Netherlands
68,Germinal Ekeren,Danny N'Gombo,28.0,Centre-Back,RFC Seraing (- 1996),?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
69,Germinal Ekeren,Peter Vonckx,22.0,Defence,Lierse SK (- 2018),?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
72,Club Brugge KV,Pascal Renier,20.0,Left-Back,RC Liège,free transfer,in,Summer,0.0,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
73,Club Brugge KV,Gert Verheyen,21.0,Right Winger,RSC Anderlecht,?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
74,Club Brugge KV,Bernard Beuken,21.0,Centre-Back,Standard Liège,?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
75,Club Brugge KV,Ian Feuer,22.0,Goalkeeper,RWD Molenbeek (- 2002),"End of loanMay 31, 1993",in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
76,Club Brugge KV,Luc Beyens,33.0,Midfield,KRC Genk,?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
78,Club Brugge KV,Antonio “Tonny” Mols,23.0,Defensive Midfield,RWD Molenbeek (- 2002),?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
83,RSC Charleroi,Dariusz Marciniak,25.0,Centre-Forward,Sint-Truidense VV,?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
87,RSC Charleroi,Angelo Nijskens,29.0,Attack,KSC Lokeren (- 2020),?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
90,RSC Charleroi,Didier Beugnies,31.0,Attack,RAEC Mons (- 2015),?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
91,RSC Charleroi,Ranko Stojic,33.0,Goalkeeper,RFC Seraing (- 1996),?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
92,RSC Charleroi,Kevin Pugh,31.0,Central Midfield,RAA La Louviere (- 2009),?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
95,KSK Beveren (- 2010),Peter Rufai,28.0,Goalkeeper,KSC Lokeren (- 2020),?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
96,KSK Beveren (- 2010),Jacky Boonen,24.0,Left Midfield,Lierse SK (- 2018),?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
97,KSK Beveren (- 2010),Yves Essende-Liombi,23.0,Centre-Forward,KV Oostende,?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
100,KSK Beveren (- 2010),Peter van Vossen,24.0,Left Winger,RSC Anderlecht,?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
102,KSK Beveren (- 2010),Luc Hooftman,23.0,Defence,KVC Westerlo,?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
103,KSK Beveren (- 2010),Kurt Bataille,22.0,Midfield,KV Oostende,"End of loanJun 30, 1992",out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
104,Royal Antwerp FC,Francis Severeyns,24.0,Centre-Forward,KV Mechelen,?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
105,Royal Antwerp FC,Didier Segers,27.0,Left-Back,Lierse SK (- 2018),?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
106,Royal Antwerp FC,Rob van der Kaay,25.0,Midfield,VVV-Venlo,?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Eredivisie,Netherlands
109,Royal Antwerp FC,Nico Claesen,29.0,Centre-Forward,Germinal Ekeren,?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
110,Royal Antwerp FC,Dimitri M'Buyu,27.0,Attack,KFC Verbroedering Geel (- 2008),?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
111,Royal Antwerp FC,Benoît Thans,27.0,Attacking Midfield,Standard Liège,?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
112,Royal Antwerp FC,Ronny Van Geneugden,23.0,Central Midfield,KFC Lommel SK (- 2003),?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
113,Royal Antwerp FC,Raphaël Quaranta,34.0,Midfield,Standard Liège,?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
114,Royal Antwerp FC,Ludo Geens,28.0,Defence,Sint-Truidense VV,?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
118,Boom FC,Shalom Tikva,27.0,Attacking Midfield,RC Lens,?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Ligue 1,France
119,Boom FC,Stalin Rivas,20.0,Attacking Midfield,Standard Liège,?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
120,Boom FC,Sébastien De Meersman,21.0,Midfield,RWD Molenbeek (- 2002),?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
121,Boom FC,Steve Snow,21.0,Centre-Forward,Standard Liège,?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
123,Boom FC,Danny Muller,22.0,Attacking Midfield,Standard Liège,loan transfer,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
124,Boom FC,Didier Ernst,20.0,Right-Back,Standard Liège,loan transfer,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
125,Boom FC,Glen De Boeck,20.0,Centre-Back,KV Mechelen,?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
126,Boom FC,Stefan De Coninck,24.0,Attack,Sint-Truidense VV,?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
127,Boom FC,Peter Van Wambeke,29.0,Attack,KSC Eendracht Aalst,?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
128,Boom FC,John Buana N'Galula,24.0,Defence,KSC Lokeren (- 2020),?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
132,KSC Lokeren (- 2020),Tommi Paavola,26.0,Centre-Forward,1.FSV Mainz 05,?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,1 Bundesliga,Germany
133,KSC Lokeren (- 2020),Angelo Nijskens,29.0,Attack,RSC Charleroi,?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
134,KSC Lokeren (- 2020),John Buana N'Galula,24.0,Defence,Boom FC,?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
139,KSC Lokeren (- 2020),Peter Rufai,28.0,Goalkeeper,KSK Beveren (- 2010),?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
141,KSC Lokeren (- 2020),Munever Krajisnik,29.0,Centre-Forward,KVC Westerlo,?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
144,KFC Lommel SK (- 2003),Ronny Van Geneugden,23.0,Central Midfield,Royal Antwerp FC,?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
145,KFC Lommel SK (- 2003),Piet Verschelde,27.0,Attack,KRC Harelbeke,?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
146,KFC Lommel SK (- 2003),Harm van Veldhoven,29.0,Centre-Forward,RWD Molenbeek (- 2002),?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
151,Cercle Brugge,Davy Cooreman,21.0,Central Midfield,KAA Gent,?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
158,Cercle Brugge,Alain De Nil,25.0,Right Midfield,KAA Gent,?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
162,Cercle Brugge,Peter Cooman,23.0,Defence,KSC Eendracht Aalst,?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
163,RC Liège,Alloy Agu,24.0,Goalkeeper,MVV Maastricht,€227k,in,Summer,0.227,Juliper Pro League,1992,1992/1993,Belgium,Eredivisie,Netherlands
164,RC Liège,Lei Clijsters,35.0,Centre-Back,KV Mechelen,?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
165,RC Liège,Graham Arnold,28.0,Centre-Forward,Roda JC Kerkrade,?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Eredivisie,Netherlands
166,RC Liège,Jacques Kinkomba Kingambo,30.0,Midfield,Sint-Truidense VV,?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
168,RC Liège,Pascal Renier,20.0,Left-Back,Club Brugge KV,free transfer,out,Summer,0.0,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
169,RC Liège,Gert Claessens,20.0,Left Midfield,KRC Genk,?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
170,RC Liège,Jacky Munaron,35.0,Goalkeeper,Standard Liège,?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
171,RC Liège,Eddie Krncevic,31.0,Centre-Forward,KSC Eendracht Aalst,?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
172,RC Liège,Hendrie Krüzen,27.0,Left Winger,KSV Waregem (- 2001),?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
174,KRC Genk,Gert Claessens,20.0,Left Midfield,RC Liège,?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
176,KRC Genk,Luc Beyens,33.0,Midfield,Club Brugge KV,?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
178,KRC Genk,Frane Bucan,26.0,Midfield,MVV Maastricht,"End of loanJun 1, 1992",in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Eredivisie,Netherlands
182,RWD Molenbeek (- 2002),Rubenilson,19.0,Attacking Midfield,Standard Liège,free transfer,in,Summer,0.0,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
183,RWD Molenbeek (- 2002),Guy Vandersmissen,34.0,Right Midfield,Germinal Ekeren,?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
184,RWD Molenbeek (- 2002),Antonio “Tonny” Mols,23.0,Defensive Midfield,Club Brugge KV,?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
185,RWD Molenbeek (- 2002),Étienne Delangre,29.0,Defence,Standard Liège,?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
186,RWD Molenbeek (- 2002),Dirk Rosez,31.0,Goalkeeper,Standard Liège,?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
187,RWD Molenbeek (- 2002),Harm van Veldhoven,29.0,Centre-Forward,KFC Lommel SK (- 2003),?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
188,RWD Molenbeek (- 2002),Sébastien De Meersman,21.0,Midfield,Boom FC,?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
189,RWD Molenbeek (- 2002),Philip Osondu,20.0,Midfield,RSC Anderlecht,?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
190,RWD Molenbeek (- 2002),Stan Van den Buijs,35.0,Defensive Midfield,KV Mechelen,?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
191,RWD Molenbeek (- 2002),Ian Feuer,22.0,Goalkeeper,Club Brugge KV,"End of loanMay 31, 1993",out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
192,Lierse SK (- 2018),Peter Vonckx,22.0,Defence,Germinal Ekeren,?,in,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
194,Lierse SK (- 2018),Guy Marchoul,26.0,Right-Back,RSC Anderlecht,?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
196,Lierse SK (- 2018),Didier Segers,27.0,Left-Back,Royal Antwerp FC,?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
197,Lierse SK (- 2018),Jacky Boonen,24.0,Left Midfield,KSK Beveren (- 2010),?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
206,KAA Gent,Laurent Dauwe,26.0,Midfield,KV Kortrijk,?,out,Summer,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
210,KV Mechelen,Kennet Andersson,25.0,Centre-Forward,IFK Norrköping,?,out,Winter,,Juliper Pro League,1992,1992/1993,Belgium,Allsvenskan,Sweden
211,KV Mechelen,Marcos Pereira,17.0,Centre-Forward,Lierse SK (- 2018),loan transfer,out,Winter,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
214,Germinal Ekeren,Patrick Naudts,27.0,Midfield,KSC Lokeren (- 2020),loan transfer,in,Winter,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
215,KSC Lokeren (- 2020),Patrick Naudts,27.0,Midfield,Germinal Ekeren,loan transfer,out,Winter,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
216,Lierse SK (- 2018),Marcos Pereira,17.0,Centre-Forward,KV Mechelen,loan transfer,in,Winter,,Juliper Pro League,1992,1992/1993,Belgium,Juliper Pro League,Belgium
217,RSC Anderlecht,Philip Haagdoren,23.0,Right Midfield,KFC Lommel SK (- 2003),?,in,Summer,,Juliper Pro League,1993,1993/1994,Belgium,Juliper Pro League,Belgium
218,RSC Anderlecht,Olivier Suray,21.0,Right-Back,RSC Charleroi,?,in,Summer,,Juliper Pro League,1993,1993/1994,Belgium,Juliper Pro League,Belgium
221,RSC Anderlecht,Pär Zetterberg,22.0,Attacking Midfield,RSC Charleroi,"End of loanJun 30, 1993",in,Summer,,Juliper Pro League,1993,1993/1994,Belgium,Juliper Pro League,Belgium
222,RSC Anderlecht,Peter van Vossen,25.0,Left Winger,Ajax Amsterdam,€4.55m,out,Summer,4.55,Juliper Pro League,1993,1993/1994,Belgium,Eredivisie,Netherlands
223,RSC Anderlecht,Nii Lamptey,18.0,Attacking Midfield,PSV Eindhoven,free transfer,out,Summer,0.0,Juliper Pro League,1993,1993/1994,Belgium,Eredivisie,Netherlands
224,RSC Anderlecht,Jean-Francois De Sart,31.0,Centre-Back,RC Liège,?,out,Summer,,Juliper Pro League,1993,1993/1994,Belgium,Juliper Pro League,Belgium
225,RSC Anderlecht,Jean-Marie Houben,26.0,Defence,RFC Seraing (- 1996),?,out,Summer,,Juliper Pro League,1993,1993/1994,Belgium,Juliper Pro League,Belgium
226,RSC Anderlecht,Philip Osondu,21.0,Midfield,RAA La Louviere (- 2009),?,out,Summer,,Juliper Pro League,1993,1993/1994,Belgium,Juliper Pro League,Belgium
227,RSC Anderlecht,Olivier Pypens,20.0,Midfield,RWD Molenbeek (- 2002),?,out,Summer,,Juliper Pro League,1993,1993/1994,Belgium,Juliper Pro League,Belgium
228,RSC Anderlecht,Serge Sironval,21.0,Goalkeeper,RFC Seraing (- 1996),?,out,Summer,,Juliper Pro League,1993,1993/1994,Belgium,Juliper Pro League,Belgium
229,Club Brugge KV,Sven Vermant,20.0,Central Midfield,KV Mechelen,?,in,Summer,,Juliper Pro League,1993,1993/1994,Belgium,Juliper Pro League,Belgium
230,Club Brugge KV,René Eijkelkamp,29.0,Centre-Forward,KV Mechelen,?,in,Summer,,Juliper Pro League,1993,1993/1994,Belgium,Juliper Pro League,Belgium
231,Club Brugge KV,Dirk Medved,24.0,Right-Back,KAA Gent,?,in,Summer,,Juliper Pro League,1993,1993/1994,Belgium,Juliper Pro League,Belgium
232,Club Brugge KV,Marc Schaessens,24.0,Midfield,KRC Genk,?,out,Summer,,Juliper Pro League,1993,1993/1994,Belgium,Juliper Pro League,Belgium
233,Club Brugge KV,Foeke Booy,31.0,Centre-Forward,KAA Gent,?,out,Summer,,Juliper Pro League,1993,1993/1994,Belgium,Juliper Pro League,Belgium
236,RFC Seraing (- 1996),Roger Lukaku,26.0,Centre-Forward,Boom FC,€150k,in,Summer,0.15,Juliper Pro League,1993,1993/1994,Belgium,Juliper Pro League,Belgium
237,RFC Seraing (- 1996),Jean-Marie Houben,26.0,Defence,RSC Anderlecht,?,in,Summer,,Juliper Pro League,1993,1993/1994,Belgium,Juliper Pro League,Belgium
238,RFC Seraing (- 1996),Ronald Foguenne,22.0,Left Midfield,RC Liège,?,in,Summer,,Juliper Pro League,1993,1993/1994,Belgium,Juliper Pro League,Belgium
239,RFC Seraing (- 1996),Patrick Teppers,28.0,Left Midfield,KSV Waregem (- 2001),?,in,Summer,,Juliper Pro League,1993,1993/1994,Belgium,Juliper Pro League,Belgium
241,RFC Seraing (- 1996),Zvonko Varga,33.0,Attack,RC Liège,?,in,Summer,,Juliper Pro League,1993,1993/1994,Belgium,Juliper Pro League,Belgium
243,RFC Seraing (- 1996),Serge Sironval,21.0,Goalkeeper,RSC Anderlecht,?,in,Summer,,Juliper Pro League,1993,1993/1994,Belgium,Juliper Pro League,Belgium
245,RFC Seraing (- 1996),Luciano Crapa,19.0,Central Midfield,RC Liège,free transfer,out,Summer,0.0,Juliper Pro League,1993,1993/1994,Belgium,Juliper Pro League,Belgium
246,RFC Seraing (- 1996),Karim M'Ghoghi,22.0,Central Midfield,Germinal Ekeren,?,out,Summer,,Juliper Pro League,1993,1993/1994,Belgium,Juliper Pro League,Belgium
248,RFC Seraing (- 1996),Yves Vanderveeren,31.0,Defence,RAA La Louviere (- 2009),?,out,Summer,,Juliper Pro League,1993,1993/1994,Belgium,Juliper Pro League,Belgium
