,club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_from_name,year,season,country_from_name,league_to_name,country_to_name
1627,Lyn 1896 FK,Frode Hansen,31.0,Centre-Back,Viking FK,?,out,Winter,,Eliteserien,2003,2003/2004,Norway,Eliteserien,Norway
1634,Rosenborg BK,Robbie Russell,24.0,Right-Back,Sogndal IL,€850k,in,Winter,0.85,Eliteserien,2003,2003/2004,Norway,Eliteserien,Norway
1638,Rosenborg BK,Tor Erik Moen,20.0,Central Midfield,Moss FK,free transfer,out,Winter,0.0,Eliteserien,2003,2003/2004,Norway,Eliteserien,Norway
1640,Rosenborg BK,Morten Knutsen,26.0,Attack,Odd Grenland,?,out,Winter,,Eliteserien,2003,2003/2004,Norway,Eliteserien,Norway
1641,Rosenborg BK,Christer George,24.0,Right Winger,Córdoba CF,loan transfer,out,Winter,,Eliteserien,2003,2003/2004,Norway,Primera Division,Spain
1645,Viking FK,André Schei Lindbæk,26.0,Centre-Forward,UD Las Palmas,?,out,Winter,,Eliteserien,2003,2003/2004,Norway,Primera Division,Spain
1647,Lillestrøm SK,Christoffer Andersson,25.0,Right-Back,Helsingborgs IF,free transfer,in,Winter,0.0,Eliteserien,2003,2003/2004,Norway,Allsvenskan,Sweden
1656,Molde FK,Petter Rudi,30.0,Central Midfield,Austria Vienna,free transfer,in,Winter,0.0,Eliteserien,2003,2003/2004,Norway,Bundesliga,Austria
1657,Molde FK,Marcus Andreasson,25.0,Centre-Back,Bryne FK,?,in,Winter,,Eliteserien,2003,2003/2004,Norway,Eliteserien,Norway
1662,Molde FK,Tobias Carlsson,28.0,Centre-Back,Kalmar FF,free transfer,out,Winter,0.0,Eliteserien,2003,2003/2004,Norway,Allsvenskan,Sweden
1665,Molde FK,Fredrik Gustafson,27.0,Right Midfield,Östers IF,?,out,Winter,,Eliteserien,2003,2003/2004,Norway,Allsvenskan,Sweden
1676,SK Brann,Alex Valencia,24.0,Right Winger,IK Start,free transfer,out,Winter,0.0,Eliteserien,2003,2003/2004,Norway,Eliteserien,Norway
1678,SK Brann,Kenneth Storvik,31.0,Left Midfield,BK Frem,?,out,Winter,,Eliteserien,2003,2003/2004,Norway,Superligaen,Denmark
1679,SK Brann,Joachim Walltin,29.0,Defensive Midfield,Moss FK,?,out,Winter,,Eliteserien,2003,2003/2004,Norway,Eliteserien,Norway
1699,Sogndal IL,Jukka Hakala,26.0,Defence,IK Start,free transfer,in,Winter,0.0,Eliteserien,2003,2003/2004,Norway,Eliteserien,Norway
1701,Sogndal IL,Ole Hjelmhaug,27.0,Right-Back,Bryne FK,?,in,Winter,,Eliteserien,2003,2003/2004,Norway,Eliteserien,Norway
1706,Fredrikstad FK,Brian West,25.0,Attack,Columbus Crew,free transfer,in,Winter,0.0,Eliteserien,2003,2003/2004,Norway,Major League Soccer,United States of America
1708,Fredrikstad FK,Simen Brenne,22.0,Central Midfield,Moss FK,?,in,Winter,,Eliteserien,2003,2003/2004,Norway,Eliteserien,Norway
1709,Fredrikstad FK,Dag Frode Hornseth,21.0,Centre-Forward,Bryne FK,?,in,Winter,,Eliteserien,2003,2003/2004,Norway,Eliteserien,Norway
1712,Fredrikstad FK,Anders Östli,20.0,Centre-Back,Moss FK,?,out,Winter,,Eliteserien,2003,2003/2004,Norway,Eliteserien,Norway
1714,Fredrikstad FK,Alexander Forsberg,25.0,Defence,Moss FK,?,out,Winter,,Eliteserien,2003,2003/2004,Norway,Eliteserien,Norway
1720,Hamarkameratene,Rune Buer Johansen,30.0,Central Midfield,Sogndal IL,free transfer,in,Winter,0.0,Eliteserien,2003,2003/2004,Norway,Eliteserien,Norway
1723,Hamarkameratene,Peter Sörensen,30.0,Defensive Midfield,Malmö FF,?,in,Winter,,Eliteserien,2003,2003/2004,Norway,Allsvenskan,Sweden
1725,Hamarkameratene,John Jensen,26.0,Central Midfield,Silkeborg IF,"End of loanDec 31, 2003",out,Winter,,Eliteserien,2003,2003/2004,Norway,Superligaen,Denmark
1730,Vålerenga Fotball,André Muri,23.0,Centre-Back,Stabæk Fotball,?,in,Summer,,Eliteserien,2004,2004/2005,Norway,Eliteserien,Norway
1732,Vålerenga Fotball,Glenn Atle Larsen,21.0,Attack,Dundee FC,free transfer,out,Summer,0.0,Eliteserien,2004,2004/2005,Norway,Scottish Premiership,Scotland
1733,Vålerenga Fotball,Tommy Edvardsen,20.0,Right-Back,Moss FK,loan transfer,out,Summer,,Eliteserien,2004,2004/2005,Norway,Eliteserien,Norway
1745,Lyn 1896 FK,Jonny Hanssen,31.0,Defensive Midfield,Aarhus GF,?,out,Summer,,Eliteserien,2004,2004/2005,Norway,Superligaen,Denmark
1747,Rosenborg BK,Thorstein Helstad,27.0,Centre-Forward,Austria Vienna,€650k,in,Summer,0.65,Eliteserien,2004,2004/2005,Norway,Bundesliga,Austria
1750,Rosenborg BK,Christer George,24.0,Right Winger,Córdoba CF,"End of loanJun 30, 2004",in,Summer,,Eliteserien,2004,2004/2005,Norway,Primera Division,Spain
1754,Rosenborg BK,Christian Saether Moen,19.0,Centre-Forward,IK Start,loan transfer,out,Summer,,Eliteserien,2004,2004/2005,Norway,Eliteserien,Norway
1757,Viking FK,Péter Kovács,26.0,Centre-Forward,Tromsø IL,?,in,Summer,,Eliteserien,2004,2004/2005,Norway,Eliteserien,Norway
1761,IK Start,Branimir Poljac,20.0,Right Winger,Stabæk Fotball,loan transfer,in,Summer,,Eliteserien,2004,2004/2005,Norway,Eliteserien,Norway
1772,FK Bodø/Glimt,Trond Ludvigsen,22.0,Right Winger,Hertha BSC,"End of loanJun 30, 2004",out,Summer,,Eliteserien,2004,2004/2005,Norway,1 Bundesliga,Germany
1775,Molde FK,Rob Friend,23.0,Centre-Forward,Moss FK,?,in,Summer,,Eliteserien,2004,2004/2005,Norway,Eliteserien,Norway
1776,Molde FK,Lars Ivar Moldskred,25.0,Goalkeeper,IL Hödd,?,in,Summer,,Eliteserien,2004,2004/2005,Norway,Eliteserien,Norway
1777,Molde FK,Magne Hoseth,23.0,Central Midfield,FC Copenhagen,€850k,out,Summer,0.85,Eliteserien,2004,2004/2005,Norway,Superligaen,Denmark
1779,Molde FK,David Ljung,28.0,Centre-Back,Helsingborgs IF,free transfer,out,Summer,0.0,Eliteserien,2004,2004/2005,Norway,Allsvenskan,Sweden
1780,Molde FK,Knut Lillebakk,26.0,Goalkeeper,IL Hödd,loan transfer,out,Summer,,Eliteserien,2004,2004/2005,Norway,Eliteserien,Norway
1786,SK Brann,Tom Sanne,29.0,Right Midfield,Viking FK,free transfer,in,Summer,0.0,Eliteserien,2004,2004/2005,Norway,Eliteserien,Norway
1787,SK Brann,Ragnvald Soma,24.0,Centre-Back,Bryne FK,?,in,Summer,,Eliteserien,2004,2004/2005,Norway,Eliteserien,Norway
1792,SK Brann,Tommy Knarvik,24.0,Central Midfield,Bryne FK,loan transfer,out,Summer,,Eliteserien,2004,2004/2005,Norway,Eliteserien,Norway
1793,Tromsø IL,Patrice Bernier,24.0,Defensive Midfield,Moss FK,€63k,in,Summer,0.063,Eliteserien,2004,2004/2005,Norway,Eliteserien,Norway
1796,Tromsø IL,Péter Kovács,26.0,Centre-Forward,Viking FK,?,out,Summer,,Eliteserien,2004,2004/2005,Norway,Eliteserien,Norway
1801,Fredrikstad FK,Bora Zivkovic,29.0,Centre-Back,FC Copenhagen,?,in,Summer,,Eliteserien,2004,2004/2005,Norway,Superligaen,Denmark
1802,Fredrikstad FK,Wade Barrett,28.0,Left-Back,Aarhus GF,?,in,Summer,,Eliteserien,2004,2004/2005,Norway,Superligaen,Denmark
1804,Fredrikstad FK,Jörgen Pettersen,23.0,Centre-Back,Stabæk Fotball,loan transfer,out,Summer,,Eliteserien,2004,2004/2005,Norway,Eliteserien,Norway
1820,Vålerenga Fotball,Jörgen Jalland,27.0,Defensive Midfield,Rubin Kazan,€500k,out,Winter,0.5,Eliteserien,2004,2004/2005,Norway,Premier Liga,Russia
1822,Vålerenga Fotball,Runar Normann,26.0,Left-Back,Tromsø IL,free transfer,out,Winter,0.0,Eliteserien,2004,2004/2005,Norway,Eliteserien,Norway
1825,Vålerenga Fotball,Jonas Krogstad,22.0,Centre-Forward,Moss FK,?,out,Winter,,Eliteserien,2004,2004/2005,Norway,Eliteserien,Norway
1839,Lyn 1896 FK,Yngvar Hakonsen,26.0,Left-Back,KAA Gent,free transfer,out,Winter,0.0,Eliteserien,2004,2004/2005,Norway,Juliper Pro League,Belgium
1847,Rosenborg BK,Alexander Ödegaard,24.0,Left Winger,Sogndal IL,€1.25m,in,Winter,1.25,Eliteserien,2004,2004/2005,Norway,Eliteserien,Norway
1848,Rosenborg BK,Miika Koppinen,26.0,Centre-Back,Tromsø IL,free transfer,in,Winter,0.0,Eliteserien,2004,2004/2005,Norway,Eliteserien,Norway
1849,Rosenborg BK,Bjørn Tore Kvarme,32.0,Centre-Back,SC Bastia,free transfer,in,Winter,0.0,Eliteserien,2004,2004/2005,Norway,Ligue 1,France
1851,Rosenborg BK,Christian Saether Moen,20.0,Centre-Forward,IK Start,"End of loanDec 31, 2004",in,Winter,,Eliteserien,2004,2004/2005,Norway,Eliteserien,Norway
1852,Rosenborg BK,Christer George,25.0,Right Winger,Aarhus GF,€135k,out,Winter,0.135,Eliteserien,2004,2004/2005,Norway,Superligaen,Denmark
1853,Rosenborg BK,Torjus Hansén,31.0,Right-Back,Odd Grenland,free transfer,out,Winter,0.0,Eliteserien,2004,2004/2005,Norway,Eliteserien,Norway
1856,Viking FK,Robert Mambo Mumba,26.0,Central Midfield,Örebro SK,free transfer,in,Winter,0.0,Eliteserien,2004,2004/2005,Norway,Allsvenskan,Sweden
1857,Viking FK,Ronny Deila,29.0,Centre-Back,Odd Grenland,free transfer,in,Winter,0.0,Eliteserien,2004,2004/2005,Norway,Eliteserien,Norway
1858,Viking FK,Erik Nevland,26.0,Centre-Forward,FC Groningen,free transfer,out,Winter,0.0,Eliteserien,2004,2004/2005,Norway,Eredivisie,Netherlands
1861,IK Start,Bard Borgersen,32.0,Centre-Back,Aalborg BK,free transfer,in,Winter,0.0,Eliteserien,2004,2004/2005,Norway,Superligaen,Denmark
1863,IK Start,Branimir Poljac,20.0,Right Winger,Stabæk Fotball,"End of loanDec 31, 2004",out,Winter,,Eliteserien,2004,2004/2005,Norway,Eliteserien,Norway
1865,Lillestrøm SK,Heinz Müller,26.0,Goalkeeper,Odd Grenland,free transfer,in,Winter,0.0,Eliteserien,2004,2004/2005,Norway,Eliteserien,Norway
1866,Lillestrøm SK,Anders Rambekk,28.0,Left-Back,Odd Grenland,free transfer,in,Winter,0.0,Eliteserien,2004,2004/2005,Norway,Eliteserien,Norway
1868,Lillestrøm SK,Magnus Myklebust,19.0,Centre-Forward,IL Hödd,?,in,Winter,,Eliteserien,2004,2004/2005,Norway,Eliteserien,Norway
1873,Lillestrøm SK,Mahmod Hejazi,20.0,Centre-Forward,AFC Eskilstuna,free transfer,out,Winter,0.0,Eliteserien,2004,2004/2005,Norway,Allsvenskan,Sweden
1874,FK Bodø/Glimt,Trond Ludvigsen,22.0,Right Winger,Hertha BSC,free transfer,in,Winter,0.0,Eliteserien,2004,2004/2005,Norway,1 Bundesliga,Germany
1876,FK Bodø/Glimt,Havard Sakariassen,28.0,Centre-Forward,Moss FK,?,in,Winter,,Eliteserien,2004,2004/2005,Norway,Eliteserien,Norway
1879,Molde FK,Stian Ohr,26.0,Right Winger,Stabæk Fotball,free transfer,in,Winter,0.0,Eliteserien,2004,2004/2005,Norway,Eliteserien,Norway
1881,Molde FK,Knut Lillebakk,26.0,Goalkeeper,IL Hödd,"End of loanDec 31, 2004",in,Winter,,Eliteserien,2004,2004/2005,Norway,Eliteserien,Norway
1894,Odd Grenland,Ronny Deila,29.0,Centre-Back,Viking FK,free transfer,out,Winter,0.0,Eliteserien,2004,2004/2005,Norway,Eliteserien,Norway
1905,SK Brann,Tommy Knarvik,25.0,Central Midfield,Bryne FK,"End of loanDec 31, 2004",in,Winter,,Eliteserien,2004,2004/2005,Norway,Eliteserien,Norway
1907,SK Brann,Tommy Knarvik,25.0,Central Midfield,Sogndal IL,?,out,Winter,,Eliteserien,2004,2004/2005,Norway,Eliteserien,Norway
1910,Tromsø IL,Janne Hietanen,26.0,Left-Back,UD Las Palmas,free transfer,in,Winter,0.0,Eliteserien,2004,2004/2005,Norway,Primera Division,Spain
1926,Fredrikstad FK,Martin Wiig,21.0,Centre-Forward,Odd Grenland,?,in,Winter,,Eliteserien,2004,2004/2005,Norway,Eliteserien,Norway
1941,Aalesunds FK,Nils Ottar Sandø,27.0,Attack,IL Hödd,free transfer,out,Winter,0.0,Eliteserien,2004,2004/2005,Norway,Eliteserien,Norway
1945,Aalesunds FK,Kristoffer Tollas,19.0,Central Midfield,IL Hödd,loan transfer,out,Winter,,Eliteserien,2004,2004/2005,Norway,Eliteserien,Norway
1947,Vålerenga Fotball,Magne Hoseth,24.0,Central Midfield,FC Copenhagen,free transfer,in,Summer,0.0,Eliteserien,2005,2005/2006,Norway,Superligaen,Denmark
1949,Vålerenga Fotball,Tommy Stenersen,28.0,Left Midfield,Stabæk Fotball,loan transfer,in,Summer,,Eliteserien,2005,2005/2006,Norway,Eliteserien,Norway
1955,Odd Grenland,Tommy Svindal Larsen,31.0,Defensive Midfield,1.FC Nuremberg,free transfer,in,Summer,0.0,Eliteserien,2005,2005/2006,Norway,1 Bundesliga,Germany
1958,Viking FK,Fredric Lundqvist,28.0,Right-Back,GIF Sundsvall,free transfer,in,Summer,0.0,Eliteserien,2005,2005/2006,Norway,Allsvenskan,Sweden
1959,Viking FK,Öyvind Svenning,25.0,Defence,GIF Sundsvall,free transfer,in,Summer,0.0,Eliteserien,2005,2005/2006,Norway,Allsvenskan,Sweden
1961,Viking FK,Allan Gaarde,30.0,Attacking Midfield,Aalborg BK,?,in,Summer,,Eliteserien,2005,2005/2006,Norway,Superligaen,Denmark
1963,Viking FK,Bjarte Lunde Aarsheim,30.0,Right Midfield,IK Start,free transfer,out,Summer,0.0,Eliteserien,2005,2005/2006,Norway,Eliteserien,Norway
1964,Viking FK,Hannes Sigurdsson,22.0,Centre-Forward,Stoke City,free transfer,out,Summer,0.0,Eliteserien,2005,2005/2006,Norway,Premier League,England
1968,Viking FK,André Danielsen,20.0,Defensive Midfield,Bryne FK,loan transfer,out,Summer,,Eliteserien,2005,2005/2006,Norway,Eliteserien,Norway
1978,Hamarkameratene,Knut Henry Haraldsen,28.0,Centre-Back,KVC Westerlo,free transfer,in,Summer,0.0,Eliteserien,2005,2005/2006,Norway,Juliper Pro League,Belgium
1979,Hamarkameratene,Jess Thorup,35.0,Centre-Forward,Esbjerg fB,?,in,Summer,,Eliteserien,2005,2005/2006,Norway,Superligaen,Denmark
1993,Fredrikstad FK,Roger Risholt,26.0,Central Midfield,Aarhus GF,?,out,Summer,,Eliteserien,2005,2005/2006,Norway,Superligaen,Denmark
2000,Tromsø IL,Joachim Walltin,31.0,Defensive Midfield,Moss FK,free transfer,in,Summer,0.0,Eliteserien,2005,2005/2006,Norway,Eliteserien,Norway
2006,Tromsø IL,Janne Hietanen,27.0,Left-Back,Córdoba CF,?,out,Summer,,Eliteserien,2005,2005/2006,Norway,Primera Division,Spain
2017,SK Brann,Martin Andresen,28.0,Central Midfield,Stabæk Fotball,€2.00m,in,Summer,2.0,Eliteserien,2005,2005/2006,Norway,Eliteserien,Norway
2032,Lillestrøm SK,Björn Helge Riise,22.0,Right Midfield,FC Brüssel,free transfer,in,Summer,0.0,Eliteserien,2005,2005/2006,Norway,Juliper Pro League,Belgium
2034,Lillestrøm SK,Andreas Haddad,23.0,Centre-Forward,Assyriska FF,loan transfer,in,Summer,,Eliteserien,2005,2005/2006,Norway,Allsvenskan,Sweden
2037,IK Start,Bjarte Lunde Aarsheim,30.0,Right Midfield,Viking FK,free transfer,in,Summer,0.0,Eliteserien,2005,2005/2006,Norway,Eliteserien,Norway
2038,IK Start,Todi Jónsson,33.0,Centre-Forward,FC Copenhagen,free transfer,in,Summer,0.0,Eliteserien,2005,2005/2006,Norway,Superligaen,Denmark
2039,IK Start,Kenneth Höie,25.0,Goalkeeper,Sogndal IL,free transfer,in,Summer,0.0,Eliteserien,2005,2005/2006,Norway,Eliteserien,Norway
2045,IK Start,Jesper Mathisen,18.0,Centre-Back,Bryne FK,loan transfer,out,Summer,,Eliteserien,2005,2005/2006,Norway,Eliteserien,Norway
2048,Sandefjord Fotball,Jakob Augustsson,24.0,Centre-Back,Helsingborgs IF,loan transfer,in,Summer,,Eliteserien,2005,2005/2006,Norway,Allsvenskan,Sweden
2050,Vålerenga Fotball,Allan Jepsen,28.0,Left Midfield,Aalborg BK,€340k,in,Winter,0.34,Eliteserien,2005,2005/2006,Norway,Superligaen,Denmark
2059,Vålerenga Fotball,Tommy Edvardsen,21.0,Right-Back,Moss FK,"End of loanDec 31, 2005",in,Winter,,Eliteserien,2005,2005/2006,Norway,Eliteserien,Norway
2062,Vålerenga Fotball,Tommy Edvardsen,21.0,Right-Back,Moss FK,free transfer,out,Winter,0.0,Eliteserien,2005,2005/2006,Norway,Eliteserien,Norway
2064,Vålerenga Fotball,David Hanssen,29.0,Left Winger,IK Start,?,out,Winter,,Eliteserien,2005,2005/2006,Norway,Eliteserien,Norway
2066,Vålerenga Fotball,Tommy Stenersen,29.0,Left Midfield,Stabæk Fotball,"End of loanDec 31, 2005",out,Winter,,Eliteserien,2005,2005/2006,Norway,Eliteserien,Norway
2068,Viking FK,Peter Abelsson,28.0,Centre-Back,Malmö FF,?,in,Winter,,Eliteserien,2005,2005/2006,Norway,Allsvenskan,Sweden
2070,Viking FK,André Danielsen,20.0,Defensive Midfield,Bryne FK,"End of loanDec 31, 2005",in,Winter,,Eliteserien,2005,2005/2006,Norway,Eliteserien,Norway
2074,Viking FK,Peter Kopteff,26.0,Left Winger,Stoke City,free transfer,out,Winter,0.0,Eliteserien,2005,2005/2006,Norway,Premier League,England
2075,Viking FK,Brede Hangeland,24.0,Centre-Back,FC Copenhagen,?,out,Winter,,Eliteserien,2005,2005/2006,Norway,Superligaen,Denmark
2078,Viking FK,Allan Borgvardt,25.0,Centre-Forward,Bryne FK,?,out,Winter,,Eliteserien,2005,2005/2006,Norway,Eliteserien,Norway
2090,Odd Grenland,Sebastian Henriksson,31.0,Centre-Forward,Örebro SK,free transfer,out,Winter,0.0,Eliteserien,2005,2005/2006,Norway,Allsvenskan,Sweden
2093,Odd Grenland,Erik Holtan,36.0,Goalkeeper,Moss FK,?,out,Winter,,Eliteserien,2005,2005/2006,Norway,Eliteserien,Norway
2094,Odd Grenland,Christian Flindt Bjerg,31.0,Central Midfield,Viborg FF,?,out,Winter,,Eliteserien,2005,2005/2006,Norway,Superligaen,Denmark
2100,Lyn 1896 FK,Espen Hoff,24.0,Right Winger,Odd Grenland,?,in,Winter,,Eliteserien,2005,2005/2006,Norway,Eliteserien,Norway
2111,Rosenborg BK,Karim Essediri,26.0,Right-Back,Tromsø IL,€500k,in,Winter,0.5,Eliteserien,2005,2005/2006,Norway,Eliteserien,Norway
2113,Rosenborg BK,Lars Hirschfeld,27.0,Goalkeeper,Tromsø IL,free transfer,in,Winter,0.0,Eliteserien,2005,2005/2006,Norway,Eliteserien,Norway
2119,Rosenborg BK,Alexander Ödegaard,25.0,Left Winger,Viking FK,€750k,out,Winter,0.75,Eliteserien,2005,2005/2006,Norway,Eliteserien,Norway
2120,Rosenborg BK,Alejandro Lago,26.0,Centre-Back,IFK Göteborg,Loan fee:€75k,out,Winter,0.075,Eliteserien,2005,2005/2006,Norway,Allsvenskan,Sweden
2121,Rosenborg BK,Fredrik Winsnes,30.0,Central Midfield,Aalborg BK,free transfer,out,Winter,0.0,Eliteserien,2005,2005/2006,Norway,Superligaen,Denmark
2132,IK Start,Jesper Mathisen,18.0,Centre-Back,Bryne FK,"End of loanDec 31, 2005",in,Winter,,Eliteserien,2005,2005/2006,Norway,Eliteserien,Norway
2137,Lillestrøm SK,Olivier Occéan,24.0,Centre-Forward,Odd Grenland,€1.00m,in,Winter,1.0,Eliteserien,2005,2005/2006,Norway,Eliteserien,Norway
2140,Lillestrøm SK,Andreas Haddad,23.0,Centre-Forward,Assyriska FF,free transfer,in,Winter,0.0,Eliteserien,2005,2005/2006,Norway,Allsvenskan,Sweden
2151,Lillestrøm SK,Andreas Haddad,23.0,Centre-Forward,Assyriska FF,"End of loanDec 31, 2005",out,Winter,,Eliteserien,2005,2005/2006,Norway,Allsvenskan,Sweden
2152,Molde FK,Sandro Grande,28.0,Defensive Midfield,Viking FK,€65k,in,Winter,0.065,Eliteserien,2005,2005/2006,Norway,Eliteserien,Norway
2157,Molde FK,Magnus Kihlberg,32.0,Defensive Midfield,IFK Göteborg,free transfer,out,Winter,0.0,Eliteserien,2005,2005/2006,Norway,Allsvenskan,Sweden
2159,SK Brann,Kristian Ystaas,23.0,Centre-Forward,Sogndal IL,free transfer,in,Winter,0.0,Eliteserien,2005,2005/2006,Norway,Eliteserien,Norway
2166,Stabæk Fotball,Jens Waltorp,21.0,Goalkeeper,Aalborg BK,?,in,Winter,,Eliteserien,2005,2005/2006,Norway,Superligaen,Denmark
2197,Fredrikstad FK,Jörgen Pettersen,24.0,Centre-Back,Stabæk Fotball,"End of loanDec 31, 2005",in,Winter,,Eliteserien,2005,2005/2006,Norway,Eliteserien,Norway
2211,Hamarkameratene,Roman Kienast,21.0,Centre-Forward,Rapid Vienna,free transfer,in,Winter,0.0,Eliteserien,2005,2005/2006,Norway,Bundesliga,Austria
2212,Hamarkameratene,Tommy Ören,25.0,Left Winger,Sogndal IL,?,in,Winter,,Eliteserien,2005,2005/2006,Norway,Eliteserien,Norway
2219,Hamarkameratene,Jess Thorup,35.0,Centre-Forward,Esbjerg fB,?,out,Winter,,Eliteserien,2005,2005/2006,Norway,Superligaen,Denmark
2225,Sandefjord Fotball,Ole Tobiasen,30.0,Centre-Back,FC Copenhagen,€500k,in,Winter,0.5,Eliteserien,2005,2005/2006,Norway,Superligaen,Denmark
2234,Sandefjord Fotball,Tommy Knarvik,26.0,Central Midfield,Sogndal IL,?,in,Winter,,Eliteserien,2005,2005/2006,Norway,Eliteserien,Norway
2240,Sandefjord Fotball,Geir Ludvig Fevang,25.0,Attacking Midfield,IK Start,?,out,Winter,,Eliteserien,2005,2005/2006,Norway,Eliteserien,Norway
2245,Sandefjord Fotball,Jakob Augustsson,25.0,Centre-Back,Helsingborgs IF,"End of loanDec 1, 2005",out,Winter,,Eliteserien,2005,2005/2006,Norway,Allsvenskan,Sweden
2254,Vålerenga Fotball,Jörgen Horn,19.0,Centre-Back,Moss FK,loan transfer,out,Summer,,Eliteserien,2006,2006/2007,Norway,Eliteserien,Norway
2255,Lyn 1896 FK,Christian Brink,23.0,Centre-Back,Sogndal IL,€500k,in,Summer,0.5,Eliteserien,2006,2006/2007,Norway,Eliteserien,Norway
2257,Lyn 1896 FK,Rasmus Daugaard,29.0,Right-Back,FC Midtjylland,?,in,Summer,,Eliteserien,2006,2006/2007,Norway,Superligaen,Denmark
2262,Lyn 1896 FK,Kristian Flittie Onstad,22.0,Centre-Back,Esbjerg fB,?,out,Summer,,Eliteserien,2006,2006/2007,Norway,Superligaen,Denmark
2267,Rosenborg BK,Frode Johnsen,32.0,Centre-Forward,Nagoya Grampus,€750k,out,Summer,0.75,Eliteserien,2006,2006/2007,Norway,J1 League,Japan
2268,Rosenborg BK,Robbie Russell,26.0,Right-Back,Viborg FF,€550k,out,Summer,0.55,Eliteserien,2006,2006/2007,Norway,Superligaen,Denmark
2272,Viking FK,Peter Ijeh,29.0,Centre-Forward,FC Copenhagen,€900k,in,Summer,0.9,Eliteserien,2006,2006/2007,Norway,Superligaen,Denmark
2275,Viking FK,Mattias Asper,32.0,Goalkeeper,Malmö FF,€125k,in,Summer,0.125,Eliteserien,2006,2006/2007,Norway,Allsvenskan,Sweden
2280,Viking FK,Anthony Basso,26.0,Goalkeeper,AJ Auxerre,free transfer,out,Summer,0.0,Eliteserien,2006,2006/2007,Norway,Ligue 1,France
2286,Lillestrøm SK,Dan Anton Johansen,26.0,Right-Back,Bröndby IF,free transfer,in,Summer,0.0,Eliteserien,2006,2006/2007,Norway,Superligaen,Denmark
2288,Lillestrøm SK,Christoffer Andersson,27.0,Right-Back,Hannover 96,€200k,out,Summer,0.2,Eliteserien,2006,2006/2007,Norway,1 Bundesliga,Germany
2290,Lillestrøm SK,Andreas Haddad,24.0,Centre-Forward,Assyriska FF,?,out,Summer,,Eliteserien,2006,2006/2007,Norway,Allsvenskan,Sweden
2293,Odd Grenland,Ali Gerba,24.0,Centre-Forward,IFK Göteborg,Loan fee:€125k,in,Summer,0.125,Eliteserien,2006,2006/2007,Norway,Allsvenskan,Sweden
2294,Odd Grenland,Espen Isaksen,27.0,Goalkeeper,Stabæk Fotball,?,in,Summer,,Eliteserien,2006,2006/2007,Norway,Eliteserien,Norway
2296,Odd Grenland,Jacob Sörensen,23.0,Right Winger,Aalborg BK,?,in,Summer,,Eliteserien,2006,2006/2007,Norway,Superligaen,Denmark
2298,Odd Grenland,Somen Tchoyi,23.0,Attacking Midfield,Stabæk Fotball,€225k,out,Summer,0.225,Eliteserien,2006,2006/2007,Norway,Eliteserien,Norway
2307,SK Brann,Björn Dahl,28.0,Right-Back,Viking FK,?,in,Summer,,Eliteserien,2006,2006/2007,Norway,Eliteserien,Norway
2310,SK Brann,Ragnvald Soma,26.0,Centre-Back,Viking FK,€570k,out,Summer,0.57,Eliteserien,2006,2006/2007,Norway,Eliteserien,Norway
2312,SK Brann,Fredrik Klock,24.0,Centre-Back,IL Hödd,?,out,Summer,,Eliteserien,2006,2006/2007,Norway,Eliteserien,Norway
2317,Stabæk Fotball,Somen Tchoyi,23.0,Attacking Midfield,Odd Grenland,€225k,in,Summer,0.225,Eliteserien,2006,2006/2007,Norway,Eliteserien,Norway
2321,Stabæk Fotball,Espen Isaksen,27.0,Goalkeeper,Odd Grenland,?,out,Summer,,Eliteserien,2006,2006/2007,Norway,Eliteserien,Norway
2324,Tromsø IL,Sigurd Rushfeldt,33.0,Centre-Forward,Austria Vienna,free transfer,in,Summer,0.0,Eliteserien,2006,2006/2007,Norway,Bundesliga,Austria
2325,Tromsø IL,Yngvar Hakonsen,28.0,Left-Back,KAA Gent,?,in,Summer,,Eliteserien,2006,2006/2007,Norway,Juliper Pro League,Belgium
2335,Strømsgodset IF,Christer George,26.0,Right Winger,Aarhus GF,€300k,in,Summer,0.3,Eliteserien,2006,2006/2007,Norway,Superligaen,Denmark
2337,Strømsgodset IF,Trygve Åse Lunde,20.0,Midfield,Viking FK,?,in,Summer,,Eliteserien,2006,2006/2007,Norway,Eliteserien,Norway
2339,Strømsgodset IF,Ousman Nyan,30.0,Central Midfield,Sogndal IL,?,in,Summer,,Eliteserien,2006,2006/2007,Norway,Eliteserien,Norway
2344,Fredrikstad FK,Miikka Multaharju,28.0,Right Midfield,Denizlispor,free transfer,in,Summer,0.0,Eliteserien,2006,2006/2007,Norway,Super Lig,Turkey
2346,Fredrikstad FK,Anders Stadheim,26.0,Central Midfield,Sogndal IL,?,in,Summer,,Eliteserien,2006,2006/2007,Norway,Eliteserien,Norway
2347,Fredrikstad FK,Tamás Szekeres,33.0,Centre-Back,Tromsø IL,?,in,Summer,,Eliteserien,2006,2006/2007,Norway,Eliteserien,Norway
2360,Aalesunds FK,Christian Negouai,28.0,Defensive Midfield,Standard Liège,free transfer,in,Summer,0.0,Eliteserien,2006,2006/2007,Norway,Juliper Pro League,Belgium
2363,Aalesunds FK,Christian Steen,28.0,Centre-Back,Tromsø IL,"End of loanJun 30, 2006",in,Summer,,Eliteserien,2006,2006/2007,Norway,Eliteserien,Norway
