,club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_from_name,year,season,country_from_name,league_to_name,country_to_name
0,Toros Neza FC,Rodrigo Ruiz,24.0,Second Striker,Puebla FC,?,in,Summer,,Liga Mx Apertura,1996,1996/1997,Mexico,Liga Mx Apertura,Mexico
2,Toros Neza FC,Carlos Germán Arangio,20.0,Centre-Forward,Racing Club,?,in,Summer,,Liga Mx Apertura,1996,1996/1997,Mexico,Superliga,Argentina
7,Toros Neza FC,Martín Vilallonga,25.0,Attack,Racing Club,?,out,Summer,,Liga Mx Apertura,1996,1996/1997,Mexico,Superliga,Argentina
9,CF Atlante,Martín Ubaldi,26.0,Midfield,Tigres UANL,?,in,Summer,,Liga Mx Apertura,1996,1996/1997,Mexico,Liga Mx Apertura,Mexico
18,CF Atlante,Tiba,25.0,Midfield,Atlético Celaya,?,in,Summer,,Liga Mx Apertura,1996,1996/1997,Mexico,Liga Mx Apertura,Mexico
23,CF Atlante,Francisco Cruz,30.0,Defensive Midfield,Tigres UANL,?,out,Summer,,Liga Mx Apertura,1996,1996/1997,Mexico,Liga Mx Apertura,Mexico
27,Puebla FC,Sergio Almaguer,27.0,Centre-Back,Tigres UANL,?,in,Summer,,Liga Mx Apertura,1996,1996/1997,Mexico,Liga Mx Apertura,Mexico
30,Puebla FC,Carlos Muñoz,34.0,Attack,Real Oviedo,?,in,Summer,,Liga Mx Apertura,1996,1996/1997,Mexico,Primera Division,Spain
35,Puebla FC,Daniel Guzmán,31.0,Centre-Forward,San Jose Clash,?,out,Summer,,Liga Mx Apertura,1996,1996/1997,Mexico,Major League Soccer,United States of America
42,Tiburones Rojos de Veracruz,Iván Valenciano,24.0,Centre-Forward,Junior FC,?,in,Summer,,Liga Mx Apertura,1996,1996/1997,Mexico,Liga Dimayor I,Colombia
48,Tiburones Rojos de Veracruz,Carlos Barra,27.0,Midfield,CD Cruz Azul,?,out,Summer,,Liga Mx Apertura,1996,1996/1997,Mexico,Liga Mx Apertura,Mexico
54,Tiburones Rojos de Veracruz,Isaac Ayipei,,Attack,Rubin Kazan,?,out,Summer,,Liga Mx Apertura,1996,1996/1997,Mexico,Premier Liga,Russia
58,CD Cruz Azul,Jorge Santillana,27.0,Attack,UNAM Pumas,?,in,Summer,,Liga Mx Apertura,1996,1996/1997,Mexico,Liga Mx Apertura,Mexico
63,CD Cruz Azul,Luis Soto,25.0,Midfield,Atlético Celaya,?,out,Summer,,Liga Mx Apertura,1996,1996/1997,Mexico,Liga Mx Apertura,Mexico
68,CF América,Hugo Pineda,34.0,Goalkeeper,Atlético Celaya,?,in,Summer,,Liga Mx Apertura,1996,1996/1997,Mexico,Liga Mx Apertura,Mexico
72,CF América,Adrián Chávez,34.0,Goalkeeper,Atlético Celaya,?,out,Summer,,Liga Mx Apertura,1996,1996/1997,Mexico,Liga Mx Apertura,Mexico
76,CF América,Joaquín Hernández,25.0,Defence,Puebla FC,?,out,Summer,,Liga Mx Apertura,1996,1996/1997,Mexico,Liga Mx Apertura,Mexico
78,Club Necaxa,Mario Ordiales,28.0,Midfield,Santos Laguna,?,in,Summer,,Liga Mx Apertura,1996,1996/1997,Mexico,Liga Mx Apertura,Mexico
79,Club Necaxa,Juan Ramón Jara,25.0,Left-Back,CA Colon,?,in,Summer,,Liga Mx Apertura,1996,1996/1997,Mexico,Superliga,Argentina
81,Club Necaxa,Roberto Ruiz Esparza,31.0,Defence,Tigres UANL,?,in,Summer,,Liga Mx Apertura,1996,1996/1997,Mexico,Liga Mx Apertura,Mexico
83,Club Necaxa,Uwe Wolf,28.0,Centre-Back,Puebla FC,?,out,Summer,,Liga Mx Apertura,1996,1996/1997,Mexico,Liga Mx Apertura,Mexico
109,CF Pachuca,Isidoro García,35.0,Attack,Puebla FC,?,in,Summer,,Liga Mx Apertura,1996,1996/1997,Mexico,Liga Mx Apertura,Mexico
116,Deportivo Guadalajara,Misael Espinosa,31.0,Midfield,San Jose Clash,"End of loanOct 25, 1996",in,Summer,,Liga Mx Apertura,1996,1996/1997,Mexico,Major League Soccer,United States of America
118,Deportivo Guadalajara,Daniel Guzmán,30.0,Centre-Forward,Puebla FC,?,out,Summer,,Liga Mx Apertura,1996,1996/1997,Mexico,Liga Mx Apertura,Mexico
120,Deportivo Guadalajara,Alberto García,31.0,Midfield,Santos Laguna,?,out,Summer,,Liga Mx Apertura,1996,1996/1997,Mexico,Liga Mx Apertura,Mexico
121,Deportivo Guadalajara,Carlos López,26.0,Defence,Atlético Celaya,?,out,Summer,,Liga Mx Apertura,1996,1996/1997,Mexico,Liga Mx Apertura,Mexico
126,UNAM Pumas,Jorge Santillana,27.0,Attack,CD Cruz Azul,?,out,Summer,,Liga Mx Apertura,1996,1996/1997,Mexico,Liga Mx Apertura,Mexico
133,Atlas Guadalajara,Jared Borgetti,22.0,Centre-Forward,Santos Laguna,?,out,Summer,,Liga Mx Apertura,1996,1996/1997,Mexico,Liga Mx Apertura,Mexico
139,Deportivo Toluca,Antonio Taboada,28.0,Midfield,CD Cruz Azul,?,in,Summer,,Liga Mx Apertura,1996,1996/1997,Mexico,Liga Mx Apertura,Mexico
142,Deportivo Toluca,Víctor Ruiz,27.0,Midfield,CD Cruz Azul,?,in,Summer,,Liga Mx Apertura,1996,1996/1997,Mexico,Liga Mx Apertura,Mexico
143,Deportivo Toluca,David Rangel,26.0,Midfield,CD Cruz Azul,?,in,Summer,,Liga Mx Apertura,1996,1996/1997,Mexico,Liga Mx Apertura,Mexico
147,Deportivo Toluca,Alberto Marizcal,32.0,Attack,Santos Laguna,?,out,Summer,,Liga Mx Apertura,1996,1996/1997,Mexico,Liga Mx Apertura,Mexico
149,Deportivo Toluca,Abdul Conteh,25.0,Attack,Tigres UANL,?,out,Summer,,Liga Mx Apertura,1996,1996/1997,Mexico,Liga Mx Apertura,Mexico
154,CF Monterrey,Miguel Ramírez,26.0,Centre-Back,Real Sociedad,?,in,Summer,,Liga Mx Apertura,1996,1996/1997,Mexico,Primera Division,Spain
156,CF Monterrey,Octavio Mora,30.0,Attack,CD Cruz Azul,?,in,Summer,,Liga Mx Apertura,1996,1996/1997,Mexico,Liga Mx Apertura,Mexico
160,CF Monterrey,José Noriega,26.0,Midfield,CD Cruz Azul,?,out,Summer,,Liga Mx Apertura,1996,1996/1997,Mexico,Liga Mx Apertura,Mexico
161,CF Monterrey,Abraham Nava,32.0,Centre-Back,UNAM Pumas,?,out,Summer,,Liga Mx Apertura,1996,1996/1997,Mexico,Liga Mx Apertura,Mexico
167,Tecos de la UAG,Carlos Briones,27.0,Goalkeeper,CD Cruz Azul,?,out,Summer,,Liga Mx Apertura,1996,1996/1997,Mexico,Liga Mx Apertura,Mexico
170,Santos Laguna,Cristian Montecinos,25.0,Centre-Forward,Junior FC,?,in,Summer,,Liga Mx Apertura,1996,1996/1997,Mexico,Liga Dimayor I,Colombia
172,Santos Laguna,Antonio González,30.0,Defence,Atlético Celaya,?,in,Summer,,Liga Mx Apertura,1996,1996/1997,Mexico,Liga Mx Apertura,Mexico
178,Atlético Celaya,Michel,33.0,Right Midfield,Real Madrid,?,in,Summer,,Liga Mx Apertura,1996,1996/1997,Mexico,Primera Division,Spain
179,Atlético Celaya,Luis Soto,25.0,Midfield,CD Cruz Azul,?,in,Summer,,Liga Mx Apertura,1996,1996/1997,Mexico,Liga Mx Apertura,Mexico
183,Atlético Celaya,Antonio González,30.0,Defence,Santos Laguna,?,out,Summer,,Liga Mx Apertura,1996,1996/1997,Mexico,Liga Mx Apertura,Mexico
187,Tiburones Rojos de Veracruz,Alexis Mendoza,35.0,Centre-Back,Junior FC,?,in,Winter,,Liga Mx Apertura,1996,1996/1997,Mexico,Liga Dimayor I,Colombia
191,Tiburones Rojos de Veracruz,Alberto Durán,31.0,Attack,Tigres UANL,?,out,Winter,,Liga Mx Apertura,1996,1996/1997,Mexico,Liga Mx Apertura,Mexico
193,Tiburones Rojos de Veracruz,Jorjão,26.0,Defence,Deportes Tolima,?,out,Winter,,Liga Mx Apertura,1996,1996/1997,Mexico,Liga Dimayor I,Colombia
206,Puebla FC,José Manuel de la Torre,31.0,Attacking Midfield,Tigres UANL,?,in,Winter,,Liga Mx Apertura,1996,1996/1997,Mexico,Liga Mx Apertura,Mexico
212,CD Cruz Azul,Youssouf Fofana,30.0,Left Winger,Al-Nassr FC,?,in,Winter,,Liga Mx Apertura,1996,1996/1997,Mexico,Saudi Professional League,Saudi Arabia
213,CD Cruz Azul,José Herrera,31.0,Right-Back,Atalanta BC,?,in,Winter,,Liga Mx Apertura,1996,1996/1997,Mexico,Serie A,Italy
221,CF América,Goran Milojevic,32.0,Midfield,CP Mérida,?,in,Winter,,Liga Mx Apertura,1996,1996/1997,Mexico,Primera Division,Spain
226,CF América,Francisco Uribe,30.0,Attack,Tigres UANL,?,out,Winter,,Liga Mx Apertura,1996,1996/1997,Mexico,Liga Mx Apertura,Mexico
228,CF América,Raúl Gordillo,22.0,Central Midfield,CA Colon,loan transfer,out,Winter,,Liga Mx Apertura,1996,1996/1997,Mexico,Superliga,Argentina
236,Club León FC,Amara Simba,35.0,Centre-Forward,LOSC Lille,?,in,Winter,,Liga Mx Apertura,1996,1996/1997,Mexico,Ligue 1,France
237,Club León FC,Cristian Colusso,19.0,Attack,Sevilla FC,?,in,Winter,,Liga Mx Apertura,1996,1996/1997,Mexico,Primera Division,Spain
253,Club Atlético Morelia,Arnold Cruz,26.0,Defence,D.C. United,?,out,Winter,,Liga Mx Apertura,1996,1996/1997,Mexico,Major League Soccer,United States of America
259,Deportivo Toluca,Édgar García de Dios,19.0,Attacking Midfield,FC Linz,?,in,Winter,,Liga Mx Apertura,1996,1996/1997,Mexico,Bundesliga,Austria
294,Atlético Celaya,José Hernández,28.0,Midfield,Puebla FC,?,in,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
296,Atlético Celaya,Amador Suárez,28.0,Midfield,CD Cruz Azul,?,in,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
304,Atlético Celaya,Rafa Paz,31.0,Right Midfield,Sevilla FC,?,in,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Primera Division,Spain
310,Atlético Celaya,Víctor Díaz Leal,28.0,Defence,CD Cruz Azul,?,out,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
317,Club León FC,Carlos López,27.0,Defence,Atlético Celaya,?,in,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
322,Club León FC,Alberto García,32.0,Midfield,Santos Laguna,?,in,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
327,Club León FC,Adrián Chávez,35.0,Goalkeeper,Atlético Celaya,?,in,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
334,Club León FC,Rodolfo Navarro,22.0,Midfield,Tigres UANL,?,out,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
346,Tiburones Rojos de Veracruz,Antonio González,31.0,Defence,Santos Laguna,?,in,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
349,Tiburones Rojos de Veracruz,Silvio Rudman,28.0,Centre-Forward,Columbus Crew,?,in,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Major League Soccer,United States of America
350,Tiburones Rojos de Veracruz,Francisco Uribe,31.0,Attack,Tigres UANL,?,in,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
359,Tiburones Rojos de Veracruz,Filiberto Fulgencio,24.0,Midfield,Atlético Celaya,?,out,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
361,Tiburones Rojos de Veracruz,Francisco Uribe,32.0,Attack,San Jose Clash,?,out,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Major League Soccer,United States of America
367,Tiburones Rojos de Veracruz,Alexis Mendoza,35.0,Centre-Back,Junior FC,-,out,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Dimayor I,Colombia
376,Puebla FC,Paquete Higuera,32.0,Second Striker,Real Zaragoza,?,in,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Primera Division,Spain
377,Puebla FC,Miguel Pardeza,32.0,Second Striker,Real Zaragoza,?,in,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Primera Division,Spain
379,Puebla FC,José Hernández,28.0,Midfield,Atlético Celaya,?,out,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
384,Puebla FC,Joaquín Velázquez,21.0,Centre-Back,Santos Laguna,?,out,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
389,CF Atlante,Gilberto Jiménez,24.0,Defence,Puebla FC,?,in,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
393,CF Atlante,Guillermo Cantú,29.0,Midfield,Atlético Celaya,?,out,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
397,CF Atlante,Eduardo Medina,24.0,Midfield,Puebla FC,?,out,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
400,CF Atlante,Manuel Sol,23.0,Central Midfield,Puebla FC,?,out,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
428,CF Monterrey,Rafael Gutiérrez,29.0,Defence,Atlético Celaya,?,out,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
433,CF Monterrey,Luis Salvador,29.0,Centre-Forward,Atlético Celaya,?,out,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
436,CD Cruz Azul,Héctor Adomaitis,27.0,Attacking Midfield,Santos Laguna,?,in,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
437,CD Cruz Azul,Víctor Díaz Leal,28.0,Defence,Atlético Celaya,?,in,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
443,CD Cruz Azul,Benjamín Galindo,36.0,Attacking Midfield,Santos Laguna,?,in,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
444,CD Cruz Azul,Carlos Netto,26.0,Attacking Midfield,Racing Club,?,in,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Superliga,Argentina
447,CD Cruz Azul,Amador Suárez,28.0,Midfield,Atlético Celaya,?,out,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
448,CD Cruz Azul,Sergio Verdirame,26.0,Midfield,Santos Laguna,?,out,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
449,CD Cruz Azul,Jorge Santillana,28.0,Attack,Tigres UANL,?,out,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
451,CD Cruz Azul,José Noriega,27.0,Midfield,Santos Laguna,?,out,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
455,Tigres UANL,Emil Kostadinov,29.0,Right Winger,Fenerbahce,free transfer,in,Summer,0.0,Liga Mx Apertura,1997,1997/1998,Mexico,Super Lig,Turkey
457,Tigres UANL,Jorge Santillana,28.0,Attack,CD Cruz Azul,?,in,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
475,Club Atlético Morelia,Daniel Deeke,23.0,Midfield,Santos Laguna,?,in,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
477,Club Atlético Morelia,Armando Cabrera,29.0,Defence,Atlético Celaya,?,in,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
481,Club Atlético Morelia,Rafael Bautista Arenas,31.0,Defence,Atlético Celaya,?,out,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
489,Toros Neza FC,José Rubio,31.0,Defence,Santos Laguna,?,in,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
495,Toros Neza FC,Carlos Reinoso,26.0,Midfield,Puebla FC,?,out,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
514,Santos Laguna,Sergio Verdirame,26.0,Midfield,CD Cruz Azul,?,in,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
515,Santos Laguna,Joaquín Velázquez,21.0,Centre-Back,Puebla FC,?,in,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
517,Santos Laguna,José Noriega,27.0,Midfield,CD Cruz Azul,?,in,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
526,Santos Laguna,Héctor Adomaitis,27.0,Attacking Midfield,CD Cruz Azul,?,out,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
527,Santos Laguna,Benjamín Galindo,36.0,Attacking Midfield,CD Cruz Azul,?,out,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
531,Club Necaxa,José Manuel de la Torre,31.0,Attacking Midfield,Puebla FC,?,in,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
532,Club Necaxa,Wagner de Souza,25.0,Defence,Santos Laguna,?,in,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
535,Club Necaxa,Sergio Almaguer,28.0,Centre-Back,Puebla FC,?,in,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
544,Club Necaxa,Felipe del Ángel,28.0,Attack,Puebla FC,?,out,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
547,Club Necaxa,Jaime Hernández,24.0,Defence,Santos Laguna,?,out,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
548,Club Necaxa,Jesús Córdova,29.0,Defence,Puebla FC,?,out,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
549,Club Necaxa,Nicolás Navarro,33.0,Goalkeeper,CD Cruz Azul,?,out,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
550,Club Necaxa,Roberto Ruiz Esparza,32.0,Defence,Atlético Celaya,?,out,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
555,Tecos de la UAG,Carlos Briones,28.0,Goalkeeper,CD Cruz Azul,?,in,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
560,Tecos de la UAG,Carlos Hernández,29.0,Attack,Atlético Celaya,?,in,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
564,Tecos de la UAG,Julio César Yegros,26.0,Left Winger,CD Cruz Azul,?,out,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
568,Tecos de la UAG,Juan Parra,25.0,Attack,Atlético Celaya,?,out,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
569,Tecos de la UAG,Ángel Monares,23.0,Defence,Puebla FC,?,out,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
573,Atlas Guadalajara,Isaac Mizrahi,29.0,Goalkeeper,UNAM Pumas,?,in,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
576,Atlas Guadalajara,Daniel Guzmán,31.0,Centre-Forward,San Jose Clash,?,in,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Major League Soccer,United States of America
579,Atlas Guadalajara,Pedro Duana,30.0,Midfield,Santos Laguna,?,out,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
603,CF América,Francisco Sánchez,24.0,Defence,Tigres UANL,?,out,Summer,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
609,Atlético Celaya,Julio César Pinheiro,21.0,Left Midfield,CD Logroñés,?,out,Winter,,Liga Mx Apertura,1997,1997/1998,Mexico,Primera Division,Spain
627,Tiburones Rojos de Veracruz,Silvio Rudman,28.0,Centre-Forward,Elche CF,?,out,Winter,,Liga Mx Apertura,1997,1997/1998,Mexico,Primera Division,Spain
632,Puebla FC,Alberto Ramírez,29.0,Centre-Forward,Xerez CD,?,out,Winter,,Liga Mx Apertura,1997,1997/1998,Mexico,Primera Division,Spain
639,CF Atlante,Ignacio Ambriz,32.0,Centre-Back,Puebla FC,?,out,Winter,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
642,Deportivo Toluca,Rafael García,23.0,Defensive Midfield,UNAM Pumas,?,in,Winter,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
649,CF Monterrey,Edgardo Simovic,22.0,Centre-Forward,Liverpool FC,?,in,Winter,,Liga Mx Apertura,1997,1997/1998,Mexico,Premier League,England
664,CD Cruz Azul,Rubén Capria,27.0,Attacking Midfield,Racing Club,loan transfer,in,Winter,,Liga Mx Apertura,1997,1997/1998,Mexico,Superliga,Argentina
669,CD Cruz Azul,Jorge Campos,31.0,Goalkeeper,UNAM Pumas,?,out,Winter,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
687,Deportivo Guadalajara,Juan Parra,25.0,Attack,Atlético Celaya,?,in,Winter,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
694,Club Atlético Morelia,Marco Antonio Figueroa,35.0,Centre-Forward,Atlético Celaya,?,out,Winter,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
699,Toros Neza FC,Abraham Nava,33.0,Centre-Back,UNAM Pumas,?,in,Winter,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
705,UNAM Pumas,Jorge Campos,31.0,Goalkeeper,CD Cruz Azul,?,in,Winter,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
726,Tecos de la UAG,Marco Garcés,25.0,Midfield,CD Cruz Azul,?,in,Winter,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
733,Tecos de la UAG,Joseph Marie Tchango,19.0,Midfield,Liverpool FC,?,out,Winter,,Liga Mx Apertura,1997,1997/1998,Mexico,Premier League,England
753,CF América,Andrés Silva,27.0,Defence,Querétaro FC,?,out,Winter,,Liga Mx Apertura,1997,1997/1998,Mexico,Liga Mx Apertura,Mexico
755,Atlético Celaya,Jorge Santillana,29.0,Attack,Tigres UANL,?,in,Summer,,Liga Mx Apertura,1998,1998/1999,Mexico,Liga Mx Apertura,Mexico
757,Atlético Celaya,Rodolfo Navarro,23.0,Midfield,Tigres UANL,?,in,Summer,,Liga Mx Apertura,1998,1998/1999,Mexico,Liga Mx Apertura,Mexico
759,Atlético Celaya,Ignacio Ambriz,33.0,Centre-Back,Puebla FC,?,in,Summer,,Liga Mx Apertura,1998,1998/1999,Mexico,Liga Mx Apertura,Mexico
761,Atlético Celaya,Julio César Pinheiro,21.0,Left Midfield,CD Logroñés,?,in,Summer,,Liga Mx Apertura,1998,1998/1999,Mexico,Primera Division,Spain
762,Atlético Celaya,Rafa Martín Vázquez,32.0,Attacking Midfield,Karlsruher SC,free transfer,out,Summer,0.0,Liga Mx Apertura,1998,1998/1999,Mexico,1 Bundesliga,Germany
764,Atlético Celaya,Juan Carlos Villamayor,29.0,Right-Back,Avispa Fukuoka,?,out,Summer,,Liga Mx Apertura,1998,1998/1999,Mexico,J1 League,Japan
774,Deportivo Guadalajara,Marco Antonio Ruiz,28.0,Midfield,Tigres UANL,?,in,Summer,,Liga Mx Apertura,1998,1998/1999,Mexico,Liga Mx Apertura,Mexico
778,Deportivo Guadalajara,Mario Bueno,25.0,Midfield,Tigres UANL,?,in,Summer,,Liga Mx Apertura,1998,1998/1999,Mexico,Liga Mx Apertura,Mexico
781,Deportivo Guadalajara,Ignacio Vázquez,26.0,Attack,Tigres UANL,?,out,Summer,,Liga Mx Apertura,1998,1998/1999,Mexico,Liga Mx Apertura,Mexico
793,CD Cruz Azul,Francisco Gabriel de Anda,27.0,Centre-Back,Santos Laguna,?,in,Summer,,Liga Mx Apertura,1998,1998/1999,Mexico,Liga Mx Apertura,Mexico
800,CD Cruz Azul,José Morales,27.0,Midfield,Santos Laguna,?,out,Summer,,Liga Mx Apertura,1998,1998/1999,Mexico,Liga Mx Apertura,Mexico
802,CD Cruz Azul,Héctor Altamirano,21.0,Right-Back,Santos Laguna,?,out,Summer,,Liga Mx Apertura,1998,1998/1999,Mexico,Liga Mx Apertura,Mexico
804,CD Cruz Azul,Rubén Capria,28.0,Attacking Midfield,Racing Club,"End of loanJun 30, 1998",out,Summer,,Liga Mx Apertura,1998,1998/1999,Mexico,Superliga,Argentina
810,Puebla FC,Joaquín Velázquez,22.0,Centre-Back,Santos Laguna,?,in,Summer,,Liga Mx Apertura,1998,1998/1999,Mexico,Liga Mx Apertura,Mexico
814,Puebla FC,Paquete Higuera,33.0,Second Striker,Xerez CD,?,out,Summer,,Liga Mx Apertura,1998,1998/1999,Mexico,Primera Division,Spain
818,Puebla FC,Ignacio Ambriz,33.0,Centre-Back,Atlético Celaya,?,out,Summer,,Liga Mx Apertura,1998,1998/1999,Mexico,Liga Mx Apertura,Mexico
823,Club León FC,Adrián Martínez,28.0,Goalkeeper,Santos Laguna,?,out,Summer,,Liga Mx Apertura,1998,1998/1999,Mexico,Liga Mx Apertura,Mexico
844,Toros Neza FC,Jorge Collazo,20.0,Midfield,UNAM Pumas,?,in,Summer,,Liga Mx Apertura,1998,1998/1999,Mexico,Liga Mx Apertura,Mexico
845,Toros Neza FC,Israel García,22.0,Defence,Tigres UANL,?,in,Summer,,Liga Mx Apertura,1998,1998/1999,Mexico,Liga Mx Apertura,Mexico
847,Toros Neza FC,Arnulfo Tinoco,26.0,Midfield,Tigres UANL,?,in,Summer,,Liga Mx Apertura,1998,1998/1999,Mexico,Liga Mx Apertura,Mexico
850,Toros Neza FC,Javier Saavedra,25.0,Right Midfield,Tigres UANL,?,out,Summer,,Liga Mx Apertura,1998,1998/1999,Mexico,Liga Mx Apertura,Mexico
877,CF Pachuca,Gabriel Caballero,27.0,Attacking Midfield,Santos Laguna,?,in,Summer,,Liga Mx Apertura,1998,1998/1999,Mexico,Liga Mx Apertura,Mexico
878,CF Pachuca,Nicolás Navarro,34.0,Goalkeeper,CD Cruz Azul,?,in,Summer,,Liga Mx Apertura,1998,1998/1999,Mexico,Liga Mx Apertura,Mexico
879,CF Pachuca,José Hernández,29.0,Midfield,Atlético Celaya,?,in,Summer,,Liga Mx Apertura,1998,1998/1999,Mexico,Liga Mx Apertura,Mexico
880,CF Pachuca,Eduardo Fuentes,25.0,Defence,CD Cruz Azul,?,in,Summer,,Liga Mx Apertura,1998,1998/1999,Mexico,Liga Mx Apertura,Mexico
892,CF América,Braulio Luna,23.0,Left Midfield,UNAM Pumas,?,in,Summer,,Liga Mx Apertura,1998,1998/1999,Mexico,Liga Mx Apertura,Mexico
893,CF América,Raúl Gordillo,23.0,Central Midfield,CA Colon,"End of loanJun 30, 1998",in,Summer,,Liga Mx Apertura,1998,1998/1999,Mexico,Superliga,Argentina
